username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	10579894	727595
addys	284120522	19210647
adria	622645	263852
adrianamg	244185935	15385499
aleyda	154133361	3196519
alicia	19255172	362992
alida	4536890	289392
alina	2426319	207981
amarilys	0	0
amarrero	45086539	2820786
ambar	280020862	15090401
ana.laura	2907927	514236
anagloria	79731953	6861246
anamayra	0	0
ananidia	285006486	4796527
anapilar	40882250	3456096
anaraime	303030199	11547587
angelica	13755867	786270
ankumu	105846385	6483786
annerys	0	0
antonio	12604345	310786
aracelys	277926956	36651216
ariadna	0	0
arismary	0	0
arletys	291448800	23165390
armando	0	0
arnaldo	0	0
arodriguez	94659377	305203
atorrella	0	0
avossirini	0	0
aymara	171511	17463
ayme	0	0
b.peon	152105430	3336428
barbara	0	0
belar	261432072	49822609
belkis	247326497	5836868
berta	10196625	530469
biorkys	61907930	3850232
blanca	764107	237994
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	18589842	879104
carmen	289621222	23099924
carmen.fdez	0	0
carmenevelyn	6160732	355113
cary	20031461	263090
celeste	59647288	21728207
chavely	0	0
csanchez	302746229	11827265
cvarela	0	0
dailen	31655454	2316285
dainik	138473120	13729518
dalia	2187915	257440
dalila	40772505	1297415
danay	55616282	1121414
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	236020351	17404440
denys	16073989	563891
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	55151807	4028202
dianalay	249760820	21543310
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	132541826	8494681
dunia.glez	0	0
e.suarez	16696957	2365754
ealcolea	126538045	15110065
eileen	0	0
elenalaviellez	0	0
elva	0	0
epelaez	0	0
eperez	112447166	7318928
erich	36800680	2143497
evelyn	26970915	2499829
evelyn.mayo	0	0
fabien	9018810	306833
faselis	92078246	7440848
fausto	0	0
gabriel	0	0
gilberto	256177997	2779834
giset	0	0
gretel	802727	130222
grethel	59533308	2142202
hendrik	0	0
heredia	90070501	3167250
herminio	63228762	3460923
humberto	0	0
idalis	10296501	251735
ileanagr	26297706	1755024
ileanasl	0	0
ileanat	12844414	932660
imanuel	95874454	3101193
isac	0	0
ismaray	93209170	10764091
ismary	24491830	973895
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	305265011	9318040
jacque	153926125	4451659
janette	110639508	8060210
javi.lopez	809430217	9251966
jcarrillo	0	0
jcasamayor	310566250	4060650
jfalcon	5211829350	32784851
jorge	639315504	6419430
jpuñales	307683926	6937919
jrodriguez	311989801	2622460
jvr	46184536	2700706
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	36206317	2490723
lazaro	0	0
lazaro.pina	299229714	15402893
lbcubas	1847035	845499
leandy	0	0
leanie	31053648	2552003
lenier	0	0
leonardo	125137247	4300306
leyla	665027	133293
lgarcia	145684263	19140998
liana	17425974	1667789
liena	0	0
liliana	49674319	3861123
liris	0	0
lisette	227506561	12408233
lisi	296458559	2795614
lissy	0	0
llilian	8154276	71044
lmaria	49025282	2023449
loida	40772143	2902714
lorena	1069065342	29063935
luis	0	0
madai	215389632	16011655
magda	296379126	18193731
manresa	20284694	311332
manuel	24525435	1405723
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	173570257	12955810
marlenin	0	0
marthah	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	2392589	174987
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	146782110	8504512
mercedes	0	0
merleneg	2368842	152284
meylin	126616472	8002915
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	61747198	2408904
mylene	269062	44986
naisy	0	0
natacha	0	0
nestor	0	0
nieves	194575520	9755917
niovis	18249820	645215
noaris	0	0
nod32	0	0
obriel	178718148	24036691
ocastro	0	0
oisis	0	0
olga	938631591	42466473
olguita	446206	118366
orisel	0	0
orlando	56706013	6471015
osmar	0	0
oxana	304985082	9610516
piqueras	147367299	7244888
pmando	0	0
rafadiaz	155824499	1472244
raidel	0	0
raisi	96983136	5788908
rancol	51563792	4454899
raul	250136294	12475120
raulc	0	0
rcaballero	0	0
regla	18143071	563020
rene	613328	126993
reynaldo	521572908	2717657
rfuentes	133384026	8970992
rizene	0	0
roberto	293492894	12108154
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	39657861	3294833
rquintanilla	11435321472	31644498
rromero	56365252	3871569
salon6	0	0
sarah	0	0
seprot	0	0
servidores	47261865	1796144
silvita	43299702	748544
sistemas	0	0
sonia	0	0
susel	301505863	13084565
tamara.glez	0	0
torresvinent	154142786	3187101
urbano	0	0
veronica	56915083	3426262
violeta	205518991	15902541
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	44146563	2301204
yadica	0	0
yadiley	4306884	385574
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	510	351
yamila	157013	24311
yamilacv	0	0
yamilaloli	0	0
yanisel	108692664	10708742
yarmas	451531	62833
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	300056962	14578135
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	0	0
yolaine	220577572	12363355
yperez	0	0
yudith	142211052	15109301
yuliet	0	0
yumara	0	0
yumy	91268231	9332032
yunier	146904983	10426253
yusmari	0	0
zenia	28485769	2797447
zulema	0	0
hendrikr	0	0
francis	47637983	3397400
rachel	0	0
