username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	0	0
aaronvega	154670758	2652178
adalberto	0	0
adamelis	134035615	1955472
adria	100948101	22770870
adrianamg	0	0
aenor	0	0
aleyda	0	0
alida	699474	149147
alina	878810	319944
amarilys	59006756	5968613
amarrero	152940816	4395663
ambar	245523962	15176579
amorgado	35202231243	0
ana.laura	1943995	220265
anagloria	100803787	15138452
anamayra	0	0
ananidia	0	0
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	19911056	2557109
annerys	0	0
aracelys	0	0
ariadna	680	702
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	116353767	45080322
atorrella	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	87502086	1437891
berta	8215854	426996
biorkys	1573465	212198
blanca	74000509	3135045
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	172221497	7927931
carmen.fdez	0	0
cary	3516373	184180
celeste	55084827	16333610
charly	151694002	5594326
chavely	0	0
cvarela	0	0
dailen	0	0
dainik	219902435	11240247
dalia	7042865	204440
danay	13464840	371921
danayd	192840216	6755790
dayamim	0	0
dayanira	0	0
daylin	2883768	95903
dbcruz	146731218	10579534
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	1810	1760
diadelis	128691090	23401102
dianalay	0	0
dianapr	13284998	602340
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	52523254	3045709
ealcolea	256217407	2717327
eileen	54611540	9119516
elenalaviellez	21520932	421802
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	101356501	6725894
estrella	0	0
evelyn.mayo	0	0
fabien	17578201	1498420
faselis	64586705	2607527
fausto	0	0
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
hendrik	0	0
heredia	0	0
herminio	99449713	7413748
humberto	0	0
idalis	0	0
ileanagr	492927	139589
ileanasl	79427726	1309218
ileanat	2263962	551622
imanuel	11176081	404640
isac	21238948	2653437
ismaray	40403410	3097996
ismary	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	32762887	12889329
jcasamayor	0	0
jessica	146822897	10465000
jfalcon	2521519472	33329565
jorge	119942391	3379691
jpuñales	206968105	9380184
jrodriguez	0	0
jvr	171921404	6821367
karen	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	29600370	1853198
lazaro	59996507	1268056
lazaro.pina	0	0
lbcubas	31358642	2774495
leandy	306223796	8388601
leanie	0	0
leonardo	25558551	1782281
leyla	27466577	1763614
lgarcia	0	0
liana	0	0
liena	30367164	4688042
liliana	0	0
liris	0	0
lisandra	0	0
lisi	262987335	17461220
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	220761484	4643817
luis	36970444	2812748
madai	0	0
magda	148510223	11250115
manresa	38038405	1298445
manuel	0	0
mariam	118549579	9646651
marieladp	0	0
marilyn	61392422	5704192
mario	345774926	23351537
marlenin	0	0
maydelin	83997000	25787994
maydelin.ds	0	0
mayelin	307822	101383
mayelis	0	0
maylen	284245352	30357856
mayra	0	0
mbravo	75562894	10449692
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	150714503	9294920
mhcollazo	0	0
miriam	14674769	1366632
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	0	0
nestor	79826607	1291081
nieves	106249841	7345192
niovis	1273444	216666
noaris	41230625	3033739
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	1086674291	34053268
olguita	0	0
olivia	270759256	43864321
orisel	0	0
orlando	0	0
osmar	91382891	1875073
oxana	178085987	9819861
piqueras	0	0
pmando	0	0
rafadiaz	153012678	4322621
raisi	119679266	7455003
rancol	0	0
raul	308367014	6223468
raulc	0	0
rcaballero	0	0
regla	53737115	1978308
rene	565504	223715
reynaldo	1009537219	22999927
rfuentes	102357441	2586503
rizene	313508959	1073371
roberto	281351935	5857901
rodolfo	29385705	4961900
rodrigo	0	0
rosa	0	0
roseli	340	351
rquintanilla	224453690	10849076
rromero	305618710	8963428
salon6	0	0
sarah	0	0
seprot	0	0
servidores	30428497	733736
sheila	0	0
silvita	15995308	1043567
sistemas	775	156
sonia	0	0
susel	0	0
tamara.glez	7381904	919338
urbano	296979280	17602048
veronica	0	0
violeta	149063829	12087312
vladimir	0	0
wendy	42041081	1914554
xiomara	14379498	599453
yadica	54653373	12675716
yadiley	0	0
yadira	78494130	2404906
yahimara	0	0
yailin	0	0
yalina	6272044	365453
yamila	190092635	15965934
yamilacv	0	0
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	0	0
yarmas	13068168	467707
yborjas	14286516	795925
yelenies	103004073	12040680
yency	0	0
ygonzalez	303415316	11206673
ygordo	74590771	3367910
ygutierrez	45206824	879745
yisel	0	0
ylima	0	0
yolaine	21529515	3346973
yperez	0	0
yudith	149441702	7883032
yuliet	0	0
yumara	2285249	268586
yumy	0	0
yunier	153204734	4083388
yusmari	0	0
zenia	0	0
zulema	0	0
