username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	3734365	235780
adalberto	0	0
adamelis	8928879	426001
addys	101502101	8287306
adria	226800797	1554329
adrianamg	197124876	7826646
aleyda	90220821	3813209
alicia	107591362	4055556
alida	0	0
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	0	0
ana.laura	63180567	406245
anagloria	63928	18370
anamayra	0	0
ananidia	0	0
anapilar	16260666	1022035
anaraime	0	0
angelica	5866846	318877
ankumu	0	0
annerys	0	0
antonio	1203	2577
aracelys	67752017	64032741
ariadna	121836143	2932867
arismary	0	0
arletys	26417006	260072
armando	0	0
arnaldo	0	0
arodriguez	159350536	412467
atorrella	0	0
avossirini	0	0
aymara	26638949	1405668
ayme	0	0
b.peon	30717899	2154280
babyr	0	0
barbara	0	0
belar	0	0
belkis	18353198	962582
berta	0	0
biorkys	28109766	5088730
blanca	15346114	1397497
bmazon	57402575	5549325
bobrador	0	0
camila	5091475	273049
campos	0	0
cantero	12592149	799768
carmen	0	0
carmen.fdez	0	0
carmenevelyn	5741072	403008
cary	2126938	193471
celeste	58893397	34284127
chavely	0	0
csanchez	269611430	9794127
cvarela	17353326	1723289
dailen	0	0
dainik	67926099	8565704
dalia	0	0
dalila	0	0
danay	43603290	1199518
danayd	0	0
dayamim	151812424	11555137
dayanira	0	0
daylin	510	351
dbcruz	41127594	1791638
deneb	74001317	4341548
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	49022426	4194897
dianalay	170433996	14898947
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	303061041	11512169
dunia.glez	0	0
e.suarez	35900647	3373330
ealcolea	133422783	3589945
eileen	248580240	19727135
elenalaviellez	0	0
elva	166387931	4811732
epelaez	0	0
eperez	47603437	3873401
erich	24532082	4960923
evelyn	40920280	1988769
evelyn.mayo	0	0
fabien	0	0
faselis	149173949	8117780
fausto	36455633	2123120
francis	31219745	1209370
gabriel	0	0
gilberto	246802344	4893751
giset	0	0
gretel	2395557	206808
grethel	138375006	15989883
hendrik	0	0
hendrikr	0	0
heredia	112965101	4441419
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	336011	69240
ileanasl	26621714	1422174
ileanat	0	0
imanuel	82716876	3197547
isac	90264339	12278054
ismaray	158664	16029
ismary	4473398	155287
ivan.castellanos	0	0
ivonne	103739842	5693717
ivonnerv	0	0
jacome	307768453	6853462
jacque	0	0
janette	0	0
jasiel	65915383	5154348
javi.lopez	82782336	4179250
jcarrillo	0	0
jcasamayor	182096103	4574697
jfalcon	1601834913	38657379
jorge	408552993	2893526
jpuñales	194550431	8915806
jvr	143010836	8306483
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	28619814	2734849
lazaro	0	0
lazaro.pina	264409455	15954854
lbcubas	31675591	2317013
leandy	0	0
leanie	53681538	4348503
lenier	0	0
leonardo	0	0
leyla	70429817	7611413
lgarcia	0	0
liana	5247053	472838
liena	50252646	4135757
liliana	197884270	14365367
liris	0	0
lisette	22286198	891399
lisi	96339217	5113747
lissy	0	0
llilian	229524885	1948942
lmaria	0	0
loida	22116132	1036929
lorena	0	0
luis	127639855	5106441
madai	291669033	22904658
magda	0	0
manresa	25681020	2796914
manuel	8946970	682387
mariam	50393420	92556086
marieladp	0	0
marilyn	0	0
mario	252747501	25413973
marlenin	0	0
marthah	0	0
maydelin	721929	211913
maydelin.ds	0	0
mayelin	21489761	4016151
mayelis	0	0
maylen	95231778	5309137
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	8290467	186721
mercedes	0	0
merleneg	0	0
meylin	79020148	7820232
mfumero	510	351
mhcollazo	0	0
miriam	105772228	9934371
mirta	179754882	2325161
mirza	62987399	2865011
mylene	0	0
naisy	16734211	889036
natacha	0	0
nestor	0	0
nieves	133979387	7855933
niovis	0	0
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	307716161	17693050
olguita	77532105	3854612
orisel	0	0
orlando	0	0
osmar	0	0
oxana	55704912	2978274
piqueras	150793990	6492424
pmando	0	0
rachel	0	0
rafadiaz	155766801	1530203
raidel	130211958	8813899
raisi	33308363	1832971
rancol	451642	81902
raul	129603450	3648913
raulc	0	0
rcaballero	0	0
regla	0	0
rene	555856	142859
reynaldo	0	0
rfuentes	181022839	14323019
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	10614731	541898
roseli	0	0
rquintanilla	344240772	10311809
rromero	145194394	33284171
salon6	0	0
sarah	0	0
seprot	0	0
servidores	92841991	324088
silvita	20002058	496396
sistemas	0	0
sonia	0	0
susel	191503461	14478620
tamara.glez	0	0
torresvinent	0	0
urbano	0	0
veronica	0	0
violeta	171872404	7001986
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	42095203	2396347
yadica	0	0
yadiley	54185137	8253062
yadira	305546963	9039594
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yanisel	0	0
yarmas	415558	67508
yborjas	21807403	802253
yelenies	0	0
yency	0	0
ygonzalez	311837429	2739428
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	145027895	12307215
yolaine	233709136	17071600
yperez	248189325	16953100
yudith	87091204	11731458
yuliet	91375665	12827356
yumara	1015363	81500
yumy	120673469	20774836
yunier	14069773	1435656
yusmari	0	0
zenia	9422469	720541
zulema	0	0
frank.tb	109404092	6844881
melissa	74379626	3271541
