username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	14798075	626488
addys	139050582	11593740
adria	2084781	244767
adrianamg	0	0
aleyda	0	0
alicia	0	0
alida	0	0
alina	994644	720413
amarilys	0	0
amarrero	3778440	139754
ambar	245302801	18197179
amorgado	2578658915	45273316
ana.laura	21706725	8795681
anagloria	118202973	12356352
anamayra	2403793	291210
ananidia	0	0
anapilar	40563430	1632675
anaraime	0	0
angelica	21851463	2570035
ankumu	78515104	4185164
annerys	0	0
antonio	0	0
aracelys	72748121	3032378
ariadna	8946980	197847
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	99967435	300510
atorrella	0	0
avossirini	0	0
aymara	7990615	1133356
ayme	81098380	6632892
b.peon	0	0
barbara	0	0
belar	30252925	2013279
belkis	195542724	3349666
berta	0	0
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	175835835	14686461
carmen	1845805170	16732080
carmen.fdez	0	0
carmenevelyn	0	0
cary	0	0
celeste	6518336	6970697
charly	0	0
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	0	0
dainik	53006620	6420777
dalia	49981530	1405062
dalila	8586998	738948
danay	47468240	868116
danayd	0	0
dayamim	221150346	10393014
dayanira	25836806	4543481
daylin	0	0
dbcruz	5444211	2582426
deneb	53944010	4457176
denys	0	0
dergis	49980447	7014029
dgmitjams	0	0
dhernandez	0	0
diadelis	153285753	22629136
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	14247981	1407901
ealcolea	198842287	4550982
eileen	180832964	15846905
elenalaviellez	21660271	1062866
elsanchez	0	0
elva	201615918	13327183
epelaez	0	0
eperez	179819289	15084663
erich	131963832	7909784
evelyn	0	0
evelyn.mayo	0	0
fabien	313334691	600860
faselis	25092605	1527489
fausto	50575721	4348139
gabriel	0	0
gilberto	0	0
giset	112834426	4767387
gretel	0	0
grethel	43014108	2550703
hendrik	0	0
heredia	6640838	351361
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	20924753	1698266
ileanasl	0	0
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	151537122	5786871
ismary	177764169	17515069
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	198591113	7020329
jacome	112499145	3717744
jacque	0	0
janette	0	0
javi.lopez	6755001599	44698992
jcarrillo	84125049	431610
jcasamayor	262623012	5771898
jessica	0	0
jfalcon	5664799499	52463854
jorge	0	0
jpuñales	308082700	6532585
jrodriguez	312032241	2580959
jvr	307379081	7221289
karenriera	26184561	5483767
kenia	0	0
ksantos	0	0
laura.rivas	151600637	12877007
lazaro	0	0
lazaro.pina	0	0
lbcubas	762217	54690
leandy	172907321	8077295
leanie	284606996	26058497
leonardo	62235674	3534193
leyla	14492053	1192021
lgarcia	149319900	23830734
liana	348602	63160
liena	13312611	3279899
liliana	2793844	779448
liris	0	0
lisandra	153219986	4246150
lisette	310816286	3798397
lisi	3023875	185118
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	36400150	3757314
madai	220361095	18143651
magda	55344225	4881082
manresa	33591926	777032
manuel	31268540	3585061
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	334493351	57193544
marlenin	0	0
marthah	152869994	4459452
maydelin	59007485	2038856
maydelin.ds	0	0
mayelin	514030	186295
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	2393378	297710
mcreyes	60741994	5797724
melba	0	0
mercedes	0	0
merleneg	303755993	10871098
meylin	159653111	10695356
mhcollazo	0	0
miriam	17593255	984011
mirta	0	0
mirza	0	0
mylene	343875687	4858062
naisy	2497484	252436
natacha	20315843	1323702
nestor	0	0
nieves	19565572	1765752
niovis	10685560	734137
noaris	0	0
nod32	0	0
obriel	74517370	18671286
ocastro	0	0
oisis	0	0
olga	0	0
olguita	2131096	459939
orisel	0	0
orlando	17755531	1747807
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	150454335	6851768
raidel	0	0
raisi	94702425	7582931
rancol	186731090	16888964
raul	90892210	4636547
raulc	29750433	3664799
rcaballero	0	0
regla	258584003	15584540
rene	7043581	383978
reynaldo	0	0
rfuentes	0	0
rizene	0	0
roberto	312234972	2367456
rodolfo	69408320	7840359
rodrigo	44224606	1620030
rosa	27549390	212474
roseli	0	0
rquintanilla	0	0
rromero	21727235	1839482
salon6	0	0
sarah	26663610	1096940
seprot	0	0
servidores	62868382	744161
silvita	449868571	2051887
sistemas	0	0
sonia	0	0
susel	128851491	9838716
tamara.glez	31254840	2880740
urbano	130826325	6692882
veronica	2334937	515460
violeta	137924124	7571469
virgilio	0	0
vladimir	7773005	464356
wendy	17549459	866543
xiomara	6851681	276725
yadica	142825844	8488656
yadiley	123477321	8177586
yadira	0	0
yahimara	18819331	738421
yailin	0	0
yalina	2953727	103174
yamila	65698391	4583686
yamilacv	0	0
yamilaloli	631413	109425
yania	0	0
yanisel	90888989	5407682
yarmas	28527625	769651
yborjas	226286713	2179741
yelenies	22973922	291603553
yency	0	0
ygonzalez	300943228	13630188
ygordo	0	0
ygutierrez	60560298	175530
yisel	0	0
ylima	0	0
yolaine	58866912	3298344
yperez	0	0
yudith	147445627	9840828
yuliet	100454099	15737613
yumara	0	0
yumy	123585150	12941253
yunier	120915326	17151094
yusmari	0	0
zenia	18252857	3774519
zulema	18264604	1647654
