username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	3007622	291155
addys	0	0
adria	0	0
adrianamg	0	0
aleyda	153464971	3833066
alicia	12774246	762059
alida	49731049	4932702
alina	1219634	318241
amarilys	0	0
amarrero	0	0
ambar	7249381	509713
amorgado	6416165154	25515659
ana.laura	0	0
anagloria	121511165	11192029
anamayra	0	0
ananidia	1139514	446984
anapilar	1228165	201367
anaraime	114395071	9027647
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	95650787	22156877
ariadna	35472204	1729666
arismary	0	0
arletys	0	0
armando	14289391	1523678
arnaldo	18713467	1543296
arodriguez	113707901	21631415
atorrella	77502079	3277627
avossirini	0	0
aymara	11751026	617174
ayme	0	0
b.peon	0	0
barbara	0	0
belar	178212458	66926555
belkis	0	0
berta	0	0
biorkys	3577776	312340
blanca	554038	94784
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	293391684	10995107
carmen.fdez	0	0
carmenevelyn	32153075	4402240
cary	0	0
celeste	0	0
charly	27832670	447814
chavely	0	0
csanchez	16961583	733462
cvarela	90199474	8215572
dailen	0	0
dainik	37861137	9001715
dalia	0	0
dalila	0	0
danay	57386128	674077
danayd	0	0
dayamim	0	0
dayanira	103080916	13792462
daylin	0	0
dbcruz	0	0
deneb	59676257	4943825
denys	0	0
dergis	806	1367
dgmitjams	0	0
dhernandez	0	0
diadelis	34644496	2895423
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	155281939	4123197
dunia.glez	0	0
e.suarez	11812148	2957125
ealcolea	0	0
eileen	205305477	18831162
elenalaviellez	57414775	6651432
elsanchez	105315588	3098954
elva	0	0
epelaez	0	0
eperez	28638580	2503313
erich	90068788	12403449
estrella	0	0
evelyn	135661713	2474654
evelyn.mayo	0	0
fabien	17045561	1774898
faselis	0	0
fausto	0	0
gabriel	0	0
gilberto	171089625	853636
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	1586784	49617
herminio	0	0
humberto	0	0
idalis	3591743	178390
ileanagr	146685982	17269958
ileanasl	1128063	129699
ileanat	13769819	179641
imanuel	637489	40341
isac	0	0
ismaray	0	0
ismary	0	0
ivan.castellanos	0	0
ivonne	68039072	3868866
ivonnerv	0	0
jacome	302895636	11702783
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	1448331813	16571331
jcasamayor	229904570	7009204
jessica	149267000	8074087
jfalcon	0	0
jorge	398767195	6964992
jpuñales	123670076	6564306
jrodriguez	310002374	4635092
jvr	109679054	1239341
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	28245784	1069491
lazaro	0	0
lazaro.pina	234291140	9568453
lbcubas	870676	181397
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	2843302	436276
liena	34934481	5142588
liliana	0	0
liris	191337212	372467
lisandra	105918754	3314200
lisette	311093808	3504128
lisi	299036911	15539481
lissy	0	0
lmaria	110495437	3996677
loida	1449172	116832
lorena	877337918	17331034
luis	37759454	2304342
madai	409947	112463
magda	0	0
manresa	10826978	749943
manuel	0	0
mariam	67106209	14079395
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marthah	3042310	192047
maydelin	74616211	341311
maydelin.ds	0	0
mayelin	29371997	1006507
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	9474857	625182
meylin	0	0
mhcollazo	0	0
miriam	44502287	2211390
mirta	0	0
mirza	25656031	1002014
mylene	0	0
naisy	25134714	917298
natacha	0	0
nestor	0	0
nieves	101356548	7314333
niovis	509	351
noaris	313393	64893
nod32	0	0
obriel	14026073	1223140
ocastro	0	0
oisis	0	0
olga	214554807	14049748
olguita	0	0
olivia	0	0
orisel	0	0
orlando	1827121	115217
osmar	95906194	619104
oxana	0	0
piqueras	14681038	1983053
pmando	0	0
rafadiaz	155493609	1809868
raidel	0	0
raisi	298212	69256
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	1934815	88527
rene	14771284	369051
reynaldo	455906048	2478536
rfuentes	158046235	7558517
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	109859002	6270853
rosa	17834426	1394672
roseli	0	0
rquintanilla	0	0
rromero	93540094	23703685
salon6	0	0
sarah	0	0
seprot	0	0
servidores	100220898	755608
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	133289152	10878688
tamara.glez	0	0
urbano	0	0
veronica	24224224	2247991
violeta	39927852	2985743
virgilio	0	0
vladimir	0	0
wendy	132250017	4795866
xiomara	48449655	852655
yadica	71679305	7948994
yadiley	18745519	558823
yadira	0	0
yahimara	48895546	3389938
yailin	6779524	25312
yalina	9692354	213617
yamila	1405681	307540
yamilacv	0	0
yamilaloli	0	0
yania	300718	50329
yanisel	284286095	5995649
yarmas	10627903	454957
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	268602230	4998057
ygordo	0	0
ygutierrez	25219906	895068
yisel	0	0
ylima	28806733	2202014
yolaine	152537445	8107218
yperez	219597773	95008856
yudith	34372842	6556233
yuliet	46887233	1372740
yumara	2273856	236759
yumy	141366963	15700168
yunier	153473004	3816680
yusmari	0	0
zenia	193889349	14344913
zulema	1624376	79440
