username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	141738024	15561690
adalberto	51821042	13217233
adamelis	0	0
addys	234747353	23827818
adria	0	0
adrianamg	231291505	39791211
aleyda	151595911	5752751
alicia	485952	116287
alida	128609636	20742010
alina	0	0
amarilys	0	0
amarrero	8020235	613694
ambar	288291938	26329630
ana.laura	0	0
anagloria	166711003	16675968
anamayra	11382350	188985
ananidia	132830552	3982578
anapilar	0	0
anaraime	92274109	7963191
angelica	0	0
ankumu	48181260	7021398
annerys	0	0
antonio	0	0
aracelys	86597151	8638722
ariadna	141296444	7569571
arismary	0	0
arletys	52114847	3570557
armando	0	0
arnaldo	0	0
arodriguez	183039478	346635
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	213502446	10591257
b.peon	0	0
barbara	0	0
belar	0	0
belkis	6615535	322476
berta	54379458	457163
biorkys	42120798	3397628
blanca	1131874	316607
bmazon	0	0
bobrador	0	0
campos	178419061	11762090
cantero	2445428	280418
carmen	0	0
carmen.fdez	8171262	407318
carmenevelyn	25177062	2237472
cary	861327	209932
celeste	0	0
chavely	0	0
csanchez	80697052	3455558
cvarela	0	0
dailen	289635989	24939891
dainik	0	0
dalia	0	0
dalila	0	0
danay	1471552025	23293508
danayd	0	0
dayamim	300497476	14079126
dayanira	67010725	9818547
daylin	19640622	537913
dbcruz	0	0
deneb	0	0
denys	149313984	7982838
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	89949388	13125431
dianalay	538104930	49491027
dianapr	0	0
directora	0	0
dorian	2942484	323070
dulce	0	0
dunia	180997765	14153393
dunia.glez	0	0
e.suarez	15521305	1877578
ealcolea	15386417	1395354
eileen	203000418	14671600
elenalaviellez	9705677	653394
elva	0	0
epelaez	0	0
eperez	0	0
erich	80444730	2073212
evelyn	26166358	2860491
evelyn.mayo	0	0
fabien	0	0
faselis	138761603	6247537
fausto	19279759	3048962
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	1707849	198065
grethel	0	0
hendrik	0	0
heredia	4613625	595544
herminio	0	0
humberto	0	0
idalis	14681041	509466
ileanagr	26083232	1471385
ileanasl	23060803	963965
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	154224162	3087492
ismary	0	0
ivan.castellanos	0	0
ivonne	41955412	3744739
ivonnerv	0	0
jacome	165096622	6783034
jacque	128052388	6963250
janette	0	0
javi.lopez	602004302	23181624
jcarrillo	671046893	4206113
jcasamayor	0	0
jfalcon	3444989643	34750703
jorge	698953018	1444637
jpuñales	301860136	12735772
jrodriguez	312155150	2435690
jvr	133919571	5119695
karenriera	72922246	1217303
kenia	13216241	936808
ksantos	0	0
laura.rivas	570187	110784
lazaro	0	0
lazaro.pina	0	0
lbcubas	1302951	181975
leandy	0	0
leanie	49498680	5853031
lenier	0	0
leonardo	87390788	6059712
leyla	119333604	12253617
lgarcia	187655587	12679589
liana	0	0
liena	8121677	2584514
liliana	0	0
liris	0	0
lisette	323839854	8265461
lisi	10332558	841012
lissy	0	0
llilian	0	0
lmaria	211305953	22741683
loida	67576252	1897052
lorena	2020409335	46912173
luis	103666618	6964198
madai	67860068	5081334
magda	0	0
manresa	0	0
manuel	0	0
mariam	60177286	4996448
marieladp	0	0
marilyn	30228605	792530
mario	0	0
marlenin	0	0
marthah	156395301	891394
maydelin	134069289	10940805
maydelin.ds	0	0
mayelin	2342521	110744
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	25179780	1388032
meylin	185096842	19208503
mhcollazo	0	0
miriam	88922922	6152616
mirta	124943019	985966
mirza	114602604	1493375
mylene	0	0
naisy	5124021	422982
natacha	0	0
nestor	0	0
nieves	149807320	15713984
niovis	509	351
noaris	7071140	419693
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	17279776	1008783
olguita	0	0
orisel	0	0
orlando	1068305	67326
osmar	209372174	2312839
oxana	236905071	15382602
piqueras	7833821	36529
pmando	0	0
rafadiaz	155096593	2243757
raidel	0	0
raisi	35622334	1270450
rancol	85037701	8294936
raul	0	0
raulc	0	0
rcaballero	0	0
regla	22701584	1207333
rene	4117187	555730
reynaldo	493894159	9568406
rfuentes	66736315	5176014
rizene	0	0
roberto	167437812	4113394
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	312428238	2166151
rromero	0	0
salon6	0	0
sarah	509	351
seprot	0	0
servidores	33281998	754748
silvita	0	0
sistemas	0	0
sonia	0	0
susel	149725880	9744643
tamara.glez	0	0
torresvinent	154185275	3143518
urbano	0	0
veronica	12344658	2021603
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	143509517	13784300
yadica	0	0
yadiley	5886780	818930
yadira	0	0
yahimara	7911756	451919
yailin	0	0
yalina	0	0
yamila	237709566	13448479
yamilacv	0	0
yamilaloli	0	0
yanisel	853020	132337
yarmas	603774	120973
yborjas	13461208	480735
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	40247201	10458374
yisel	0	0
ylima	147261909	10083426
yolaine	65380469	5950043
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	0	0
yumy	263624374	19777283
yunier	151688672	5633927
yusmari	143740683	13552020
zenia	0	0
zulema	93921427	7278056
