username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	20418546	1111016
addys	197022456	18482570
adria	2193564	224853
adrianamg	0	0
aleyda	106438005	1332979
alicia	37429022	3401217
alida	349924126	3829007
alina	1295309	299140
amarilys	0	0
amarrero	0	0
ambar	168868141	9028547
ana.laura	0	0
anagloria	116885974	10434720
anamayra	17034321	737195
ananidia	24293747	2746341
anapilar	0	0
anaraime	205161234	16589598
angelica	69050749	471279
ankumu	151763313	5525547
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	112180541	325838
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	7800159	455984
b.peon	56369406	2188459
barbara	0	0
belar	168925585	18124711
belkis	9824908	311554
berta	3583529	324665
biorkys	44013818	6983233
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	211242303	11711874
cantero	68087787	1731096
carmen	506146141	22883926
carmen.fdez	14242601	1045364
carmenevelyn	16351884	1005527
cary	0	0
celeste	28350313	18361432
chavely	0	0
csanchez	0	0
cvarela	15929472	5432276
dailen	0	0
dainik	141102080	12762936
dalia	194717710	7070784
dalila	49785955	3028140
danay	0	0
danayd	0	0
dayamim	222235769	4457040
dayanira	143170548	12476573
daylin	0	0
dbcruz	0	0
deneb	43270821	3272899
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	2570448	75223
diadelis	117833285	13251500
dianalay	711136912	35943416
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	196374879	10020139
dunia.glez	0	0
e.suarez	8599760	1854027
ealcolea	0	0
eileen	201626857	12468340
elenalaviellez	691356	98169
elva	0	0
epelaez	0	0
eperez	0	0
erich	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	60689921	1986190
fausto	0	0
francis	0	0
gabriel	0	0
gilberto	266001294	2961327
giset	0	0
gretel	2421162	200881
grethel	43512047	2390855
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	4106751	495340
imanuel	113104776	4184387
isac	105844087	14923518
ismaray	37872742	2936204
ismary	4890900	163462
ivan.castellanos	0	0
ivonne	91580430	5352453
ivonnerv	0	0
jacome	0	0
jacque	76027519	3619404
janette	0	0
javi.lopez	733908297	18874519
jcarrillo	0	0
jcasamayor	284160054	2421557
jfalcon	2775090748	24796770
jorge	0	0
jpuñales	1699222	424908
jrodriguez	194844414	859501
jvr	179830318	6148321
karenriera	0	0
kenia	61577554	3000006
ksantos	0	0
laura.rivas	23197621	1798473
lazaro	150668150	2885243
lazaro.pina	303402157	11202323
lbcubas	6200411	538540
leandy	0	0
leanie	295909369	15325367
lenier	0	0
leonardo	200352211	4511091
leyla	163629454	14708537
lgarcia	162737247	13601319
liana	1222332	140133
liena	28231	9265
liliana	292042274	22542900
liris	0	0
lisette	85195920	5225359
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	1641604273	36547337
luis	159438602	11397430
madai	203782994	14037838
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	303198044	23130259
marlenin	0	0
marthah	156359066	937526
maydelin	18340477	1827998
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	8124400	611198
mcreyes	0	0
melba	59306374	7733905
mercedes	0	0
merleneg	188838911	6139459
meylin	303719191	10880642
mhcollazo	10755797	44714
miriam	0	0
mirta	0	0
mirza	0	0
mylene	27327433	414787
naisy	18176128	1018622
natacha	0	0
nestor	36651119	2046367
nieves	121941269	10920142
niovis	1269391	81713
noaris	230560872	12390512
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	6449636	754455
orisel	239108141	2275754
orlando	17491160	4815117
osmar	0	0
oxana	168272190	8721014
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	20518711	1055761
rancol	0	0
raul	29149930	1659504
raulc	0	0
rcaballero	0	0
regla	279236128	11071586
rene	0	0
reynaldo	498573354	2893800
rfuentes	187337586	13198822
rizene	0	0
roberto	164637631	2308595
rodolfo	101567323	4109942
rodrigo	0	0
rosa	44497203	2283401
roseli	131345118	14354543
rquintanilla	83012373	9638692
rromero	104154740	7742849
salon6	0	0
sarah	0	0
seprot	0	0
servidores	48754096	1512289
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	120402583	2216617
urbano	0	0
veronica	9849245	1727512
violeta	207404515	10079045
virgilio	139627727	5150664
vladimir	0	0
wendy	36604201	3017256
xiomara	152406741	4931524
yadica	141467224	6365168
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	358099	59666
yamilacv	0	0
yamilaloli	9671239	785596
yanisel	105390965	7969154
yarmas	2070904	212393
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	155660708	1668125
yolaine	0	0
yperez	298091707	16543826
yudith	0	0
yuliet	131810081	16994666
yumara	0	0
yumy	0	0
yunier	145247969	10590695
yusmari	0	0
zenia	114378316	4539856
zulema	18475088	2454452
hendrikr	0	0
