username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	10413535	267245
addys	20497106	3354723
adria	73560867	3684165
adrianamg	0	0
aleyda	125025695	3806471
alicia	37143920	1856492
alida	73825260	6528703
alina	0	0
amarilys	0	0
amarrero	36598565	2217648
ambar	167289460	12120665
ana.laura	0	0
anagloria	59798963	5389990
anamayra	80392978	194874
ananidia	7016244	1188776
anapilar	7158756	23939
anaraime	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	142278719	13132696
ariadna	81711530	2854881
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	154220443	308912
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	58740031	3771954
b.peon	0	0
barbara	0	0
belar	433585746	32249518
belkis	15683158	610574
berta	0	0
biorkys	57173217	21905016
blanca	40743693	24106286
bmazon	101500619	2543069
bobrador	0	0
campos	198652257	14860503
cantero	3753312	345024
carmen	790484407	28939602
carmen.fdez	0	0
carmenevelyn	35003494	2970408
cary	7220733	355646
celeste	74608597	22416943
chavely	0	0
csanchez	207877817	11461426
cvarela	4996457	1251057
dailen	0	0
dainik	58659460	5976445
dalia	0	0
dalila	0	0
danay	32918311	564690
danayd	0	0
dayamim	0	0
dayanira	49421935	4133548
daylin	0	0
dbcruz	0	0
deneb	299372690	15226630
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	1210303	237767
diadelis	0	0
dianalay	564933480	42895934
dianapr	218267992	15067580
directora	0	0
dorian	0	0
dulce	0	0
dunia	48098921	3375864
dunia.glez	0	0
e.suarez	11683557	1950354
ealcolea	0	0
eileen	8785799	3456419
elenalaviellez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	63049506	4205584
fausto	66610172	4562897
francis	0	0
gabriel	0	0
gilberto	310147854	4436611
giset	0	0
gretel	5433667	764547
grethel	73952851	2022641
hendrik	0	0
heredia	1653793	280657
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	11697884	575500
ileanasl	0	0
ileanat	5477454	1286099
imanuel	250191310	13126293
isac	117520176	24386469
ismaray	69139929	6817728
ismary	11525319	131601
ivan.castellanos	0	0
ivonne	35504052	5099510
ivonnerv	103256143	5497354
jacome	304946649	9643893
jacque	0	0
janette	509	351
javi.lopez	3903074113	25370058
jcarrillo	942637744	19937772
jcasamayor	0	0
jfalcon	3024171405	31707290
jorge	557480801	6196772
jpuñales	311616270	2957004
jrodriguez	173463291	1227622
jvr	119601646	5175914
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	270093751	31503468
lazaro	0	0
lazaro.pina	292916503	21718973
lbcubas	546810	34307
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	0	0
leyla	259740318	24491611
lgarcia	218259587	21942016
liana	0	0
liena	509	351
liliana	0	0
liris	0	0
lisette	493197417	13858873
lisi	114523158	4086635
lissy	0	0
llilian	0	0
lmaria	118604231	10988709
loida	0	0
lorena	0	0
luis	74508897	5247868
madai	63549483	4561270
magda	0	0
manresa	305637864	8950170
manuel	34617821	1111431
mariam	168066758	15696771
marieladp	0	0
marilyn	79189599	3607071
mario	189681453	16560743
marlenin	129735064	12548017
marthah	156635431	705488
maydelin	298023216	16588527
maydelin.ds	0	0
mayelin	2586880	234555
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	20152149	1353054
meylin	106727241	10784449
mhcollazo	0	0
miriam	467771	99684
mirta	0	0
mirza	0	0
mylene	0	0
naisy	14913269	1034679
natacha	0	0
nestor	0	0
nieves	153156054	21666945
niovis	589002	156457
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	21236788	3256282
orisel	0	0
orlando	9973041	598132
osmar	0	0
oxana	43826027	2517320
piqueras	0	0
pmando	0	0
rafadiaz	154119675	3175340
raidel	0	0
raisi	66288322	3535811
rancol	5678917	2685222
raul	39724194	1661993
raulc	0	0
rcaballero	0	0
regla	29983351	2008312
rene	632845	158485
reynaldo	519790441	4532944
rfuentes	190524063	17760312
rizene	0	0
roberto	18375629	1056117
rodolfo	0	0
rodrigo	232676774	15960420
rosa	0	0
roseli	35340249	3119576
rquintanilla	180505560	17455646
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	57893300	253640
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	31916083	413121
urbano	190431626	11599358
veronica	8659121	1112650
violeta	66445704	11198847
virgilio	0	0
vladimir	0	0
wendy	46840549	4149190
xiomara	100673538	7291938
yadica	0	0
yadiley	97380828	8352302
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	64943191	1134354
yamila	213482623	1850128
yamilacv	0	0
yamilaloli	8397706	189926
yanisel	29614985	4837308
yarmas	1388216	131896
yborjas	112418397	2602535
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	13796988	1186686
yisel	0	0
ylima	0	0
yolaine	0	0
yperez	0	0
yudith	143493253	13823341
yuliet	49318616	9419263
yumara	0	0
yumy	55907106	8980279
yunier	139099039	18195089
yusmari	145038555	12251819
zenia	0	0
zulema	13546230	4501651
