username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	33819522	1054970
adamelis	2537226	334249
addys	0	0
adria	0	0
adrianamg	233088367	8309621
aleyda	0	0
alicia	0	0
alida	523567430	783870
alina	18521785	1072876
amarilys	0	0
amarrero	32614383	2929588
ambar	296966899	17660703
ana.laura	40359500	2430782
anagloria	39696006	1848977
anamayra	348724	52479
ananidia	24472491	2143916
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	44651068	2277324
annerys	0	0
antonio	0	0
aracelys	206826634	9297565
ariadna	0	0
arismary	209568713	7726643
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	158298819	449617
atorrella	14657859	1131172
avossirini	16910617	587235
aymara	3473991	305226
ayme	0	0
b.peon	0	0
barbara	0	0
belar	43680935	3746401
belkis	7214672	352485
berta	0	0
biorkys	84787683	5501459
blanca	0	0
bmazon	102896919	5936948
bobrador	0	0
campos	0	0
cantero	9789355	135241
carmen	436557690	20795394
carmen.fdez	0	0
carmenevelyn	109114347	31660613
cary	0	0
celeste	327226217	56581814
chavely	0	0
csanchez	163675034	8596472
cvarela	0	0
dailen	5826999	231784
dainik	42787490	3986780
dalia	0	0
dalila	15320619	1432223
danay	57633232	1225041
danayd	0	0
dayamim	0	0
dayanira	26346530	2892127
daylin	509	351
dbcruz	15185677	1161734
deneb	131502078	10966329
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	22426088	2287463
dianalay	9236569	1593138
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	148130719	9999017
dunia.glez	5641803	564415
e.suarez	4007995	1562987
ealcolea	60395842	2318876
eileen	552197	55973
elenalaviellez	9000910	7295722
elva	0	0
epelaez	8437741	626066
eperez	0	0
erich	18458399	836544
evelyn	310316	64946
evelyn.mayo	0	0
fabien	0	0
faselis	82967325	3718032
fausto	0	0
gabriel	0	0
gilberto	277129183	3557706
giset	65058914	7213270
gretel	0	0
grethel	52884402	2768230
hendrik	0	0
heredia	0	0
herminio	67624509	2921528
humberto	0	0
idalis	0	0
ileanagr	3933482	503590
ileanasl	52543092	87224
ileanat	0	0
imanuel	4216473	164744
isac	155059150	16503380
ismaray	0	0
ismary	1009876	113156
ivan.castellanos	0	0
ivonne	15215855	632296
ivonnerv	0	0
jacome	307895540	6711442
jacque	39238513	886372
janette	0	0
javi.lopez	3826578219	7081969
jcarrillo	0	0
jcasamayor	0	0
jfalcon	2498195746	23940864
jorge	208436316	2082109
jpuñales	137004044	1547217
jrodriguez	139722665	1428536
jvr	61708412	4545611
karenriera	0	0
kenia	0	0
ksantos	36212878	848446
laura.rivas	613526	174851
lazaro	0	0
lazaro.pina	294161485	14704048
lbcubas	831023	81360
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	310380517	4208224
leyla	0	0
lgarcia	100551810	9850095
liana	0	0
liena	0	0
liliana	0	0
liris	0	0
lisette	0	0
lisi	308921418	5660672
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	1360613530	20860417
luis	116053457	8561767
madai	24750894	2966873
magda	92329191	6949845
manresa	0	0
manuel	4179740	207668
mariam	0	0
marieladp	0	0
marilyn	18179975	847733
mario	187548765	9626170
marlenin	50411931	3453882
marthah	0	0
maydelin	1833266	275666
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	76923629	3959497
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	59123980	3240922
meylin	287825024	26788594
mhcollazo	19317052	790769
miriam	31939961	1379108
mirta	51096321	772482
mirza	0	0
mylene	0	0
naisy	22036599	918565
natacha	165926763	2135167
nestor	0	0
nieves	265352370	25208737
niovis	10316749	94542
noaris	0	0
nod32	0	0
obriel	67109708	2346511
ocastro	0	0
oisis	0	0
olga	42647282	1972635
olguita	56139648	628460
orisel	0	0
orlando	2640514	152812
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	154607099	2680265
raidel	0	0
raisi	7813420	352025
rancol	39335840	5638418
raul	155359238	7420550
raulc	0	0
rcaballero	0	0
regla	509	351
rene	0	0
reynaldo	340871	14988
rfuentes	287352412	9033812
rizene	0	0
roberto	138520139	4553843
rodolfo	0	0
rodrigo	132810626	7730156
rosa	0	0
roseli	0	0
rquintanilla	352118988	12193057
rromero	76735111	2816690
salon6	0	0
sarah	151295737	7983312
seprot	0	0
servidores	176098294	1628848
silvita	0	0
sistemas	0	0
sonia	0	0
susel	191081230	5088344
tamara.glez	509	351
torresvinent	154919079	2372622
urbano	145378006	4487794
veronica	0	0
violeta	135426324	5398304
virgilio	0	0
vladimir	0	0
wendy	126750478	3443568
xiomara	0	0
yadica	1018	602
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	6938132	861874
yamilaloli	729630	117243
yanisel	113660128	13081019
yarmas	20988496	305125
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	13910545	992319
yolaine	181695104	11304373
yperez	11243061	3458762
yudith	73646401	8885293
yuliet	52588947	6987575
yumara	1539687	127344
yumy	2362207	156123
yunier	144802777	12488509
yusmari	70676644	4530189
zenia	56861110	1662791
zulema	0	0
hendrikr	0	0
francis	29011426	9456916
rachel	31086941	3808739
mfumero	0	0
babyr	114895166	1646875
camila	0	0
