username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	111891491	6634995
aaronvega	0	0
adalberto	0	0
adamelis	661526	182225
addys	0	0
adria	7415782	336453
adrianamg	4440979665	53492087
aleyda	0	0
alicia	717143	93858
alida	71534920	555704
alina	10335664	370950
amarilys	0	0
amarrero	0	0
ambar	0	0
amorgado	0	0
ana.laura	0	0
anagloria	136511800	13375766
anamayra	0	0
ananidia	0	0
anapilar	71543111	6683518
anaraime	299504829	15104767
angelica	0	0
ankumu	45792237	3173459
annerys	0	0
aracelys	74697064	7147757
ariadna	0	0
arismary	0	0
arletys	0	0
armando	78083740	4214886
arnaldo	0	0
arodriguez	223570019	41157872
atorrella	0	0
avossirini	0	0
aymara	192289	13960
ayme	0	0
b.peon	0	0
barbara	0	0
belar	40336254	2335357
belkis	170587985	4166565
berta	0	0
biorkys	238854202	15545020
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	0	0
carmen.fdez	0	0
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
csanchez	90562301	3064992
cvarela	0	0
dailen	35075746	1392455
dainik	0	0
dalia	228691268	11647053
danay	83559064	3905138
danayd	27818470	860404
dayamim	118293704	3528022
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	42216697	2756782
denys	0	0
dergis	24715284	656105
dgmitjams	308715964	5880517
dhernandez	0	0
diadelis	17269907	1266970
dianalay	0	0
dianapr	0	0
dorian	54615685	2790803
dulce	0	0
dunia	0	0
dunia.glez	14817771	679460
e.suarez	0	0
ealcolea	97547349	1175971
eileen	0	0
elenalaviellez	5596494	409098
eloina	0	0
elsanchez	175769133	7262905
elva	0	0
epelaez	0	0
eperez	0	0
erich	189247147	2296799
estrella	0	0
evelyn	127261000	9953769
evelyn.mayo	0	0
fabien	0	0
faselis	22148749	1099327
fausto	16780013	1090523
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	63798728	4782540
humberto	0	0
idalis	0	0
ileanagr	203084892	18673708
ileanasl	0	0
ileanat	0	0
imanuel	75884286	5232012
isac	83497124	4973569
ismaray	51102358	4334096
ismary	0	0
ivan.castellanos	15203424	796348
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	269646095	872725
janette	0	0
javi.lopez	2427525756	9481708
jcarrillo	0	0
jcasamayor	0	0
jessica	137369408	1924878
jfalcon	2996840740	36042406
jorge	0	0
jpuñales	43414210	3308253
jrodriguez	220838073	2544940
jvr	173222674	12122470
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	0	0
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	116382938	4062632
leanie	0	0
leonardo	0	0
leyla	21219523	1851499
lgarcia	0	0
liana	378712	87474
liena	33488947	3722003
liliana	0	0
liris	312097595	2495649
lisandra	0	0
lisette	105601876	7182662
lisi	0	0
lissy	0	0
lmaria	0	0
loida	7054238	167107
lorena	1801047137	27046066
luis	107928303	5870845
madai	123390762	9927498
magda	69931765	4602626
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	266576	43064
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	92815267	6351226
meylin	0	0
mhcollazo	0	0
miriam	33722616	2698345
mirta	0	0
mirza	0	0
mylene	0	0
naisy	6889223	367350
natacha	65540158	2399290
nestor	0	0
nieves	261233442	16387306
niovis	0	0
noaris	16766381	752478
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	353216962	14947928
olguita	37466140	4923863
olivia	0	0
orisel	0	0
orlando	0	0
osmar	0	0
oxana	103954384	6357977
piqueras	12298342	2426067
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	54449658	4966997
rancol	232237276	18281692
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	0	0
reynaldo	1526662782	29218762
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	38079089	2539682
roseli	0	0
rquintanilla	52640034	3189571
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	82846150	752767
sheila	0	0
silvita	0	0
sistemas	86494991	12577
sonia	0	0
susel	89079782	13640101
tamara.glez	0	0
urbano	0	0
veronica	10603092	220196
violeta	0	0
virgilio	0	0
vladimir	3825629	193271
wendy	34782971	1070309
xiomara	28180318	1962508
yadica	35439134	2238409
yadiley	0	0
yadira	0	0
yahimara	304952633	9634364
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	277079583	15683477
yarmas	0	0
yborjas	13131228	212768
yelenies	132718162	2727470
yency	0	0
ygonzalez	242980997	12854698
ygordo	9490599	306392
ygutierrez	22546777	2285991
yisel	0	0
ylima	151068467	6237836
yolaine	58541385	4974319
yperez	210715959	21561763
yudith	143943295	13368399
yuliet	0	0
yumara	8934125	416439
yumy	0	0
yunier	141237612	6818411
yusmari	0	0
zenia	140730335	4248853
zulema	0	0
