username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
adria	0	0
adrianamg	0	0
aenor	0	0
aleyda	0	0
alida	0	0
alina	0	0
amarilys	0	0
amarrero	73934739	3627891
ambar	0	0
amorgado	35395261078	15717052
ana.laura	0	0
anagloria	0	0
anamayra	0	0
ananidia	0	0
anapilar	0	0
anaraime	300042954	14548421
angelica	0	0
ankumu	121448557	5237116
annerys	0	0
aracelys	692048	22524
ariadna	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	99570688	73822466
atorrella	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	0	0
berta	0	0
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	0	0
carmen.fdez	0	0
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	0	0
danay	44332831	4154670
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	149193211	8134891
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	19302560	427373
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	0	0
elenalaviellez	0	0
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	1017335	62013
estrella	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	64615339	4676670
fausto	0	0
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
hendrik	0	0
heredia	0	0
herminio	143619938	6774771
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	0	0
ismary	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	8924706556	25614094
jcasamayor	0	0
jessica	0	0
jfalcon	0	0
jorge	0	0
jpuñales	0	0
jrodriguez	0	0
jvr	0	0
karen	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	78428810	4200751
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	0	0
liena	65739259	6357188
liliana	0	0
liris	0	0
lisandra	0	0
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	162368368	14528397
madai	1664858	99794
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	87129733	13552698
marlenin	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	0	0
mhcollazo	0	0
miriam	166311027	12980187
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	0	0
niovis	2616178	308561
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	729445333	24919700
olguita	0	0
olivia	0	0
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	150082808	7249342
raisi	0	0
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	142439034	1482761
reynaldo	0	0
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	68734037	750988
sheila	0	0
silvita	0	0
sistemas	8419903	3796
sonia	0	0
susel	0	0
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	0	0
vladimir	10128501	226102
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	0	0
yolaine	0	0
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	0	0
yumy	0	0
yunier	0	0
yusmari	0	0
zenia	0	0
zulema	0	0
