username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	283767338	30839128
adria	2304788	152999
adrianamg	24704875	1467625
aleyda	8765669	130260
alicia	151709	26357
alina	94464410	4999447
amarilys	0	0
amarrero	70250651	1695898
ambar	0	0
ana.laura	1313999	201262
anagloria	186487406	16044040
anamayra	0	0
ananidia	553203	110480
anapilar	31157549	3815347
angelica	1093711	118016
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	33895670	57002058
ariadna	0	0
arismary	291750715	7980774
arletys	293660628	20919415
armando	12437036	2479936
arnaldo	0	0
arodriguez	63303114	306806
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	13038353	1668748
b.peon	106954243	5351117
barbara	0	0
belar	98348728	10901827
belkis	7586577	272410
berta	0	0
biorkys	7096027	562090
blanca	0	0
bmazon	106009239	10597574
bobrador	0	0
camila	0	0
campos	1012357	187260
canfux	145318671	11967855
carmen	1287340125	32133821
carmen.fdez	8021195	682504
carmenevelyn	0	0
cary	382114	107897
celeste	0	0
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	33510812	3969913
dainik	50484952	4797777
dalia	48464279	3545457
dalila	10345944	1566346
danay	87435256	1273639
danayd	0	0
dayamim	0	0
dayanira	22127447	2121953
daylin	0	0
dbcruz	0	0
deneb	149475847	11516277
denys	0	0
dergis	0	0
dhernandez	336324	35477
diadelis	20929355	1399495
dianalay	0	0
dianapr	8714009	128571
directora	0	0
dorian	0	0
dulce	0	0
dunia	303329732	11275760
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	62218752	10331759
elva	147621350	7367843
epelaez	0	0
eperez	0	0
erich	99780627	4951566
evelyn	507763	233291
evelyn.mayo	0	0
fabien	4733	1618
faselis	63286021	3301495
fausto	261266263	1644205
francis	0	0
frank.tb	143670826	13653297
gilberto	310983063	3619226
giset	0	0
gretel	0	0
grethel	50901002	2688232
hendrik	0	0
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	24351005	3113041
ileanagr	0	0
ileanasl	0	0
ileanat	57432300	875185
imanuel	1362004	261147
isac	39003537	1195199
ismaray	39189360	3751505
ismary	6928606	139647
ivan.castellanos	0	0
ivonne	18311024	1100230
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
jasiel	0	0
javi.lopez	10656147	386003
jcarrillo	479656507	11289769
jcasamayor	0	0
jfalcon	1582983604	31864787
jorge	0	0
jpuñales	312529553	2100524
jvr	104014515	8791018
karenriera	4342269	362512
kenia	0	0
ksantos	0	0
laura.rivas	0	0
lazaro	154854285	2479331
lazaro.pina	267816097	13967258
lbcubas	0	0
leandy	0	0
leanie	27558919	157892
lenier	806	917
leonardo	308451897	6177147
leyla	0	0
lgarcia	20946198	2480599
liana	7332000	592047
liena	0	0
liliana	291852342	22780685
liris	0	0
lisette	26989373	901692
lisi	71723350	2565600
lissy	0	0
llilian	2570866	278199
lmaria	8335450	1141288
loida	468674	157213
lorena	180393494	3032097
luis	119892771	5751318
madai	155421271	12581428
magda	0	0
manresa	110411919	2654109
manuel	36706216	7093990
mariam	110068252	4596711
marieladp	110746399	1228605
marilyn	0	0
mario	135552597	15706040
marlenin	0	0
marlon	149908348	7378521
marthah	156320018	968654
maydelin	123995225	6093083
maydelin.ds	0	0
mayelin	211267212	15242539
mayelis	22361528	1640619
maylen	170515205	11937884
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	116712356	6247069
melissa	109531064	12903427
mercedes	0	0
merleneg	212908498	8669485
meylin	183432247	12587973
mfumero	205050147	8080360
mhcollazo	0	0
miriam	58435060	2567093
mirta	0	0
mirza	0	0
mylene	1311288	180391
naisy	27844984	1273897
natacha	0	0
nestor	32374995	923425
nieves	0	0
niovis	129796534	6755735
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	85564808	7928218
olguita	9557136	756749
orisel	0	0
orlando	0	0
oxana	0	0
piqueras	45737476	5146192
pmando	0	0
rachel	7661487	520387
rafadiaz	0	0
raidel	68968436	3669336
raisi	40531427	3586297
rancol	45013744	2991647
raul	0	0
raulc	3054407	284886
rcaballero	0	0
regla	0	0
rene	667342	255662
rfuentes	202586155	7102659
rizene	0	0
roberto	309234217	4994979
rodolfo	0	0
rodrigo	261709302	3119770
rosa	5725610	332964
roseli	40398442	8960432
rquintanilla	353322778	16440821
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	66974625	215192
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	23270631	2583325
tamara.glez	0	0
torresvinent	122359302	4856830
urbano	0	0
veronica	0	0
violeta	156308503	10670238
virgilio	15162504	293003
vladimir	0	0
wendy	0	0
xiomara	8981886	394139
yadica	62352908	3465611
yadiley	13372637	2840859
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	312881404	1693951
yamila	183276556	10653978
yamilacv	0	0
yamilaloli	1657550	213399
yanisel	0	0
yarmas	10115112	555922
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	1530	880
ylima	0	0
yolaine	212488602	10866260
yperez	0	0
yudith	142939768	14406294
yuliet	109977417	12359387
yumara	3183096	302115
yumy	0	0
yunier	145292600	11997691
yusmari	97749722	6840321
zenia	0	0
zulema	0	0
