username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	107900555	3402175
adamelis	0	0
addys	297993903	16606625
adria	129766072	1153778
adrianamg	101773353	8882156
aleyda	50780998	3423291
alicia	60237039	2522850
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	0	0
ana.laura	4390501	660159
anagloria	110567014	9836318
anamayra	0	0
ananidia	0	0
anapilar	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	107949388	73170067
ariadna	510	351
arismary	0	0
arletys	293185005	21417099
armando	54427023	2643810
arnaldo	26924606	1702673
arodriguez	260341443	381450
atorrella	0	0
avossirini	0	0
aymara	48129279	3975875
ayme	41140425	2803543
b.peon	0	0
barbara	0	0
belar	58652906	11038276
belkis	26988011	1059561
berta	9446204	209714
biorkys	49355407	3497055
blanca	609781	154096
bmazon	90307414	9214086
bobrador	0	0
camila	0	0
campos	239604295	18333436
canfux	145827185	11516560
carmen	285685689	13289754
carmen.fdez	0	0
carmenevelyn	0	0
cary	8682196	288189
celeste	0	0
chavely	0	0
csanchez	107983942	3884440
cvarela	23806058	2987775
dailen	20029269	2365140
dainik	7011802	190707
dalia	254400767	12268690
dalila	0	0
danay	62896081	1393048
danayd	0	0
dayamim	0	0
dayanira	49353533	5297127
daylin	0	0
dbcruz	55249479	5374386
deneb	115092759	7699893
denys	149732900	7583426
dergis	163236121	10902646
dhernandez	0	0
diadelis	80577541	5667390
dianalay	232308366	10899369
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	305371887	9258248
dunia.glez	0	0
e.suarez	24796925	3684657
ealcolea	10380330	597769
eileen	306380232	8249183
elva	510	350
epelaez	31672641	1313608
eperez	147442855	5610502
erich	304238739	10335309
evelyn	1476685	300821
evelyn.mayo	52981564	1019846
fabien	47067623	2361859
faselis	30199764	3043046
fausto	0	0
francis	83773246	14470357
frank.tb	142886930	14399576
gilberto	283986252	2874399
giset	25566551	4110320
gretel	793678	112349
grethel	53054092	1989685
hendrik	0	0
hendrikr	0	0
heredia	82819033	2294562
humberto	0	0
idalis	75772960	8065549
ileanagr	604089	74954
ileanasl	73348222	6056097
ileanat	12165495	1373090
imanuel	0	0
isac	209591222	7483930
ismaray	146051222	11238319
ismary	288065	86271
ivan.castellanos	0	0
ivonne	57714741	6529577
ivonnerv	0	0
jacome	0	0
jacque	57342408	1794585
janette	28913436	3825171
jasiel	88388159	2590681
javi.lopez	0	0
jcarrillo	6501642240	20988250
jcasamayor	140722348	5719179
jfalcon	1223126565	27627427
jorge	137912024	2906929
jpuñales	150826063	10770347
jvr	116245246	7720141
karenriera	145579205	11727601
kenia	38204776	2726208
ksantos	0	0
laura.rivas	133386686	9971312
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	173677735	11434413
lenier	0	0
leonardo	305237383	9348232
leyla	11266211	790326
lgarcia	101330596	8378633
liana	338280	76276
liena	167390268	4068067
liliana	274944103	17585936
liris	0	0
lisette	548123711	15356186
lisi	10474045	833924
lissy	0	0
llilian	0	0
lmaria	0	0
loida	36543754	1707022
lorena	0	0
luis	165853531	12358774
madai	297883289	16689857
magda	0	0
manresa	18345644	938308
manuel	19899392	5848113
mariam	117105811	7465730
marieladp	0	0
marilyn	0	0
mario	169660998	8575663
marlenin	0	0
marlon	109370607	6583597
marthah	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	123918574	10566727
mayelis	0	0
maylen	159346415	7962403
mayra	0	0
mbravo	0	0
mcreyes	66786676	3923755
melba	0	0
melissa	143935736	13394438
mercedes	0	0
merleneg	0	0
meylin	144632036	10703693
mfumero	971870972	18604283
mhcollazo	0	0
miriam	114709626	5200230
mirta	155608765	2528899
mirza	3011490	286258
mylene	4953512	207991
naisy	174737649	5327132
natacha	16405795	1137418
nestor	0	0
nieves	0	0
niovis	510	351
noaris	0	0
nod32	0	0
obriel	85227461	4006953
ocastro	0	0
oisis	0	0
olga	37355422	5432176
olguita	1210690	180127
orisel	0	0
orlando	1392092	121431
oxana	156696960	157889693
piqueras	76261521	8465268
pmando	0	0
rachel	0	0
rafadiaz	155115578	2202259
raidel	63548597	5840436
raisi	89175579	6656909
rancol	60799	11527
raul	233840090	1318111
raulc	0	0
rcaballero	0	0
regla	30477192	1252592
rene	359678	94990
rfuentes	0	0
rizene	0	0
roberto	80337489	5028760
rodolfo	44624566	7197358
rodrigo	0	0
rosa	9292526	669565
roseli	0	0
rquintanilla	413173230	8538964
rromero	115006342	9644635
salon6	0	0
sarah	510	351
seprot	0	0
servidores	191668206	248993
silvita	0	0
sistemas	0	0
somja	918408	27861
sonia	0	0
susel	73430371	4141101
tamara.glez	0	0
torresvinent	0	0
urbano	0	0
veronica	0	0
violeta	107211604	11011745
virgilio	0	0
vladimir	0	0
wendy	31556692	1341712
xiomara	0	0
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	23950394	1221677
yamila	160028786	10870388
yamilacv	50671534	1413386
yamilaloli	778253	179691
yanisel	0	0
yarmas	161616	12835
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	0	0
yolaine	295778431	18833361
yperez	120416345	7634447
yudith	90607249	8497722
yuliet	0	0
yumara	0	0
yumy	264183684	33445178
yunier	150297946	6989245
yusmari	146670726	10644290
zenia	0	0
zulema	0	0
orlandos	0	0
camilav	48852819	2070529
