username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	2166912	103296
addys	101623341	10256388
adria	8086947	265223
adrianamg	5438753	403794
aleyda	187609	61119
alicia	71618322	1931555
alida	3578538	254685
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	109476439	6553029
ana.laura	409651	122011
anagloria	102168653	7597082
anamayra	0	0
ananidia	17416290	2329710
anapilar	9607259	251534
anaraime	0	0
angelica	763396	87653
ankumu	154057137	3272897
annerys	0	0
antonio	0	0
aracelys	79149755	7118722
ariadna	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	8116996	1516234
arodriguez	103055542	318758
atorrella	5891311	239532
avossirini	0	0
aymara	57750902	2699219
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	13496871	329575
berta	0	0
biorkys	30046699	1440055
blanca	305346	75924
bmazon	2174924	86904
bobrador	0	0
campos	0	0
cantero	3467261	127690
carmen	1174514062	40375850
carmen.fdez	0	0
carmenevelyn	0	0
cary	198104285	990692
celeste	0	0
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	24939609	1813167
dainik	0	0
dalia	22925158	1641921
dalila	0	0
danay	45509442	775706
danayd	0	0
dayamim	0	0
dayanira	19717506	2310144
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	77717293	10391003
dianalay	0	0
dianapr	0	0
directora	0	0
dorian	10710285	637897
dulce	0	0
dunia	123641675	9636200
dunia.glez	14756984	3298762
e.suarez	4148403	1805105
ealcolea	5168550	1047427
eileen	0	0
elenalaviellez	0	0
elva	94424064	2124951
epelaez	0	0
eperez	0	0
erich	9317929	124746
evelyn	11843076	1045591
evelyn.mayo	0	0
fabien	0	0
faselis	57055929	1999354
fausto	15645975	3676964
gabriel	0	0
gilberto	58724680	5640633
giset	72984821	4490061
gretel	0	0
grethel	9230506	840662
hendrik	0	0
heredia	6130234	472435
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	326370	99716
ileanasl	0	0
ileanat	17280362	2564277
imanuel	83090818	5978141
isac	33121443	3765112
ismaray	156189199	1118315
ismary	436186	85291
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	310293748	4285358
jacque	0	0
janette	0	0
javi.lopez	696438148	7303056
jcarrillo	0	0
jcasamayor	0	0
jfalcon	2498037331	29088155
jorge	0	0
jpuñales	41092574	2576135
jrodriguez	303081379	4264002
jvr	73253979	4641001
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	6044568	659585
lazaro	0	0
lazaro.pina	299912602	14695108
lbcubas	26729535	2612768
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	87833342	3527575
leyla	0	0
lgarcia	120384706	8445152
liana	15721514	4320514
liena	0	0
liliana	68779900	4624932
liris	0	0
lisette	0	0
lisi	0	0
lissy	0	0
llilian	2719612	170210
lmaria	0	0
loida	0	0
lorena	0	0
luis	126433637	8050150
madai	0	0
magda	210567753	14368210
manresa	0	0
manuel	0	0
mariam	60889000	8841083
marieladp	0	0
marilyn	0	0
mario	246714242	18700557
marlenin	0	0
marthah	0	0
maydelin	38806789	3275427
maydelin.ds	0	0
mayelin	0	0
mayelis	5294284	335485
maylen	32348676	2303833
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	84671762	5898367
mhcollazo	0	0
miriam	1683938	185186
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	30719228	19592458
nestor	0	0
nieves	0	0
niovis	0	0
noaris	0	0
nod32	0	0
obriel	313582250	996623
ocastro	0	0
oisis	0	0
olga	123338215	7348303
olguita	2795487	281859
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	155695991	1625982
raidel	0	0
raisi	38111159	1513980
rancol	39767334	2913389
raul	0	0
raulc	0	0
rcaballero	0	0
regla	23603754	1454191
rene	0	0
reynaldo	304830037	546968
rfuentes	0	0
rizene	0	0
roberto	272022105	4149447
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	23042766	3268185
rquintanilla	1838891518	12046964
rromero	110545950	5452797
salon6	0	0
sarah	2688866	321087
seprot	0	0
servidores	119786984	1872381
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	0	0
urbano	0	0
veronica	0	0
violeta	315978101	13197955
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	17312894	406793
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	13790760	1092649
yamilacv	23896974	433605
yamilaloli	0	0
yanisel	8447142	1494403
yarmas	396153	77330
yborjas	0	0
yelenies	166937012	147640581
yency	0	0
ygonzalez	304871106	9759698
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	0	0
yolaine	62107508	2793373
yperez	13933797	6486338
yudith	131899450	12573335
yuliet	51368470	7103843
yumara	509	351
yumy	0	0
yunier	148667284	8620024
yusmari	0	0
zenia	0	0
zulema	0	0
hendrikr	0	0
francis	549473055	7298627
rachel	12628326	1213250
