username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	17303	6602
adamelis	5581641	512168
addys	0	0
adria	297166960	2617881
adrianamg	0	0
aleyda	153517900	3801212
alicia	0	0
alida	220605138	808241
alina	1975826	232716
amarilys	0	0
amarrero	128694123	3996635
ambar	0	0
amorgado	0	0
ana.laura	3959772	317615
anagloria	266997285	25232208
anamayra	0	0
ananidia	209630248	6909051
anapilar	0	0
anaraime	105828234	11144968
angelica	0	0
ankumu	21073573	136213207
annerys	0	0
antonio	0	0
aracelys	40392496	115614800
ariadna	0	0
arismary	0	0
arletys	0	0
armando	18847596	3709456
arnaldo	0	0
arodriguez	141801440	390386
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	41342110	2906411
b.peon	0	0
barbara	0	0
belar	253297462	31631430
belkis	138126451	166030498
berta	839503	58375
biorkys	10544854	726214
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	1151953574	47645452
carmen.fdez	0	0
carmenevelyn	47885327	4768379
cary	9164512	929180
celeste	14759584	6953417
charly	0	0
chavely	0	0
csanchez	88490455	8365529
cvarela	0	0
dailen	30604244	1700545
dainik	327432407	28273475
dalia	1989659	123652
dalila	24036480	1222980
danay	31773245	1091681
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	28403037	2185472
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	15696387	995946
dunia.glez	27483169	1980435
e.suarez	0	0
ealcolea	0	0
eileen	51973245	7715498
elenalaviellez	16719105	1106369
elsanchez	14593034	102514
elva	179183248	6563377
epelaez	0	0
eperez	0	0
erich	180801353	6734374
estrella	0	0
evelyn	141027524	1683559
evelyn.mayo	35778937	3096838
fabien	0	0
faselis	45808329	2907206
fausto	39522114	3469493
gabriel	0	0
gilberto	213876792	2292046
giset	93953970	5725936
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	13596339	1227461
herminio	47297039	3721789
humberto	0	0
idalis	0	0
ileanagr	44165353	2465657
ileanasl	0	0
ileanat	24762356	4316743
imanuel	6582036	337328
isac	0	0
ismaray	0	0
ismary	0	0
ivan.castellanos	13401410	1218944
ivonne	0	0
ivonnerv	0	0
jacome	305617651	8984255
jacque	0	0
janette	0	0
javi.lopez	21784626	1263054
jcarrillo	1090960216	11796826
jcasamayor	0	0
jessica	151745836	5566504
jfalcon	0	0
jorge	0	0
jpuñales	305424429	9176482
jrodriguez	311731360	2849037
jvr	110175151	3225726
karenriera	0	0
kenia	18799330	1322963
ksantos	0	0
laura.rivas	28631569	4644460
lazaro	0	0
lazaro.pina	299050935	15574369
lbcubas	134236959	1413445
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	104478269	8394354
lgarcia	116797730	5051405
liana	539727	93184
liena	517424203	6910956
liliana	259961577	13744463
liris	122353624	1068186
lisandra	294922539	19698355
lisette	475843619	8262549
lisi	174924536	12471202
lissy	0	0
lmaria	0	0
loida	10447891	710641
lorena	1824444903	18157002
luis	114432645	6348562
madai	116590747	11360288
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	307156399	7422744
mario	205114083	23667365
marlenin	0	0
marthah	0	0
maydelin	11102608	681162
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	117977364	7698403
mercedes	0	0
merleneg	130698685	6100359
meylin	0	0
mhcollazo	117065319	9519329
miriam	323814	89959
mirta	0	0
mirza	23971726	1593507
mylene	0	0
naisy	6424732	547717
natacha	0	0
nestor	0	0
nieves	0	0
niovis	0	0
noaris	24931434	730760
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	732612	141698
olguita	0	0
olivia	0	0
orisel	0	0
orlando	39116393	3367986
osmar	0	0
oxana	0	0
piqueras	25266590	1880801
pmando	0	0
rafadiaz	155185648	2105589
raidel	0	0
raisi	0	0
rancol	63701249	4684034
raul	89651281	3255161
raulc	0	0
rcaballero	0	0
regla	0	0
rene	168943	65043
reynaldo	523348372	940290
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	171846185	12425290
rosa	0	0
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	20244972	440565
seprot	0	0
servidores	146221839	785589
sheila	0	0
silvita	31147031	1367326
sistemas	0	0
sonia	0	0
susel	23116758	6766247
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	72671933	12604453
virgilio	0	0
vladimir	0	0
wendy	238624134	6637596
xiomara	0	0
yadica	130958243	7168499
yadiley	380876	139870
yadira	0	0
yahimara	0	0
yailin	28661858	71920
yalina	321212	80954
yamila	181102779	6625907
yamilacv	165266385	9089488
yamilaloli	0	0
yania	0	0
yanisel	217638493	12482572
yarmas	908522	113607
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	304131434	10501733
ygordo	0	0
ygutierrez	858250	110757
yisel	0	0
ylima	147434692	9877579
yolaine	0	0
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	4662753	420489
yumy	0	0
yunier	154040275	3298621
yusmari	0	0
zenia	179068846	5376577
zulema	28824017	2861409
