username	received(byte)	sent(byte)
zulema	0	0
zenia	0	0
yusmari	0	0
yunier	146110061	11177463
yumy	73862870	10993172
yumara	340	553
yuliet	0	0
yudith	0	0
yperez	94937213	8037400
yolaine	85828881	8914238
ylima	148541727	8800547
yisel	0	0
ygutierrez	0	0
ygordo	29435340	1031867
ygonzalez	205544877	18552862
yency	0	0
yelenies	0	0
yborjas	27618831	717319
yarmas	25327202	83848
yanisel	98569310	6252255
yania	0	0
yamira	0	0
yamilaloli	0	0
yamilacv	0	0
yamila	0	0
yalina	0	0
yailin	0	0
yahimara	0	0
yadira	0	0
yadiley	0	0
yadica	28470833	1062862
xiomara	30418589	1711871
wendy	12854663	58224
vladimir	8800038	524573
virgilio	0	0
violeta	0	0
veronica	0	0
urbano	0	0
tamara.glez	0	0
susel	98846548	13954666
sonia	0	0
sistemas	775	156
silvita	0	0
sheila	0	0
servidores	53858651	765487
seprot	0	0
sarah	0	0
salon6	0	0
rromero	0	0
rquintanilla	0	0
roseli	0	0
rosa	38658695	2885436
rodrigo	0	0
rodolfo	0	0
roberto	0	0
rizene	0	0
rfuentes	0	0
reynaldo	0	0
rene	0	0
regla	0	0
rcaballero	0	0
raulc	0	0
raul	0	0
rancol	0	0
raisi	306238241	8346390
raidel	0	0
rafadiaz	154539621	2803046
pmando	0	0
piqueras	0	0
oxana	0	0
osmar	0	0
orlando	0	0
orisel	0	0
olivia	0	0
olguita	86199958	8868055
olga	4091577	83083
oisis	0	0
ocastro	0	0
obriel	0	0
nod32	0	0
noaris	30581996	3263910
niovis	0	0
nieves	124287096	10413048
nestor	0	0
natacha	0	0
naisy	0	0
mylene	4040798	271130
mirza	19057107	76039
mirta	0	0
miriam	514532538	9766278
mhcollazo	0	0
meylin	77074106	2177055
merleneg	0	0
mercedes	0	0
melba	49716214	2182268
mcreyes	0	0
mbravo	0	0
mayra	0	0
maylen	0	0
mayelis	0	0
mayelin	0	0
maydelin.ds	0	0
maydelin	0	0
marlenin	0	0
mario	0	0
marilyn	0	0
marieladp	0	0
mariam	117718041	10791150
manuel	0	0
manresa	0	0
magda	0	0
madai	0	0
luis	25485636	1777820
lorena	845553392	17642521
loida	0	0
lmaria	0	0
lissy	0	0
lisi	0	0
lisette	70157539	5690013
lisandra	89264	51132
liris	0	0
liliana	0	0
liena	12175185	2141271
liana	0	0
lgarcia	154248916	13000161
leyla	0	0
leonardo	0	0
leanie	0	0
leandy	249117140	14534436
lbcubas	0	0
lazaro.pina	0	0
lazaro	0	0
laura.rivas	423630	47233
ksantos	0	0
kenia	15038473	910535
karenriera	27569076	626061
jvr	258538595	7342646
jrodriguez	272873943	7361584
jpuñales	174884106	9747877
jorge	464375674	27499676
jfalcon	3912042298	49171851
jessica	144565796	12721940
jcasamayor	308978682	5652216
jcarrillo	28994946	1242100
javi.lopez	3667929305	12939496
janette	0	0
jacque	312415699	2168496
jacome	0	0
ivonnerv	0	0
ivonne	0	0
ivan.castellanos	0	0
ismary	0	0
ismaray	21647298	4402751
isac	117940946	9041285
imanuel	72130061	2847823
ileanat	0	0
ileanasl	65527873	2047597
ileanagr	14278626	812056
idalis	0	0
humberto	0	0
herminio	34402715	2224431
heredia	340	351
hendrik	0	0
gretel	0	0
giset	0	0
gilberto	263228840	2873793
gabriel	0	0
fausto	59169347	4066517
faselis	70259505	3500759
fabien	0	0
evelyn.mayo	0	0
evelyn	103155839	12366269
estrella	0	0
erich	0	0
eperez	51350863	7024027
epelaez	0	0
elva	0	0
elsanchez	144404681	6649284
eloina	0	0
elenalaviellez	18837406	1769912
eileen	0	0
ealcolea	0	0
e.suarez	49813740	3559393
dunia.glez	0	0
dunia	0	0
dulce	0	0
dorian	0	0
dianapr	0	0
dianalay	0	0
diadelis	79752076	30448088
dhernandez	21226136	2306539
dgmitjams	0	0
dergis	0	0
denys	149354609	7956237
deneb	121605397	11761683
dbcruz	0	0
daylin	0	0
dayanira	195685147	55206871
dayamim	0	0
danayd	0	0
danay	36515517	822620
dalia	0	0
dainik	0	0
dailen	0	0
cvarela	519104118	5228348
csanchez	39640861	1392635
chavely	0	0
charly	80192112	3405290
celeste	0	0
cary	0	0
carmen.fdez	0	0
carmen	0	0
campos	59587402	4451614
bobrador	0	0
bmazon	34296697	634396
blanca	0	0
biorkys	56449658	6147944
berta	0	0
belkis	208426495	5153141
belar	145167092	11057651
barbara	0	0
b.peon	0	0
ayme	0	0
aymara	7118607	66784
avossirini	0	0
atorrella	0	0
arodriguez	215577557	7770849
arnaldo	0	0
armando	0	0
arletys	0	0
arismary	0	0
ariadna	0	0
aracelys	301879768	12712651
annerys	0	0
ankumu	92184827	10817817
angelica	67963527	5638668
anaraime	298328741	16261769
anapilar	57506070	2954533
ananidia	0	0
anamayra	0	0
anagloria	112278318	13579785
ana.laura	57282176	1470604
amorgado	0	0
ambar	0	0
amarrero	0	0
amarilys	0	0
alina	43076276	2094355
alida	0	0
alicia	18094168	1075933
aleyda	0	0
adrianamg	60614674	4584627
adria	0	0
addys	0	0
adamelis	0	0
adalberto	313467139	1112647
aaronvega	0	0
aalfonso	136896043	17481757
00-Tecnicos	0	0
00-SUBDIRECTORES	0	0
00-JDpto	0	0
00-Especialistas	0	0
grethel	0	0
