username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	49801458	5252377
adalberto	0	0
adamelis	13061086	637636
addys	299137139	15461466
adria	210330789	3260557
adrianamg	0	0
aleyda	35147322	1367462
alicia	78947297	4244453
alida	0	0
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	282330425	15297888
ana.laura	4447737	964388
anagloria	0	0
anamayra	0	0
ananidia	11575914	2115969
anapilar	35034465	2184702
anaraime	0	0
angelica	0	0
ankumu	68432022	1040745
annerys	0	0
antonio	0	0
aracelys	34664944	3062281
ariadna	0	0
arismary	306745886	7828562
arletys	0	0
arnaldo	31300194	2431181
arodriguez	124615497	362572
atorrella	470266	90515
avossirini	0	0
aymara	5544399	457458
ayme	0	0
b.peon	0	0
babyr	0	0
barbara	0	0
belar	70816050	10093227
belkis	0	0
berta	0	0
biorkys	22747	5490
blanca	8444845	3425014
bmazon	0	0
bobrador	0	0
camila	4651388	352345
campos	0	0
cantero	33199641	1588324
carmen	1007445333	25279900
carmen.fdez	46506541	1999235
carmenevelyn	42029701	2414721
cary	0	0
celeste	0	0
chavely	0	0
csanchez	0	0
cvarela	15291147	1465350
dailen	0	0
dainik	0	0
dalia	0	0
dalila	0	0
danay	77937254	1251731
danayd	0	0
dayamim	0	0
dayanira	24217479	2579853
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	30893654	675730
directora	0	0
dorian	0	0
dulce	0	0
dunia	212711297	10028189
dunia.glez	10156408	442115
e.suarez	5568149	1334806
ealcolea	0	0
eileen	2647821	418928
elenalaviellez	0	0
elva	0	0
epelaez	27277207	1685562
eperez	0	0
erich	12953285	457530
evelyn	41279438	2035098
evelyn.mayo	0	0
fabien	0	0
faselis	40224557	2285111
fausto	18162534	1103568
francis	6397651	498347
frank.tb	24948420	2605543
gabriel	0	0
gilberto	301078805	4459445
giset	281551922	19498693
gretel	20377605	1168171
grethel	0	0
hendrik	0	0
hendrikr	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	66630267	1643922
imanuel	0	0
isac	90209743	12328636
ismaray	105309605	6349767
ismary	4856578	163562
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	86641278	5645088
jacome	0	0
jacque	0	0
janette	809182	184241
jasiel	0	0
javi.lopez	218053822	7074761
jcarrillo	0	0
jcasamayor	0	0
jfalcon	2844892472	40412272
jorge	0	0
jpuñales	131891992	34789175
jvr	76600484	5496443
karenriera	0	0
kenia	0	0
ksantos	2702366	155159
laura.rivas	61307004	3137891
lazaro	24920125	1057290
lazaro.pina	303822341	10754990
lbcubas	0	0
leandy	0	0
leanie	155476201	4986785
lenier	19529343	793896
leonardo	164499384	1086956
leyla	0	0
lgarcia	0	0
liana	0	0
liena	0	0
liliana	294017956	20561295
liris	11305786	174535
lisette	0	0
lisi	0	0
lissy	0	0
llilian	13220573	276191
lmaria	0	0
loida	49333435	3944623
lorena	0	0
luis	0	0
madai	88108484	5786900
magda	55367044	2941760
manresa	10565393	631443
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	104646213	7922407
marlenin	0	0
marthah	0	0
maydelin	619610	187270
maydelin.ds	0	0
mayelin	133453611	6514400
mayelis	510	351
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
melissa	42912614	2206524
mercedes	0	0
merleneg	35702614	3607629
meylin	120824470	7900597
mfumero	0	0
mhcollazo	72891168	2344248
miriam	27709440	1291871
mirta	0	0
mirza	0	0
mylene	0	0
naisy	4097208	178598
natacha	47703336	12053363
nestor	36295365	3239879
nieves	161986763	12087620
niovis	0	0
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	78476956	4748097
olguita	329371	73116
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	26325054	2401751
pmando	0	0
rachel	17321763	1314483
rafadiaz	155499201	1805329
raidel	85495622	5256001
raisi	40952537	2636102
rancol	205292	46221
raul	0	0
raulc	34576525	969612
rcaballero	0	0
regla	58819408	2718564
rene	447748	135726
reynaldo	0	0
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	11597115	15857249
rodrigo	0	0
rosa	13568717	311134
roseli	54098654	3667436
rquintanilla	298243496	5699930
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	122920229	1846241
silvita	0	0
sistemas	0	0
sonia	0	0
susel	175106237	8870579
tamara.glez	0	0
torresvinent	155407987	1921157
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	59834557	1579001
vladimir	0	0
wendy	0	0
xiomara	29934412	1710667
yadica	150164318	7160077
yadiley	60214557	295314
yadira	0	0
yahimara	130106943	9592969
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	17006059	967446
yamilaloli	0	0
yanisel	10723589	1212385
yarmas	3928027	151808
yborjas	0	0
yelenies	124240162	190337061
yency	0	0
ygonzalez	302481677	12128294
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	83655124	3856104
yolaine	192933162	15860369
yperez	204131580	13795465
yudith	138522687	18824852
yuliet	63965245	7154797
yumara	0	0
yumy	0	0
yunier	145637940	11676011
yusmari	0	0
zenia	0	0
zulema	0	0
