username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	19583261	606733
addys	0	0
adria	17089437	497889
adrianamg	185448611	3482658
aleyda	0	0
alicia	14039951	758758
alina	75292998	7405334
amarilys	0	0
ambar	254758418	14462874
ana.laura	14607610	2087181
anagloria	44451138	4535449
anamayra	0	0
ananidia	0	0
anapilar	723395	191909
angelica	0	0
ankumu	155447978	1885084
annerys	0	0
antonio	0	0
aracelys	230573199	11513571
ariadna	0	0
arismary	306950355	7629580
arletys	311607517	2968005
armando	307023564	7592395
arnaldo	309563766	5009178
arodriguez	19296	19631
atorrella	0	0
avossirini	0	0
aymara	13814437	668038
ayme	0	0
b.peon	0	0
barbara	0	0
belar	449565968	27029566
belkis	23088563	1128351
berta	0	0
biorkys	14697178	1119234
blanca	849648	190302
bmazon	59665504	6813875
bobrador	0	0
camila	6976791	182816
camilav	0	0
campos	35948383	1173739
canfux	140729805	16591791
carmen	667944700	5118177
carmen.fdez	8292518	732425
carmenevelyn	71155963	5696330
cary	77053582	2853187
celeste	40529379	19231276
chavely	0	0
csanchez	208211683	8452939
cvarela	31959589	2463935
dailen	0	0
dalia	25084313	670439
dalila	24074710	762952
danay	74420220	1121810
danayd	46773938	3087107
dayamim	0	0
dayanira	74078272	6433041
daylin	3816450	658911
dbcruz	0	0
deneb	23030908	1861813
denys	149132932	8195530
dergis	0	0
dhernandez	54154784	5287746
diadelis	138270920	8480389
dianalay	262747103	14359415
dianapr	532762	89921
directora	0	0
dorian	0	0
dulce	0	0
dunia	52907558	4472207
dunia.glez	145436069	8959665
e.suarez	44935520	1997468
ealcolea	0	0
eileen	34192974	1349799
elva	108910533	5154112
epelaez	0	0
eperez	0	0
erich	193675738	7647229
evelyn	115299965	973993
evelyn.mayo	8935212	1061322
fabien	14761767	692943
faselis	111576458	6809150
fausto	300134500	2424535
francis	75170481	3888184
frank.tb	141925785	15416440
gilberto	257127649	2928366
giset	164175750	6792616
gretel	25783923	941517
grethel	0	0
hendrik	12385751	395966
hendrikr	0	0
heredia	21644192	1053765
humberto	0	0
idalis	0	0
ileanagr	552215	107401
ileanasl	0	0
ileanat	4191633	535901
imanuel	40772834	3017773
isac	194611167	14995247
ismaray	153820876	3465874
ismary	0	0
ivan.castellanos	1117681236	7009934
ivonne	40862241	6064012
ivonnerv	29399450	2780567
jacome	0	0
jacque	0	0
janette	9027177	2236724
jasiel	40809690	3399054
javi.lopez	807294850	19501397
jcarrillo	0	0
jcasamayor	44809618	4545373
jfalcon	0	0
jorge	42983658	2522846
jpuñales	292575228	21998659
jvr	302612212	11968376
karenriera	22673594	1253698
kenia	11360056	974270
ksantos	0	0
laura.rivas	144304625	13495107
lazaro	0	0
lazaro.pina	293032173	21585245
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	309171126	5404166
leyla	287516861	27070144
lgarcia	288183432	16327886
liana	485436	90144
liena	9458668	1063471
liliana	219811485	17120984
liris	203811606	1620369
lisette	1832609270	18697397
lisi	98013068	3261907
lissy	0	0
llilian	9510140	305304
lmaria	0	0
loida	64897827	438260
lorena	179960288	4431766
luis	113724669	8140527
madai	220107997	16756221
magda	299429667	15175275
manresa	0	0
manuel	0	0
mariam	104130147	8948318
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marlon	47123933	1456600
marthah	154256834	3033890
maydelin	11206947	651677
maydelin.ds	0	0
mayelis	16160030	626751
maylen	0	0
mayra	0	0
mbravo	511	351
mcreyes	0	0
melba	0	0
melissa	145937078	11370394
mercedes	0	0
merleneg	302579029	12011665
mfumero	88731618	5728330
mhcollazo	0	0
miriam	23621705	1707285
mirta	0	0
mirza	15951103	1280647
mylene	0	0
naisy	100382774	5903987
natacha	5732410	677776
nestor	0	0
nieves	276561701	15113113
niovis	0	0
noaris	174096453	11351655
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	49627600	5497490
olguita	38424824	2641742
orisel	0	0
orlando	183589399	305202
orlandos	0	0
oxana	33369580	1078150
piqueras	43424597	4682172
pmando	0	0
racarreras	0	0
rachel	594143	126834
rafadiaz	156218663	1082291
raidel	92121810	8191475
raisi	51978204	4136857
rancol	134404485	14881576
raul	228198365	7581150
raulc	0	0
regla	35296208	1915000
rene	829208	178515
rfuentes	222525512	16792989
roberto	0	0
rodolfo	0	0
rodrigo	283398204	8801957
rosa	28717875	1776876
roseli	68989309	5639933
rquintanilla	1981394107	17304821
rromero	0	0
salon6	0	0
sarah	0	0
segurmatica	3706127	8243
seprot	0	0
servidores	119850477	22926179
silvita	0	0
sistemas	0	0
somja	257427350	18759529
sonia	0	0
susel	286538610	5692025
tamara.glez	0	0
torresvinent	80142916	6981115
urbano	304110652	10497116
veronica	0	0
violeta	277859713	17908029
virgilio	0	0
vladimir	0	0
wendy	95760185	5374786
xiomara	0	0
yadica	535049	107821
yadiley	109929898	10556863
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	510	301
yamila	0	0
yamilacv	80853404	1306738
yamilaloli	4169413	287834
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	238817091	482172086
yency	0	0
ygonzalez	295740930	18844805
ygordo	9491986	614751
ygutierrez	23482716	1777070
yisel	0	0
ylima	103990108	8486571
yolaine	215561340	12919593
yperez	293727530	20896386
yudith	142969585	14317274
yuliet	150605724	6735612
yumara	0	0
yumy	161610547	16092438
yunier	128333947	5976326
yusmari	49109374	4058083
zenia	131283607	8192041
zulema	14410649	1014703
meylin	0	0
