username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	39393233	1280529
adamelis	74670869	1343221
addys	128109625	12963055
adria	965905	278940
adrianamg	0	0
aleyda	116740204	9135568
alicia	71090931	3667461
alida	511585725	5123521
alina	23244804	1708125
amarilys	0	0
amarrero	0	0
ambar	259060507	17491976
ana.laura	0	0
anagloria	116555565	9752651
anamayra	0	0
ananidia	33324997	3807051
anapilar	34340278	3590532
anaraime	297406220	17185892
angelica	18997035	271968
ankumu	0	0
annerys	121643396	1873492
antonio	0	0
aracelys	300127120	14472340
ariadna	0	0
arismary	207100586	6055277
arletys	0	0
armando	0	0
arnaldo	19537993	1848049
arodriguez	95980571	267762
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	13280689	831793
b.peon	0	0
barbara	0	0
belar	157912930	13911637
belkis	6663056	558876
berta	242608	53095
biorkys	51770181	28381433
blanca	0	0
bmazon	205545441	4769352
bobrador	0	0
campos	142105301	10287537
cantero	0	0
carmen	184578350	8764911
carmen.fdez	27886690	2496183
carmenevelyn	18874065	2039161
cary	4965186	314618
celeste	58552120	13867427
chavely	0	0
csanchez	223703255	7862524
cvarela	1626648	578968
dailen	0	0
dainik	20100116	1415867
dalia	0	0
dalila	26704	5775
danay	0	0
danayd	0	0
dayamim	0	0
dayanira	35230196	4500623
daylin	0	0
dbcruz	0	0
deneb	69796417	5850839
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	208607826	22454063
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	97768993	5999974
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	94371344	7825674
elenalaviellez	15462766	3099988
elva	0	0
epelaez	0	0
eperez	39763565	5364569
erich	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	125522449	4851269
faselis	85785252	2871935
fausto	15763079	2988830
francis	73367848	1747196
gabriel	0	0
gilberto	109936828	2073469
giset	0	0
gretel	0	0
grethel	16755537	1454706
hendrik	0	0
heredia	24410076	1136454
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	5072754	659565
ileanasl	0	0
ileanat	5894146	474718
imanuel	15407950	1119904
isac	159223656	27397842
ismaray	124812123	10992112
ismary	6151593	199713
ivan.castellanos	0	0
ivonne	108228877	6751191
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	1428125248	19988736
jcarrillo	56030163	5010827
jcasamayor	307964577	6672284
jfalcon	3126495118	36270710
jorge	902105063	8711732
jpuñales	131700569	5374398
jrodriguez	267498291	3139555
jvr	133808288	7756004
karenriera	0	0
kenia	66070521	2222092
ksantos	0	0
laura.rivas	112400964	9803339
lazaro	146467626	10823745
lazaro.pina	213286211	11943060
lbcubas	1032043	150407
leandy	0	0
leanie	0	0
lenier	143168897	2446356
leonardo	310065492	4563390
leyla	62295008	6717199
lgarcia	0	0
liana	788956	118139
liena	8065950	1854013
liliana	289621546	24996396
liris	0	0
lisette	69839225	5624258
lisi	16635097	2316525
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	225773482	12166507
luis	69686805	5486978
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	94091263	10042918
marieladp	0	0
marilyn	243128	53107
mario	117862878	10150366
marlenin	277789178	16616592
marthah	156154781	1143197
maydelin	0	0
maydelin.ds	0	0
mayelin	312317522	2290375
mayelis	0	0
maylen	0	0
mayra	509	351
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	143340293	8634677
meylin	179696648	15007495
mhcollazo	0	0
miriam	14765616	911096
mirta	0	0
mirza	18161599	214328
mylene	0	0
naisy	1859832	177661
natacha	0	0
nestor	7468435	676510
nieves	91007187	10425297
niovis	28082362	3152929
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	34333772	2622022
orisel	41680250	4449847
orlando	5008926	235355
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	36956851	2716155
rancol	35612879	6483174
raul	13277045	997427
raulc	0	0
rcaballero	0	0
regla	58201084	5837884
rene	1065579	233455
reynaldo	522535918	1762512
rfuentes	283884526	17421547
rizene	0	0
roberto	57010639	1279222
rodolfo	0	0
rodrigo	134550399	8759564
rosa	10471309	996809
roseli	24204084	2572894
rquintanilla	141078482	12371452
rromero	105988745	5504222
salon6	0	0
sarah	0	0
seprot	0	0
servidores	96746753	226183
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	0	0
urbano	303245065	10641175
veronica	5125057	750674
violeta	139838022	6071347
virgilio	107013478	2990761
vladimir	0	0
wendy	208341283	8888748
xiomara	0	0
yadica	63443090	1946224
yadiley	1602067	775645
yadira	87286913	3477709
yahimara	0	0
yailin	0	0
yalina	51185890	2566590
yamila	780953	168574
yamilacv	0	0
yamilaloli	0	0
yanisel	0	0
yarmas	111791696	779078
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	299561189	15021545
ygordo	33347412	1546670
ygutierrez	0	0
yisel	0	0
ylima	136258105	13174720
yolaine	250885010	15365637
yperez	0	0
yudith	143010066	14300209
yuliet	92079033	15448897
yumara	0	0
yumy	0	0
yunier	94897174	5033832
yusmari	102767668	8224695
zenia	0	0
zulema	31313201	4332674
hendrikr	0	0
