username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	5319	30713
adalberto	0	0
adamelis	2253173	405702
addys	84605532	6167992
adria	28209602	15523341
adrianamg	0	0
aleyda	151234258	6060395
alicia	121715801	5397588
alina	0	0
amarilys	0	0
ambar	268621694	17876127
ana.laura	0	0
anagloria	74087344	5266464
anamayra	0	0
ananidia	0	0
anapilar	0	0
angelica	0	0
ankumu	155070784	2229903
annerys	0	0
antonio	305600257	9003537
aracelys	40390252	104762684
ariadna	130233957	7755129
arismary	60743720	4986583
arletys	309509583	5121764
armando	68745599	2580933
arnaldo	0	0
arodriguez	41688	52489
atorrella	11893861	487107
avossirini	0	0
aymara	67772684	5665204
ayme	47938294	270865
b.peon	0	0
barbara	0	0
belar	376153152	11981688
belkis	61217406	3964783
berta	0	0
biorkys	0	0
blanca	36791502	2478780
bmazon	0	0
bobrador	0	0
camila	0	0
camilav	0	0
campos	61238358	3089941
canfux	29591168	1325928
carmen	1395757030	28720363
carmen.fdez	0	0
carmenevelyn	17833416	693864
cary	0	0
celeste	0	0
chavely	0	0
csanchez	81539059	2262416
cvarela	0	0
dailen	0	0
dalia	0	0
dalila	0	0
danay	76500958	1863058
danayd	41900454	1872977
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	117466330	5537568
denys	0	0
dergis	0	0
dhernandez	96238340	1221509
diadelis	0	0
dianalay	150308192	5849281
dianapr	51612839	663762
directora	0	0
dorian	54692365	7729849
dulce	0	0
dunia	0	0
dunia.glez	5045175	495441
e.suarez	27831787	3630363
ealcolea	26989936	1307754
eileen	87010197	8897371
elva	298082054	16495001
epelaez	0	0
eperez	51339078	2612403
erich	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	94899166	6820773
fausto	79526328	2447681
francis	0	0
frank.tb	139680210	17663115
gilberto	0	0
giset	81076525	12304704
gretel	251522	77595
grethel	0	0
hendrik	41686738	2399344
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	39646269	2454023
ileanasl	3890159	249547
ileanat	4674127	2130147
imanuel	82046413	263819
isac	0	0
ismaray	153612888	3677560
ismary	65471715	310992
ivan.castellanos	0	0
ivonne	55083743	4839262
ivonnerv	68215280	4880123
jacome	304397536	10209623
jacque	0	0
janette	0	0
jasiel	0	0
javi.lopez	0	0
jcarrillo	0	0
jcasamayor	0	0
jfalcon	1487089696	29709177
jorge	124987183	13252177
jpuñales	308949323	5640383
jvr	0	0
karenriera	149565788	7733936
kenia	0	0
ksantos	0	0
laura.rivas	105797516	6629727
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	51903902	2886862
lenier	0	0
leonardo	307226887	7375304
leyla	0	0
lgarcia	89302621	7005924
liana	1935093	337014
liena	27875526	2187019
liliana	70165823	5088711
liris	259646845	10379854
lisette	60091067	2755824
lisi	218935445	8465593
lissy	0	0
llilian	2623377	175107
lmaria	0	0
loida	0	32404
lorena	0	0
luis	87335108	4519994
madai	274623384	15461802
magda	0	0
manresa	0	0
manuel	0	0
mariam	78594812	6503985
marieladp	0	0
marilyn	0	0
mario	46146500	761055
marlenin	0	0
marlon	5066492	294211
marthah	0	0
maydelin	43020719	5433789
maydelin.ds	0	0
mayelis	4660845	290919
maylen	10554129	750205
mayra	0	0
mbravo	0	0
mcreyes	69070397	2488323
melba	0	0
melissa	0	0
mercedes	0	0
merleneg	0	0
mfumero	149764102	7554222
mhcollazo	0	0
miriam	25943156	1516325
mirta	0	0
mirza	0	0
mylene	0	0
naisy	33783401	2385316
natacha	0	0
nestor	0	0
nieves	0	0
niovis	47903445	5526877
noaris	77871637	8664124
nod32	0	0
obriel	23633792	1598353
ocastro	0	0
oisis	15596764	3607306
olga	0	0
olguita	311084469	3540201
orisel	0	0
orlando	242572108	3222299
orlandos	0	0
oxana	54062038	2878935
piqueras	25047318	3371404
pmando	0	0
racarreras	0	0
rachel	0	0
rafadiaz	155169395	2157271
raidel	11905527	1561092
raisi	153288360	12120848
rancol	689025	97511
raul	0	0
raulc	0	0
regla	0	0
rene	0	0
rfuentes	0	0
roberto	0	0
rodolfo	38621799	3402719
rodrigo	0	0
rosa	25443295	972733
roseli	0	0
rquintanilla	306266565	9543324
rromero	25502562	2396003
salon6	0	0
sarah	0	0
segurmatica	108891	4550
seprot	0	0
servidores	255578839	235731
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	304919730	9682421
tamara.glez	27349685	2119000
torresvinent	153029548	4294327
urbano	0	0
veronica	0	0
violeta	178556709	12136533
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	98294583	1700494
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	115986464	6369078
yamilacv	201041324	3355087
yamilaloli	0	0
yanisel	0	0
yarmas	0	0
yborjas	187882301	2844647
yelenies	40813264	273772766
yency	0	0
ygonzalez	295124396	19513503
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	35438728	1522393
yolaine	160563395	10510837
yperez	130421019	4778965
yudith	86711737	8192198
yuliet	150922746	6397943
yumara	0	0
yumy	0	0
yunier	153913229	3375377
yusmari	0	0
zenia	39556648	835815
zulema	0	0
meylin	161988128	15681226
