username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	149190240	8112498
adria	0	0
adrianamg	208091542	22599114
aleyda	69262332	2331560
alicia	0	0
alida	121677749	3929743
alina	19113839	1689606
amarilys	0	0
amarrero	0	0
ambar	114828014	7921977
amorgado	9695577454	68163492
ana.laura	0	0
anagloria	0	0
anamayra	0	0
ananidia	2199342	570490
anapilar	14649282	404249
anaraime	50662210	5613013
angelica	167217165	886743
ankumu	0	0
annerys	0	0
aracelys	40891796	30362735
ariadna	0	0
arismary	0	0
arletys	43932532	3012018
armando	0	0
arnaldo	0	0
arodriguez	121693988	21377147
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	22278013	435058
berta	0	0
biorkys	78463289	4228448
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	423107162	8475977
carmen.fdez	0	0
carmenevelyn	85762339	28387440
cary	0	0
celeste	71158349	7386753
charly	0	0
chavely	0	0
csanchez	170032756	8278887
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	276154129	11450127
danay	22655633	511353
danayd	19860003	2641611
dayamim	0	0
dayanira	166174645	14592343
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	54646339	7285810
dgmitjams	240919551	15465751
dhernandez	624248	139315
diadelis	34029978	2841728
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	220565328	7774765
dunia.glez	0	0
e.suarez	5953475	880927
ealcolea	0	0
eileen	0	0
elenalaviellez	21048450	3281241
elsanchez	41299252	536936
elva	0	0
epelaez	0	0
eperez	0	0
erich	171790117	12475723
estrella	0	0
evelyn	147641	27180
evelyn.mayo	0	0
fabien	0	0
faselis	7224967	472529
fausto	6974919	689719
gabriel	309080133	5557112
gilberto	310912959	3668159
giset	155069759	6294197
gretel	8065782	549495
grethel	39560643	9178289
hendrik	0	0
heredia	106370561	5416460
herminio	28382754	1679334
humberto	0	0
idalis	0	0
ileanagr	241321272	16637977
ileanasl	0	0
ileanat	0	0
imanuel	3354456	241868
isac	72455256	3487416
ismaray	4535105	537331
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	1040549249	26265761
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	2287575803	23726401
jcasamayor	0	0
jessica	0	0
jfalcon	2871744958	34679002
jorge	580044964	21338657
jpuñales	0	0
jrodriguez	0	0
jvr	248250356	19946709
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	115007538	7273316
lazaro	0	0
lazaro.pina	252763903	12679801
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	14478120	319676
leyla	0	0
lgarcia	0	0
liana	0	0
liena	58588049	5821334
liliana	0	0
liris	0	0
lisandra	0	0
lisette	18303112	3424773
lisi	0	0
lissy	0	0
lmaria	147620343	4264003
loida	340	351
lorena	0	0
luis	59362348	4911473
madai	0	0
magda	0	0
manresa	4306973	408118
manuel	0	0
mariam	94094754	8433489
marieladp	0	0
marilyn	71849831	2896284
mario	0	0
marlenin	0	0
marthah	75321099	1911003
maydelin	2044679	353179
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	21616920	270627
mcreyes	0	0
melba	0	0
mercedes	1562402	111956
merleneg	35882598	2659633
meylin	0	0
mhcollazo	0	0
miriam	30728989	2193205
mirta	178959424	1608281
mirza	340	351
mylene	0	0
naisy	0	0
natacha	29439520	2712848
nestor	0	0
nieves	192726711	11581279
niovis	930291	249646
noaris	57633267	7531940
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	648512394	25564280
olguita	13518017	969937
olivia	0	0
orisel	0	0
orlando	15184014	319515
osmar	35160877	1057387
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	24721326	791081
rancol	0	0
raul	152693900	3543776
raulc	0	0
rcaballero	0	0
regla	12806518	905969
rene	652086	169249
reynaldo	1371635928	9027120
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	153845135	3456171
rodrigo	0	0
rosa	34585641	1684203
roseli	0	0
rquintanilla	0	0
rromero	298481820	16096518
salon6	0	0
sarah	68022352	246555634
seprot	0	0
servidores	830904042	1054251
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	51174426	3576154
tamara.glez	0	0
urbano	253487545	13210481
veronica	8670297	1767727
violeta	16638554	3203786
virgilio	0	0
vladimir	0	0
wendy	64344077	5673004
xiomara	23291786	1951214
yadica	0	0
yadiley	11854258	4563793
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	40739666	3045161
yamilacv	0	0
yamilaloli	664262	113443
yania	6653106	61388
yanisel	41750202	993064
yarmas	7955615	315717
yborjas	0	0
yelenies	6560654	72098
yency	0	0
ygonzalez	284894528	10152011
ygordo	36874355	2159296
ygutierrez	699323	25300
yisel	0	0
ylima	147816927	9484460
yolaine	0	0
yperez	174244424	18212618
yudith	140439040	16852610
yuliet	0	0
yumara	8379897	437058
yumy	85726961	13896576
yunier	0	0
yusmari	0	0
zenia	10582179	787427
zulema	5508508	244538
antonio	0	0
