username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	14429546	601090
addys	0	0
adria	1462978	273698
adrianamg	0	0
aleyda	0	0
alicia	50858299	1080655
alida	0	0
alina	296736802	17844071
amarilys	0	0
amarrero	0	0
ambar	0	0
amorgado	711394534	48218782
ana.laura	0	0
anagloria	69735401	7959953
anamayra	53178124	3533585
ananidia	0	0
anapilar	29589993	5954455
anaraime	106629309	10824946
angelica	0	0
ankumu	78451603	6975724
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	0	0
arismary	136600750	9111781
arletys	0	0
armando	9047744	559453
arnaldo	162666289	15012709
arodriguez	140499403	343960
atorrella	0	0
avossirini	0	0
aymara	19214110	899502
ayme	23299013	2141016
b.peon	0	0
barbara	0	0
belar	158931090	16192552
belkis	305826181	8774374
berta	3777418	272499
biorkys	34096966	2105035
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	2220959625	37889123
carmen.fdez	0	0
carmenevelyn	0	0
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
csanchez	141656099	7384925
cvarela	40765459	3774197
dailen	0	0
dainik	309822428	24420166
dalia	154770921	6309452
dalila	21874790	956679
danay	45981008	684964
danayd	0	0
dayamim	180857802	10509804
dayanira	83723391	12400220
daylin	0	0
dbcruz	0	0
deneb	303328478	11292318
denys	0	0
dergis	55448813	6131710
dgmitjams	0	0
dhernandez	0	0
diadelis	291999493	22573657
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	85194136	5238827
dunia.glez	0	0
e.suarez	173124011	5678022
ealcolea	0	0
eileen	293005302	21615832
elenalaviellez	4071098	211622
elsanchez	0	0
elva	27944477	1764294
epelaez	0	0
eperez	139408394	7326147
erich	136890203	10842077
evelyn	155207070	2128887
evelyn.mayo	0	0
fabien	0	0
faselis	77406985	4140950
fausto	19594644	2579364
gabriel	0	0
gilberto	244227352	4362167
giset	0	0
gretel	0	0
grethel	44310321	2477429
hendrik	0	0
heredia	32755658	1871455
herminio	148409616	7604756
humberto	0	0
idalis	0	0
ileanagr	439007	112914
ileanasl	0	0
ileanat	0	0
imanuel	675017	215084
isac	187492612	18560314
ismaray	141220358	7781869
ismary	65770992	1769912
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	121886811	5804172
janette	0	0
javi.lopez	4041398534	19550555
jcarrillo	3495257255	21884240
jcasamayor	22561274	3140753
jessica	0	0
jfalcon	1882398163	25727044
jorge	109947265	2848152
jpuñales	306903594	7723872
jrodriguez	311229009	3390926
jvr	93697764	4855286
karenriera	153050772	4251025
kenia	196496013	6081458
ksantos	0	0
laura.rivas	144882453	7879053
lazaro	87823861	5000815
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	54870467	4527737
lgarcia	117340504	9723722
liana	386607	51649
liena	182846627	6858518
liliana	247565382	16703034
liris	0	0
lisandra	311315011	3288077
lisette	82347718	21201788
lisi	87699695	5843215
lissy	0	0
llilian	0	0
lmaria	0	0
loida	509	351
lorena	185630	30728
luis	105295863	6931932
madai	152437638	14140338
magda	0	0
manresa	0	0
manuel	0	0
mariam	87954587	15840614
marieladp	0	0
marilyn	0	0
mario	141460353	13278341
marlenin	0	0
marthah	68341206	1766314
maydelin	3137863	1527470
maydelin.ds	0	0
mayelin	136645646	11058350
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	122193517	3230328
melba	91055444	8030595
mercedes	0	0
merleneg	7871320	795947
meylin	291109166	23513072
mhcollazo	62368619	3317798
miriam	127794057	11075133
mirta	0	0
mirza	3355263	648903
mylene	194680813	2180353
naisy	0	0
natacha	60084891	5064496
nestor	22694094	3352412
nieves	294591442	20029909
niovis	1289738	128708
noaris	99757544	7724137
nod32	0	0
obriel	3957839	346523
ocastro	0	0
oisis	0	0
olga	107754046	6133611
olguita	66158922	2444031
orisel	0	0
orlando	30263557	2010884
osmar	0	0
oxana	296021779	18593931
piqueras	0	0
pmando	0	0
rafadiaz	154044315	3297193
raidel	0	0
raisi	41004544	2028966
rancol	0	0
raul	64071081	1860111
raulc	20866844	980155
rcaballero	0	0
regla	96778722	6607549
rene	0	0
reynaldo	495345993	2077613
rfuentes	239682275	10701611
rizene	0	0
roberto	309606756	4988982
rodolfo	111447335	12942889
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	5907147079	13590118
rromero	297269115	17357651
salon6	0	0
sarah	0	0
seprot	0	0
servidores	107989744	796683
silvita	0	0
sistemas	0	0
sonia	0	0
susel	129387080	10350962
tamara.glez	0	0
urbano	195871125	12093232
veronica	8726125	942366
violeta	174983535	23413326
virgilio	36787536	2831982
vladimir	11751961	528580
wendy	14951036	1478113
xiomara	125898484	6148871
yadica	19969504	1091037
yadiley	51475917	3785235
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	4419672	156122
yamila	291114950	12962856
yamilacv	0	0
yamilaloli	512453	61867
yania	0	0
yanisel	65988371	3875391
yarmas	356839	83321
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	301838692	12786707
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	142916902	14430006
yolaine	272104163	16316087
yperez	0	0
yudith	0	0
yuliet	141232923	16068014
yumara	0	0
yumy	180681181	19704155
yunier	134866754	22433655
yusmari	0	0
zenia	0	0
zulema	28041956	2456508
