username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	2536481	234263
addys	246630253	22728716
adria	27914709	1379163
adrianamg	0	0
aleyda	151270079	6050056
alicia	73897259	3261985
alida	262950162	2985485
alina	0	0
amarilys	0	0
amarrero	50711429	2313362
ambar	265633101	18054407
ana.laura	0	0
anagloria	86455071	5916689
anamayra	0	0
ananidia	33580646	1559358
anapilar	51728438	2952474
anaraime	0	0
angelica	41053768	2509857
ankumu	70347233	6198398
annerys	0	0
antonio	16017193	610543
aracelys	0	0
ariadna	0	0
arismary	0	0
arletys	0	0
armando	35381356	2427595
arnaldo	0	0
arodriguez	128407827	354098
atorrella	65591830	436752
avossirini	0	0
aymara	0	0
ayme	82400185	3345742
b.peon	0	0
barbara	0	0
belar	0	0
belkis	0	0
berta	0	0
biorkys	76353898	5022885
blanca	43582884	714195
bmazon	128248145	3829067
bobrador	0	0
campos	0	0
cantero	0	0
carmen	393466410	20193370
carmen.fdez	0	0
carmenevelyn	102063513	7286507
cary	0	0
celeste	0	0
chavely	0	0
csanchez	0	0
cvarela	43921714	9261636
dailen	63969930	6632409
dainik	0	0
dalia	308435460	6155197
dalila	153746747	3577149
danay	82189028	2524822
danayd	0	0
dayamim	0	0
dayanira	113791391	14335234
daylin	0	0
dbcruz	76271207	3144540
deneb	207919704	6175134
denys	0	0
dergis	0	0
dgmitjams	309468687	5161029
dhernandez	0	0
diadelis	13250463	1968362
dianalay	92433172	14217764
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	5025677	1808609
ealcolea	35218605	2409881
eileen	197239134	19026076
elenalaviellez	0	0
elva	212403119	11841390
epelaez	0	0
eperez	0	0
erich	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	31020885	2186786
fausto	0	0
gabriel	0	0
gilberto	200594130	1613690
giset	0	0
gretel	0	0
grethel	78765708	2517879
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	4588121	505602
ileanagr	0	0
ileanasl	0	0
ileanat	3205908	210804
imanuel	72571999	3196832
isac	148933368	11705804
ismaray	110994670	3482361
ismary	0	0
ivan.castellanos	0	0
ivonne	26988563	2627580
ivonnerv	61385622	6701180
jacome	19901024	485084
jacque	0	0
janette	0	0
javi.lopez	1309168711	5897849
jcarrillo	0	0
jcasamayor	277611671	4913975
jfalcon	2537174181	13951415
jorge	148411741	17447421
jpuñales	0	0
jrodriguez	244768	28269
jvr	41652375	3474969
karenriera	0	0
kenia	22210184	1818966
ksantos	0	0
laura.rivas	12594358	1615074
lazaro	0	0
lazaro.pina	229502109	12651965
lbcubas	0	0
leandy	0	0
leanie	181890963	11599498
lenier	155331392	1978680
leonardo	252951850	9009234
leyla	206837248	21820150
lgarcia	0	0
liana	2400734	1474784
liena	0	0
liliana	298889475	15703502
liris	6766383	367823
lisette	35320866	5383744
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	428392738	16342909
luis	83233222	8752038
madai	37092588	2893303
magda	64878507	3328614
manresa	4801768	509159
manuel	8066116	1086059
mariam	62865303	6643907
marieladp	0	0
marilyn	147794470	12629524
mario	121856688	9853579
marlenin	0	0
marthah	0	0
maydelin	83578006	8605241
maydelin.ds	0	0
mayelin	76174400	2071638
mayelis	19392611	1029336
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	57334515	2487561
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	0	0
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	0	0
mylene	0	0
naisy	4079662	330596
natacha	25451349	1638394
nestor	0	0
nieves	185710437	15206784
niovis	91328504	5838736
noaris	3917064	293499
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	0	0
orisel	83961025	3480967
orlando	166292	13363
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	0	0
rancol	9123832	505819
raul	0	0
raulc	0	0
rcaballero	0	0
regla	147663527	9977069
rene	0	0
reynaldo	520275696	4013055
rfuentes	0	0
rizene	0	0
roberto	174215661	4353209
rodolfo	18960605	8251609
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	330432981	3035762
silvita	0	0
sistemas	0	0
sonia	0	0
susel	56807448	4284819
tamara.glez	0	0
torresvinent	0	0
urbano	100574050	6368701
veronica	66809665	988906
violeta	511662857	12669733
virgilio	0	0
vladimir	0	0
wendy	7365176	368179
xiomara	1850111	37758
yadica	152366692	4977829
yadiley	0	0
yadira	2759854	440345
yahimara	17311434	373326
yailin	0	0
yalina	27235190	16016190
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yanisel	51778594	4376676
yarmas	52842792	534847
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	40294419	3293325
yisel	0	0
ylima	131997000	20578959
yolaine	0	0
yperez	0	0
yudith	142539030	14747724
yuliet	36357168	4939885
yumara	8386199	787920
yumy	150406413	17081483
yunier	141576587	15737217
yusmari	135748821	11544454
zenia	0	0
zulema	19384546	2136269
hendrikr	0	0
francis	888400171	9318664
rachel	0	0
