username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	8559656	268100
addys	137496838	13352236
adria	3603943	255432
adrianamg	0	0
aleyda	155124485	2163583
alicia	26408147	1498634
alida	0	0
alina	47369939	3924827
amarilys	0	0
amarrero	30745629	2936866
ambar	291171309	23445377
amorgado	0	0
ana.laura	8427134	877256
anagloria	166538505	14802071
anamayra	0	0
ananidia	0	0
anapilar	33356659	4473677
anaraime	92533017	7700055
angelica	33848110	3388176
ankumu	53390100	1142663
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	0	0
arismary	0	0
arletys	0	0
armando	27821932	654859
arnaldo	0	0
arodriguez	123980421	332416
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	159277403	6391841
belkis	7114731	320935
berta	8084271	110994
biorkys	26040114	2710733
blanca	384371	115417
bmazon	0	0
bobrador	0	0
campos	253157673	19605019
carmen	576111111	39224179
carmen.fdez	0	0
carmenevelyn	28241264	1625736
cary	689753	209671
celeste	29948038	14454656
charly	0	0
chavely	0	0
csanchez	284122086	10902987
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	0	0
dalila	0	0
danay	76340927	1340546
danayd	0	0
dayamim	0	0
dayanira	80318455	13430259
daylin	0	0
dbcruz	39949327	4503505
deneb	0	0
denys	0	0
dergis	98652255	6530130
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	305321117	20477388
dianapr	5310342	307775
dorian	0	0
dulce	0	0
dunia	106393601	7597143
dunia.glez	0	0
e.suarez	14344506	1764437
ealcolea	0	0
eileen	0	0
elenalaviellez	33795476	2631759
elva	106324832	8739356
epelaez	0	0
eperez	0	0
erich	35003166	1746942
evelyn	520399	188497
evelyn.mayo	188086292	8252589
fabien	0	0
faselis	48557191	3265989
fausto	32007615	2076570
gabriel	0	0
gilberto	96988244	2546305
giset	0	0
gretel	0	0
grethel	67012606	2232291
hendrik	0	0
heredia	0	0
herminio	4891429	235299
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	9760429	622321
ileanat	1814784	213414
imanuel	0	0
isac	92354264	15428127
ismaray	0	0
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	187842073	3625801
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	921770753	15198688
jcasamayor	0	0
jfalcon	4539499170	43315356
jorge	0	0
jpuñales	302637563	11935990
jrodriguez	229481556	1948567
jvr	302040841	12584385
karenriera	131863742	4019154
kenia	0	0
ksantos	0	0
laura.rivas	69041325	6961718
lazaro	147237672	10094285
lazaro.pina	281251247	11665660
lbcubas	42628461	7332549
leandy	89416678	1688268
leanie	293925572	20698369
leonardo	0	0
leyla	5952251	556590
lgarcia	90921232	10523728
liana	6761674	460897
liena	105924743	4861930
liliana	0	0
liris	0	0
lisette	46853150	6426273
lisi	96462104	4017838
lissy	0	0
llilian	701078	260832
lmaria	91595302	6734296
loida	0	0
lorena	2461480698	57735347
luis	99576702	5909940
madai	81197600	6034130
magda	0	0
manresa	37045124	1135935
manuel	0	0
mariam	146878567	12522652
marieladp	0	0
marilyn	0	0
mario	116775737	13335496
marlenin	0	0
marthah	2700339	214885
maydelin	25939404	1862556
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	11596130	274289
melba	71942716	246158
mercedes	0	0
merleneg	0	0
meylin	287719000	26903346
mhcollazo	29558754	1085470
miriam	32191833	2040518
mirta	0	0
mirza	0	0
mylene	686035	140440
naisy	3372280	405353
natacha	34783423	2409016
nestor	0	0
nieves	168348317	16388095
niovis	91473736	3137708
noaris	146642223	3328632
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	14071869	354309
olguita	37571566	1977396
orisel	303037130	11592583
orlando	0	0
osmar	71893287	817621
oxana	0	0
piqueras	18531235	4141784
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	46605000	4024804
rancol	0	0
raul	5853467	494295
raulc	0	0
rcaballero	0	0
regla	207630200	20202728
rene	492866	186723
reynaldo	0	0
rfuentes	249925243	17653635
rizene	0	0
roberto	187166859	3909319
rodolfo	148778620	8522034
rodrigo	127959348	9248693
rosa	11941201	1014833
roseli	149021239	19748912
rquintanilla	46156008	11260582
rromero	13168425	1852222
salon6	0	0
sarah	0	0
seprot	0	0
servidores	89745007	748802
silvita	0	0
sistemas	0	0
sonia	0	0
susel	101481132	15462866
tamara.glez	0	0
urbano	0	0
veronica	3157880	529828
violeta	249847614	14532494
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	63610823	246305
yadica	148499138	8804575
yadiley	22855898	1747040
yadira	0	0
yahimara	12348867	266198
yailin	0	0
yalina	509	351
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	3096483	281677
yborjas	3362940	315797
yelenies	0	0
yency	0	0
ygonzalez	297052649	17544393
ygordo	0	0
ygutierrez	25901748	2333974
yisel	0	0
ylima	136443324	11515059
yolaine	71447869	5887513
yperez	126378232	26491027
yudith	121252868	16224132
yuliet	112993665	16520924
yumara	0	0
yumy	0	0
yunier	140580221	16706769
yusmari	143292026	14018965
zenia	2994781	354153
zulema	13235524	2913201
