username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	0	0
adria	0	0
adrianamg	0	0
aleyda	0	0
alicia	0	0
alida	0	0
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	0	0
amorgado	3991581087	42202586
ana.laura	0	0
anagloria	0	0
anamayra	0	0
ananidia	0	0
anapilar	0	0
anaraime	155013604	9759237
angelica	0	0
ankumu	0	0
annerys	0	0
aracelys	54803633	6402643
ariadna	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	82360307	40885695
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	0	0
berta	0	0
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	0	0
carmen.fdez	0	0
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	0	0
danay	126661721	2310760
danayd	0	0
dayamim	137617587	8680394
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	87978848	4542781
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	4692952	5925586
e.suarez	0	0
ealcolea	0	0
eileen	0	0
elenalaviellez	0	0
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	335479	73814
estrella	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	149357895	7202701
fausto	0	0
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
hendrik	0	0
heredia	0	0
herminio	83059049	3409365
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	0	0
ismary	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	6704057553	18779774
jcasamayor	0	0
jessica	0	0
jfalcon	0	0
jorge	847649536	22629086
jpuñales	0	0
jrodriguez	0	0
jvr	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	87588761	5212040
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	0	0
liena	46921067	3915707
liliana	0	0
liris	0	0
lisandra	0	0
lisette	0	0
lisi	0	0
lissy	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	0	0
madai	545013	134666
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	227010869	16635601
marlenin	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	217354	47728
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	0	0
mylene	4176563	171988
naisy	0	0
natacha	0	0
nestor	0	0
nieves	0	0
niovis	170884307	8894025
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	0	0
olivia	0	0
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	154343411	2943411
raidel	0	0
raisi	0	0
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	347190	250723
reynaldo	0	0
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	172381566	7378871
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	242963714	792284
sheila	0	0
silvita	0	0
sistemas	4156227	1982
sonia	0	0
susel	0	0
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	144704824	12635524
yolaine	16977062	1223840
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	0	0
yumy	0	0
yunier	0	0
yusmari	0	0
zenia	4693225	287464
zulema	0	0
csanchez	0	0
