username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	147338121	9948397
aaronvega	155015289	2271472
adalberto	0	0
adamelis	0	0
addys	0	0
adria	0	0
adrianamg	78028784	5442051
aleyda	86483804	3355615
alicia	20986319	1431695
alida	340	351
alina	3424989	594343
amarilys	0	0
amarrero	0	0
ambar	97324787	5616226
amorgado	0	0
ana.laura	56782518	28013129
anagloria	72796578	7248410
anamayra	0	0
ananidia	0	0
anapilar	26859404	2441609
anaraime	56484655	6240795
angelica	15087996	1726902
ankumu	106069035	5023033
annerys	0	0
aracelys	71973	7344
ariadna	0	0
arismary	0	0
arletys	97092956	3443314
armando	0	0
arnaldo	0	0
arodriguez	104953951	53060808
atorrella	0	0
avossirini	0	0
aymara	82253384	12948848
ayme	0	0
b.peon	0	0
barbara	0	0
belar	297106272	23864174
belkis	160445	43225
berta	0	0
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	218306713	14782497
carmen.fdez	0	0
cary	11029249	1334887
celeste	115269871	6158154
charly	153131112	4164818
chavely	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	189751982	5677991
danay	30057475	824840
danayd	0	0
dayamim	195380517	12498590
dayanira	17576808	2137376
daylin	18113386	347409
dbcruz	115849476	6368056
deneb	80174260	6023203
denys	25325481	2133801
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	30739487	4379080
dianalay	0	0
dianapr	40602364	1546185
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	0	0
elenalaviellez	37729136	4246357
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	52894354	4543888
erich	3299466	125815
estrella	0	0
evelyn.mayo	0	0
fabien	59164801	3381131
faselis	87632292	5329690
fausto	2032574	438831
gabriel	308519	22421
gilberto	242019763	1949307
giset	68329831	11566695
gretel	0	0
hendrik	0	0
heredia	21792383	1293551
herminio	218819319	7696203
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	806	706
ileanat	7892820	265262
imanuel	0	0
isac	0	0
ismaray	6681017	3893111
ismary	5168087	211588
ivonne	0	0
ivonnerv	126967754	7731504
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	4532574028	31498984
jcasamayor	0	0
jessica	90137208	5280056
jfalcon	0	0
jorge	23396128	2513820
jpuñales	513283505	11035751
jrodriguez	0	0
jvr	307740571	6834920
karen	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	42645212	3402981
lazaro	0	0
lazaro.pina	0	0
lbcubas	513338	69945
leandy	310612207	4015673
leanie	0	0
leonardo	0	0
leyla	157578822	11455749
lgarcia	0	0
liana	6940285	159428
liena	53376593	7908200
liliana	0	0
liris	0	0
lisandra	68978903	4736938
lisette	12299365	1089801
lisi	103603651	7481589
lissy	0	0
llilian	0	0
lmaria	0	0
loida	340	351
lorena	443658815	4631614
luis	61490848	4283953
madai	643398	190140
magda	0	0
manresa	0	0
manuel	0	0
mariam	10499928	589361
marieladp	0	0
marilyn	0	0
mario	273794820	24173740
marlenin	0	0
maydelin	61288613	4179626
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	46495922	3280603
meylin	0	0
mhcollazo	0	0
miriam	49716890	2265123
mirta	0	0
mirza	0	0
mylene	0	0
naisy	26159586	974686
natacha	0	0
nestor	0	0
nieves	228624536	19193578
niovis	0	0
noaris	56494	25310
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	8786431	1220288
olivia	88552067	1034413
orisel	47780378	1896835
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	153308106	3978729
raidel	0	0
raisi	93305433	7726274
rancol	204916900	10350082
raul	0	0
raulc	0	0
rcaballero	0	0
regla	45454044	2823183
rene	4535111	482050
reynaldo	244372553	6565229
rfuentes	237909790	614018
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	48603086	2456752
rosa	21615012	1557837
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	97799880	801875
sheila	0	0
silvita	0	0
sistemas	8555316	3692
sonia	0	0
susel	234862517	23033333
tamara.glez	0	0
urbano	146033250	10153729
veronica	0	0
violeta	180128235	12266814
vladimir	4314655	202791
wendy	23474367	768973
xiomara	0	0
yadica	83017127	7062858
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	4724394	156424
yamila	0	0
yamilacv	214807450	15566687
yamilaloli	659622	87053
yamira	0	0
yania	0	0
yanisel	0	0
yarmas	78788154	3495784
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	309993794	4588800
ygordo	0	0
ygutierrez	4722387	743739
yisel	0	0
ylima	0	0
yolaine	117630387	10930357
yperez	0	0
yudith	125268376	7907350
yuliet	0	0
yumara	6054853	384873
yumy	102927149	13843485
yunier	150397687	6914990
yusmari	123951328	11935922
zenia	79430418	2427311
zulema	59912333	2323270
