username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	153549384	3753101
aaronvega	148007086	9280292
adalberto	0	0
adamelis	447525	165336
addys	206975489	22408943
adria	31436945	509430
adrianamg	0	0
aleyda	0	0
alicia	23744000	1300651
alida	38004701	327276
alina	9293360	260886
amarilys	0	0
amarrero	0	0
ambar	177676103	13245716
amorgado	0	0
ana.laura	21138756	2270227
anagloria	147928919	11936597
anamayra	13134906	1040601
ananidia	57753955	4770514
anapilar	0	0
anaraime	0	0
angelica	33399809	1198053
ankumu	65099225	5067615
annerys	0	0
aracelys	0	0
ariadna	17159162	750686
arismary	0	0
arletys	0	0
armando	24739003	21232966
arnaldo	62204225	3302524
arodriguez	122584359	63200086
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	64910165	6110307
belkis	140231510	6181440
berta	1461472	76256
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	112212981	4984114
carmen.fdez	0	0
cary	0	0
celeste	52213427	1285957
charly	0	0
chavely	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	63274300	4695143
danay	32352197	489419
danayd	120328738	1651387
dayamim	15856489	1339051
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	47231757	3408010
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	202293762	9819086
diadelis	20148173	3019883
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	7896501	4669971
e.suarez	0	0
ealcolea	0	0
eileen	57964132	4406181
elenalaviellez	0	0
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	96777344	82829362
estrella	0	0
evelyn.mayo	50902035	1572032
fabien	103434578	492722
faselis	37908802	2007414
fausto	0	0
gabriel	14088299	928519
gilberto	311104024	3471668
giset	0	0
gretel	10513310	1284267
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	741189	48745
ileanasl	16724699	440543
ileanat	56139858	1370469
imanuel	0	0
isac	0	0
ismaray	49732558	5423432
ismary	7597726	349316
ivonne	64030065	3358221
ivonnerv	26652450	3115176
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	8456421653	167020667
jcasamayor	0	0
jessica	125132202	13866425
jfalcon	2813538404	28722370
jorge	665031108	35741813
jpuñales	367687646	19881707
jrodriguez	0	0
jvr	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	107370793	6024146
lazaro	21116283	926903
lazaro.pina	231193089	10717931
lbcubas	3166804	440269
leandy	0	0
leanie	75499069	6426353
leonardo	0	0
leyla	0	0
lgarcia	90677623	11533364
liana	0	0
liena	30488043	5115678
liliana	0	0
liris	0	0
lisandra	111027	94561
lisette	76931866	5606188
lisi	177828135	11433886
lissy	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	204799785	6530079
madai	0	0
magda	0	0
manresa	102454837	2802682
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	118467723	2929235
mario	222384995	15269406
marlenin	0	0
maydelin	30069297	3981586
maydelin.ds	0	0
mayelin	464278	62373
mayelis	0	0
maylen	137904302	11220934
mayra	0	0
mbravo	118268528	4253435
mcreyes	0	0
melba	0	0
mercedes	154578677	2734426
merleneg	297395954	17191603
meylin	26820157	1028935
mhcollazo	0	0
miriam	32475227	2247647
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	0	0
nestor	37884427	1499800
nieves	233220857	17590978
niovis	0	0
noaris	12910383	2354609
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	13315481	249174
olguita	878603	98202
olivia	0	0
orisel	157137646	3442645
orlando	0	0
osmar	310769643	3862212
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	154880270	2452356
raidel	0	0
raisi	22605596	196047
rancol	0	0
raul	307111415	4696781
raulc	0	0
rcaballero	0	0
regla	248487	75015
rene	0	0
reynaldo	2268940760	6600931
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	4410901	309811
roseli	0	0
rquintanilla	222831360	15086551
rromero	0	0
salon6	0	0
sarah	13663374	1789184
seprot	0	0
servidores	203701774	746395
sheila	0	0
silvita	5646261	675440
sistemas	12979991	4965
sonia	0	0
susel	88517703	10283948
tamara.glez	0	0
urbano	203673492	10152256
veronica	0	0
violeta	0	0
vladimir	4763007	233192
wendy	306742762	7839142
xiomara	6418006	72976
yadica	143683065	13632117
yadiley	0	0
yadira	232345935	9296159
yahimara	310144216	4491839
yailin	0	0
yalina	0	0
yamila	155107063	12649041
yamilacv	0	0
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	152258214	644714
yarmas	2199322	130477
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	500288	200005
ygutierrez	1017429	101770
yisel	0	0
ylima	69724948	6798938
yolaine	0	0
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	2415641	222844
yumy	0	0
yunier	152583522	4708117
yusmari	0	0
zenia	43749454	2219410
zulema	0	0
csanchez	192439548	8753181
