username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	109559763	11825123
adria	41380368	1215393
adrianamg	36612253	2273857
aleyda	5720987	465672
alicia	79720813	5387889
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	0	0
ana.laura	5998092	505955
anagloria	54868227	7432046
anamayra	0	0
ananidia	97248180	8380275
anapilar	80327851	2559375
angelica	6096300	216213
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	510	351
arismary	42424449	2862628
arletys	289860781	24716007
armando	23132772	1584746
arnaldo	0	0
arodriguez	92092507	302548
atorrella	30345152	1197040
avossirini	0	0
aymara	0	0
ayme	3286054	297306
b.peon	123830788	3020744
barbara	0	0
belar	71097463	7413080
belkis	0	0
berta	0	0
biorkys	0	0
blanca	700071	217212
bmazon	26450322	3301019
bobrador	0	0
camila	2882501	158364
campos	58339559	3244414
canfux	16527975	1476325
carmen	3500162611	19026956
carmen.fdez	4039276	495744
carmenevelyn	134131652	23176223
cary	0	0
celeste	0	0
chavely	0	0
csanchez	346307441	1703273
cvarela	1758003	192724
dailen	45032877	4628879
dainik	4361469	711362
dalia	0	0
dalila	0	0
danay	15404082	203557
danayd	0	0
dayamim	0	0
dayanira	28146187	2695090
daylin	0	0
dbcruz	0	0
deneb	220991771	11685420
denys	0	0
dergis	0	0
dhernandez	137374	31151
diadelis	76743945	7953950
dianalay	70444341	14512080
dianapr	18589606	1533431
directora	0	0
dorian	66622179	8074403
dulce	0	0
dunia	90750804	5823613
dunia.glez	0	0
e.suarez	0	0
ealcolea	281303798	2244691
eileen	119881563	9262266
elva	16708069	1997586
epelaez	0	0
eperez	0	0
erich	157735077	8512800
evelyn	14134035	376368
evelyn.mayo	0	0
fabien	0	0
faselis	20702457	998137
fausto	0	0
francis	17066744	1158986
frank.tb	113671542	10706839
gilberto	0	0
giset	148326000	25625308
gretel	425041	79831
grethel	26050539	2869906
hendrik	0	0
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	12611498	435222
ileanasl	9915718	601398
ileanat	0	0
imanuel	1850125	130956
isac	0	0
ismaray	131156783	15207166
ismary	634855	168061
ivan.castellanos	0	0
ivonne	3678243	398051
ivonnerv	0	0
jacome	298360101	16252848
jacque	286354660	1669273
janette	0	0
jasiel	61953703	3128073
javi.lopez	822402358	15383502
jcarrillo	0	0
jcasamayor	311213772	3396992
jfalcon	1854455483	37153231
jorge	233331	52408
jpuñales	67349481	2561476
jvr	70216851	6504936
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	207337900	4853709
lazaro	0	0
lazaro.pina	300162076	14191620
lbcubas	0	0
leandy	0	0
leanie	140907804	6745768
lenier	0	0
leonardo	76337027	2019652
leyla	11966733	966171
lgarcia	183557340	40536514
liana	769175	184055
liena	13066802	2938471
liliana	0	0
liris	127514088	1884116
lisette	560921557	11100799
lisi	72405654	4213889
lissy	0	0
llilian	12569760	946604
lmaria	0	0
loida	1411475	292453
lorena	0	0
luis	135280029	12131696
madai	0	0
magda	54011382	4112800
manresa	60274651	2686360
manuel	20708346	2395085
mariam	0	0
marieladp	85444911	2738160
marilyn	31512043	2109363
mario	170021279	12257351
marlenin	246817033	10079768
marlon	80154682	2696635
marthah	156674268	673822
maydelin	0	0
maydelin.ds	0	0
mayelin	173860990	11993061
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
melissa	145219273	12084300
mercedes	0	0
merleneg	295906845	18693580
meylin	0	0
mfumero	77134075	3603056
mhcollazo	654671	23351
miriam	40891282	1031164
mirta	0	0
mirza	0	0
mylene	162974	19582
naisy	8832916	100179
natacha	29439064	1609561
nestor	0	0
nieves	217875535	16347829
niovis	442952	190796
noaris	2819806	156482
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	4911545	526992
olguita	1691040	276723
orisel	0	0
orlando	255697161	13545090
oxana	0	0
piqueras	19235938	2039113
pmando	0	0
rachel	73901035	5633079
rafadiaz	155264015	2045976
raidel	18870808	2021409
raisi	25352389	2367684
rancol	14939043	1795723
raul	161878289	8822149
raulc	9398	2834
rcaballero	0	0
regla	44789504	567456
rene	487192	146883
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	5544043	3324038
rodrigo	198251881	5582471
rosa	876965	412757
roseli	0	0
rquintanilla	235072235	15050502
rromero	0	0
salon6	0	0
sarah	4869300	1051274
seprot	0	0
servidores	158869606	230998
silvita	0	0
sistemas	0	0
somja	0	0
sonia	0	0
susel	308076586	6529111
tamara.glez	0	0
torresvinent	56534037	4065560
urbano	120954694	3018575
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	93461074	6536852
xiomara	28621912	2251295
yadica	35412089	2296355
yadiley	2728749	449728
yadira	93272850	7440272
yahimara	0	0
yailin	0	0
yalina	134876121	1577597
yamila	217908696	7149725
yamilacv	0	0
yamilaloli	0	0
yanisel	268727473	10622537
yarmas	15123118	137789
yborjas	3421143	493729
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	9802078	227404
ylima	146402603	10902749
yolaine	10446711	385542
yperez	0	0
yudith	142783641	14509881
yuliet	61272671	8052702
yumara	0	0
yumy	128726810	11543160
yunier	141950828	15338476
yusmari	33563505	2248615
zenia	195174596	9423117
zulema	0	0
