username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	2520703	162073
adalberto	0	0
adamelis	2305563	173935
addys	91485396	9732997
adria	160183939	5932399
adrianamg	92695909	4650299
aleyda	67210773	2033291
alicia	40476084	3046114
alida	0	0
alina	0	0
amarilys	0	0
amarrero	101015031	1738296
ambar	299555470	15034507
ana.laura	6488729	4005060
anagloria	0	0
anamayra	0	0
ananidia	50420865	5373167
anapilar	17345	4923
anaraime	0	0
angelica	3375725	220636
ankumu	502033	171771
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	20371755	419338
arismary	0	0
arletys	0	0
arnaldo	0	0
arodriguez	94988125	292094
atorrella	0	0
avossirini	0	0
aymara	26390089	4115996
ayme	0	0
b.peon	0	0
babyr	0	0
barbara	0	0
belar	97150970	15468424
belkis	114837672	2699342
berta	0	0
biorkys	0	0
blanca	52787898	5157395
bmazon	46624786	2906320
bobrador	0	0
camila	8097344	631044
campos	0	0
cantero	12429967	629092
carmen	253338457	19084103
carmen.fdez	0	0
carmenevelyn	0	0
cary	22782822	686560
celeste	209876352	22805237
chavely	0	0
csanchez	199226924	8587606
cvarela	0	0
dailen	0	0
dainik	198019633	14813010
dalia	0	0
dalila	11420833	691066
danay	14982207	294845
danayd	63880426	276257
dayamim	0	0
dayanira	41556987	8212932
daylin	4874210	64094
dbcruz	0	0
deneb	115365224	2234050
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	142910275	12884516
diadelis	125488509	6690653
dianalay	101571666	15539306
dianapr	227251710	383083
directora	0	0
dorian	510	301
dulce	0	0
dunia	130279107	6456256
dunia.glez	0	0
e.suarez	27540712	3229403
ealcolea	0	0
eileen	51963987	5321501
elenalaviellez	0	0
elva	0	0
epelaez	0	0
eperez	19516198	1831546
erich	127543779	13094349
evelyn	43415447	2229670
evelyn.mayo	0	0
fabien	0	0
faselis	78553325	4034923
fausto	70464871	2269151
francis	0	0
frank.tb	96474571	6718894
gabriel	0	0
gilberto	185501043	2600656
giset	0	0
gretel	3884437	753963
grethel	72624943	5180327
hendrik	0	0
hendrikr	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	40188921	585010
ileanagr	443805	132861
ileanasl	0	0
ileanat	43569196	4444538
imanuel	114984197	5160503
isac	0	0
ismaray	156027286	1289953
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	52542984	8544135
jacome	590791	94050
jacque	0	0
janette	0	0
jasiel	38227424	2176780
javi.lopez	738062794	6332701
jcarrillo	0	0
jcasamayor	312539136	2043324
jfalcon	1751088903	34872710
jorge	0	0
jpuñales	122327955	7641838
jvr	56642199	5001400
karenriera	1722291	122949
kenia	45650607	1994709
ksantos	0	0
laura.rivas	18529448	1523217
lazaro	150401032	6886861
lazaro.pina	150940272	6550929
lbcubas	0	0
leandy	0	0
leanie	38669915	3527943
lenier	110667861	12587866
leonardo	163263121	3105814
leyla	0	0
lgarcia	0	0
liana	0	0
liena	0	0
liliana	0	0
liris	0	0
lisette	86193515	3589348
lisi	0	0
lissy	0	0
llilian	313037568	1591373
lmaria	0	0
loida	14960655	194280
lorena	293807306	3191617
luis	94776330	6336468
madai	272794810	18201647
magda	0	0
manresa	0	0
manuel	0	0
mariam	90724298	11955702
marieladp	0	0
marilyn	31255028	2466977
mario	263102756	19544058
marlenin	0	0
marthah	156364920	933260
maydelin	186135153	6458881
maydelin.ds	0	0
mayelin	0	0
mayelis	19115	4231
maylen	0	0
mayra	0	0
mbravo	32513468	545660
mcreyes	0	0
melba	0	0
melissa	54490404	3498071
mercedes	0	0
merleneg	28233163	980325
meylin	0	0
mfumero	0	0
mhcollazo	2804556	108147
miriam	1649605	349822
mirta	0	0
mirza	0	0
mylene	281136	74910
naisy	10213557	742723
natacha	21338447	2268430
nestor	0	0
nieves	164572279	11629465
niovis	114721213	1502729
noaris	0	0
nod32	0	0
obriel	20387233	1741107
ocastro	0	0
oisis	0	0
olga	608907545	41816351
olguita	17329510	558986
orisel	64436870	2129848
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	34505182	3108480
pmando	0	0
rachel	27054374	893355
rafadiaz	155643186	1656993
raidel	91457725	6932202
raisi	47156274	3696262
rancol	199366338	13249463
raul	33129066	2197470
raulc	0	0
rcaballero	0	0
regla	11134012	693470
rene	56373938	2839874
reynaldo	0	0
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	24397121	17771323
rodrigo	131484108	10701974
rosa	2244748	135172
roseli	0	0
rquintanilla	508255081	11904614
rromero	82135891	6475567
salon6	0	0
sarah	0	0
seprot	0	0
servidores	134792290	1874626
silvita	0	0
sistemas	0	0
sonia	0	0
susel	79639595	6415744
tamara.glez	0	0
torresvinent	42240108	288715
urbano	96725841	3933744
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	68184313	384929
yadira	109785868	15562511
yahimara	0	0
yailin	0	0
yalina	31409348	2264172
yamila	78005402	5650095
yamilacv	0	0
yamilaloli	0	0
yanisel	0	0
yarmas	3046010	227223
yborjas	4694936	347168
yelenies	0	0
yency	0	0
ygonzalez	305746867	8827002
ygordo	69129633	106336
ygutierrez	71346569	4997394
yisel	1722235	91648
ylima	154782044	2526045
yolaine	104096011	7119675
yperez	0	0
yudith	143041695	14278977
yuliet	56954703	6543774
yumara	19780390	993554
yumy	44002708	5757368
yunier	144693917	6278666
yusmari	60831446	4022811
zenia	243455766	8835947
zulema	0	0
