username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	23293047	2032757
addys	0	0
adria	2327017	127484
adrianamg	0	0
aleyda	0	0
alicia	0	0
alida	0	0
alina	25323064	2487626
amarilys	0	0
amarrero	69363271	854314
ambar	275337631	18363014
amorgado	5303460089	50873763
ana.laura	0	0
anagloria	0	0
anamayra	0	0
ananidia	0	0
anapilar	125488576	10171228
anaraime	69550820	6537182
angelica	0	0
ankumu	9564978	1589485
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	34084223	2328612
arismary	0	0
arletys	0	0
armando	24062862	17072725
arnaldo	39110688	3583122
arodriguez	185682248	374800
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	78715026	3701731
b.peon	0	0
barbara	0	0
belar	148436226	12577854
belkis	176212598	3210302
berta	12787795	1655834
biorkys	15329820	1439549
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	1034588354	39083448
carmen.fdez	3821539	883030
carmenevelyn	42279599	5006500
cary	29259885	1380465
celeste	0	0
charly	0	0
chavely	0	0
csanchez	86586795	6115094
cvarela	61625727	6801924
dailen	0	0
dainik	306672511	33571650
dalia	0	0
dalila	0	0
danay	60484725	1146682
danayd	0	0
dayamim	29868534	3144656
dayanira	127240590	11453253
daylin	0	0
dbcruz	0	0
deneb	240548807	9257896
denys	150239661	7102126
dergis	32508194	3227023
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	122061412	7916448
dunia.glez	0	0
e.suarez	14139716	2460458
ealcolea	0	0
eileen	286212679	28414149
elenalaviellez	0	0
elsanchez	0	0
elva	104709431	6662377
epelaez	0	0
eperez	62439577	6369946
erich	122363393	6114543
estrella	0	0
evelyn	2710235	576429
evelyn.mayo	0	0
fabien	0	0
faselis	53479056	3661524
fausto	18472116	1900265
gabriel	56026642	2629802
gilberto	285086686	2767804
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	2733976	158748
herminio	31586278	2279581
humberto	0	0
idalis	0	0
ileanagr	20679416	1528554
ileanasl	0	0
ileanat	0	0
imanuel	52213821	1829009
isac	102023174	9647595
ismaray	112595074	4153209
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	4414077062	27408010
jcarrillo	498233390	32413197
jcasamayor	304548894	10029643
jessica	0	0
jfalcon	1762868623	46944910
jorge	144725350	5568131
jpuñales	164953980	5551959
jrodriguez	312147043	2437903
jvr	0	0
karenriera	154726272	2623068
kenia	105222955	4290073
ksantos	0	0
laura.rivas	70464608	4275050
lazaro	0	0
lazaro.pina	0	0
lbcubas	752214	82589
leandy	0	0
leanie	164448489	11413597
leonardo	0	0
leyla	0	0
lgarcia	78791603	7086007
liana	3196373	274484
liena	187899939	6997736
liliana	208868368	14741940
liris	280792027	412290
lisandra	15199734	1343063
lisette	920673513	14595213
lisi	251521961	15774093
lissy	0	0
lmaria	0	0
loida	509	351
lorena	217797292	16011976
luis	35069375	2964027
madai	116500898	10866666
magda	0	0
manresa	0	0
manuel	0	0
mariam	168126789	12874517
marieladp	0	0
marilyn	0	0
mario	131835240	14246672
marlenin	0	0
marthah	155488115	1802541
maydelin	40167592	2941893
maydelin.ds	0	0
mayelin	137327423	11727696
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	134768760	5183102
melba	36961416	2920268
mercedes	0	0
merleneg	0	0
meylin	78568259	6562887
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	2757991	95972
mylene	1636998	108015
naisy	0	0
natacha	0	0
nestor	62494	18797
nieves	160652529	13647430
niovis	509	351
noaris	54496903	4745676
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	6056147	852576
olguita	3063220	314513
olivia	0	0
orisel	0	0
orlando	23654744	753980
osmar	0	0
oxana	246081903	9497130
piqueras	23553791	1245683
pmando	0	0
rafadiaz	155316504	1986506
raidel	0	0
raisi	0	0
rancol	49134134	3540818
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	0	0
reynaldo	495123306	29196124
rfuentes	95704010	7643104
rizene	0	0
roberto	297906830	2844611
rodolfo	154132158	3207864
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	5286553460	7943925
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	73686785	775207
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	30659853	4513312
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	231245686	26120246
virgilio	0	0
vladimir	4703497	328067
wendy	53084797	2734675
xiomara	0	0
yadica	115318973	8606704
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	790124	64928
yamila	13549404	1194437
yamilacv	0	0
yamilaloli	4690048	548501
yania	0	0
yanisel	0	0
yarmas	18324864	2582202
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	297063078	17544091
ygordo	31173390	2585432
ygutierrez	12722262	894007
yisel	0	0
ylima	0	0
yolaine	583880	132817
yperez	74647419	6315849
yudith	142797967	14489465
yuliet	274659	40485
yumara	509	351
yumy	0	0
yunier	143953543	13339962
yusmari	0	0
zenia	85732772	2533036
zulema	42711791	7540794
