username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	144707577	12595276
aaronvega	148197747	9144145
adalberto	9921564	376049
adamelis	0	0
addys	75469202	8926342
adria	0	0
adrianamg	0	0
aleyda	0	0
alicia	0	0
alida	107911543	9291774
alina	2069610	290673
amarilys	0	0
amarrero	0	0
ambar	0	0
amorgado	590609254	17742599
ana.laura	27592735	4037058
anagloria	93876247	9984324
anamayra	100641479	7184737
ananidia	43123277	5044221
anapilar	0	0
anaraime	282721953	9729013
angelica	0	0
ankumu	79700106	8442562
annerys	0	0
aracelys	0	0
ariadna	111624502	2832612
arismary	0	0
arletys	0	0
armando	20616844	1228593
arnaldo	0	0
arodriguez	175096760	5705668
atorrella	0	0
avossirini	0	0
aymara	2366518	125830
ayme	25448229	1172499
b.peon	0	0
barbara	0	0
belar	77131843	10382386
belkis	117858469	2614843
berta	0	0
biorkys	165935371	8655573
blanca	0	0
bmazon	119567937	5375957
bobrador	0	0
campos	0	0
carmen	184184972	8555551
carmen.fdez	32316192	1085411
cary	33747004	231879
celeste	35305516	9176485
charly	0	0
chavely	0	0
cvarela	115418890	6296137
dailen	0	0
dainik	227860881	17473034
dalia	7763877	528059
danay	134644034	3680208
danayd	0	0
dayamim	51018952	2950860
dayanira	13267788	1117807
daylin	38799581	664941
dbcruz	0	0
deneb	5572636	276074
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	276969111	6707571
diadelis	6165534	555625
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	98375748	7909417
dunia.glez	35549280	7159472
e.suarez	69301982	3725166
ealcolea	6451926	467325
eileen	0	0
elenalaviellez	13320612	2545320
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	314246935	348396
estrella	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	45484602	3062773
fausto	0	0
gabriel	0	0
gilberto	311520297	3065686
giset	511371475	12947482
gretel	0	0
hendrik	0	0
heredia	50568525	1522213
herminio	77368690	6800975
humberto	0	0
idalis	0	0
ileanagr	925238	181239
ileanasl	51716222	1867470
ileanat	132249181	3000101
imanuel	3333370	289249
isac	367589	93649
ismaray	84517749	9408380
ismary	0	0
ivonnerv	0	0
jacome	1153289075	15139196
jacque	312762595	1824072
janette	0	0
javi.lopez	1012199341	8405880
jcarrillo	3096757344	29014046
jcasamayor	307589683	7010511
jessica	92851010	8552767
jfalcon	0	0
jorge	301326110	17169867
jpuñales	403205508	19616464
jrodriguez	81485641	5536397
jvr	130087257	4832715
karenriera	4004365	1094015
kenia	11973393	387113
ksantos	130918373	1882692
laura.rivas	18381032	2187085
lazaro	0	0
lazaro.pina	173619773	8970914
lbcubas	5474227	517054
leandy	0	0
leanie	0	0
leonardo	7098924	120013
leyla	71754521	5208524
lgarcia	151508820	9487711
liana	8379008	1282486
liena	66749893	7149179
liliana	291126699	23498000
liris	313306663	1277877
lisandra	302682	160507
lisette	128659134	4508016
lisi	307590644	6992380
lissy	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	162388377	7103674
madai	263085336	22276722
magda	0	0
manresa	0	0
manuel	0	0
mariam	56102340	10500198
marieladp	0	0
marilyn	0	0
mario	483714403	40591129
marlenin	151698326	7467596
maydelin	5423054	293359
maydelin.ds	0	0
mayelin	0	0
mayelis	55552460	2022986
maylen	0	0
mayra	0	0
mbravo	11833883	915321
mcreyes	0	0
melba	0	0
mercedes	126809497	2386809
merleneg	144304844	7437108
meylin	0	0
mhcollazo	0	0
miriam	64061293	4454325
mirta	137997587	1229494
mirza	340	351
mylene	3982970	286538
naisy	16363755	817451
natacha	19184571	556804
nestor	0	0
nieves	54800277	5380565
niovis	0	0
noaris	1595034	197554
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	548783433	20810636
olguita	67255050	5852180
olivia	0	0
orisel	0	0
orlando	14137522	296283
osmar	305950061	8650335
oxana	307272336	7300957
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	99945927	5297950
rancol	100968143	4781949
raul	160315899	7592096
raulc	0	0
rcaballero	0	0
regla	85734973	3454405
rene	6947533	333914
reynaldo	1622971309	25252196
rfuentes	159602647	7575802
rizene	0	0
roberto	0	0
rodolfo	147997366	9301600
rodrigo	226661032	16436341
rosa	105896017	4372746
roseli	0	0
rquintanilla	0	0
rromero	130772284	1175214
salon6	0	0
sarah	0	0
seprot	0	0
servidores	16920195	757995
sheila	0	0
silvita	30469346	2088016
sistemas	91140	2652
sonia	0	0
susel	140135225	9346124
tamara.glez	46355800	2337535
urbano	0	0
veronica	0	0
violeta	0	0
vladimir	4508887	303625
wendy	0	0
xiomara	77064293	1594672
yadica	38871800	5360712
yadiley	78834801	6820183
yadira	211193014	424885
yahimara	0	0
yailin	0	0
yalina	4277118	214649
yamila	0	0
yamilacv	131498896	11914714
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	0	0
yarmas	5939650	257481
yborjas	0	0
yelenies	193141284	4717289
yency	117215884	4975890
ygonzalez	0	0
ygordo	21824219	896504
ygutierrez	123666429	3647157
yisel	0	0
ylima	130376149	9478571
yolaine	27724436	2641800
yperez	225239191	18077276
yudith	147979450	9318524
yuliet	0	0
yumara	7042375	611080
yumy	64181849	7318645
yunier	154529342	2783388
yusmari	0	0
zenia	1161814	122406
zulema	136905919	14649885
