username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	36452278	4249226
adria	129003763	6652235
adrianamg	31517057	2280219
aleyda	11742240	538370
alicia	60527957	2674392
alina	91836004	5279658
amarilys	0	0
amarrero	5625103	411331
ambar	0	0
ana.laura	378965	131802
anagloria	54020391	5464355
anamayra	0	0
ananidia	0	0
anapilar	0	0
angelica	5097849	273382
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	37133864	26985094
ariadna	0	0
arismary	223232248	7091168
arletys	0	0
armando	10823563	641546
arnaldo	5181013	519580
arodriguez	98972686	308920
atorrella	71041731	1973733
avossirini	0	0
aymara	0	0
ayme	17375062	928154
b.peon	0	0
barbara	0	0
belar	71912958	24776710
belkis	184307	65129
berta	0	0
biorkys	0	0
blanca	449177	119045
bmazon	11315212	1283068
bobrador	0	0
camila	0	0
campos	22586431	653589
canfux	0	0
carmen	1078069225	28919681
carmen.fdez	0	0
carmenevelyn	42532921	18434571
cary	0	0
celeste	48908910	14027145
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	1126569	86928
dainik	90497147	6772004
dalia	0	0
dalila	0	0
danay	90030573	725597
danayd	0	0
dayamim	0	0
dayanira	30551736	3830730
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dhernandez	24996	7058
diadelis	0	0
dianalay	318303813	28905241
dianapr	0	0
directora	0	0
dorian	26147344	5678292
dulce	0	0
dunia	137160045	8527769
dunia.glez	25159966	419070
e.suarez	35303498	3618727
ealcolea	85393493	2009104
eileen	142687387	10792759
elva	0	0
epelaez	0	0
eperez	0	0
erich	98154787	1488503
evelyn	2476458	211049
evelyn.mayo	0	0
fabien	0	0
faselis	0	0
fausto	523445406	896658
francis	0	0
frank.tb	0	0
gilberto	0	0
giset	40320210	3556309
gretel	2672272	733620
grethel	4257623	605487
hendrik	0	0
hendrikr	0	0
heredia	915519	154391
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	68595054	8555482
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	85007103	870569
ismary	926699	214413
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	34604401	8186117
jacome	0	0
jacque	0	0
janette	0	0
jasiel	75960146	3140922
javi.lopez	440323985	6781779
jcarrillo	0	0
jcasamayor	312463274	2122056
jfalcon	737054492	13953133
jorge	0	0
jpuñales	296961478	17613064
jvr	63384399	4576606
karenriera	148235188	9104437
kenia	0	0
ksantos	0	0
laura.rivas	209803820	22886796
lazaro	147581044	9727616
lazaro.pina	302740682	11848919
lbcubas	8970643	559763
leandy	0	0
leanie	77133664	6204958
lenier	0	0
leonardo	302839363	11798113
leyla	0	0
lgarcia	46511134	39432987
liana	13969153	1125129
liena	25273882	1877005
liliana	0	0
liris	5678830	138045
lisette	34198321	2087937
lisi	0	0
lissy	0	0
llilian	14073725	1545170
lmaria	0	0
loida	532812	206607
lorena	0	0
luis	57576992	5056636
madai	97888876	6189039
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	106809262	10666143
marlenin	0	0
marlon	46501769	3613731
marthah	0	0
maydelin	116856951	10060487
maydelin.ds	0	0
mayelin	92390702	6192929
mayelis	510	351
maylen	43005190	1899447
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	92424694	4982978
melissa	41644630	7094731
mercedes	0	0
merleneg	201924870	11338794
meylin	0	0
mfumero	118529787	3794812
mhcollazo	0	0
miriam	17486327	1628572
mirta	0	0
mirza	0	0
mylene	0	0
naisy	1117715	128379
natacha	34873125	1101233
nestor	0	0
nieves	254071264	16333904
niovis	4565020	396999
noaris	3554763	313517
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	111954177	7165228
olguita	17142828	1250669
orisel	0	0
orlando	3550108	184591
oxana	0	0
piqueras	1010390	125267
pmando	0	0
rachel	5936642	1180875
rafadiaz	154894731	2430720
raidel	49166347	3319465
raisi	163524481	7755233
rancol	32808203	2225970
raul	0	0
raulc	0	0
rcaballero	0	0
regla	13369728	888158
rene	229040	79935
rfuentes	0	0
rizene	0	0
roberto	32641907	2589794
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	5669888	738395
rromero	0	0
salon6	0	0
sarah	1632108	103959
seprot	0	0
servidores	66917266	222120
silvita	309435589	5144159
sistemas	0	0
somja	0	0
sonia	0	0
susel	0	0
tamara.glez	8165581	572409
torresvinent	0	0
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	13203749	1007784
yadica	11477528	728072
yadiley	3618068	323376
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	298065721	16562583
yamilacv	72179932	4284111
yamilaloli	805717	173860
yanisel	0	0
yarmas	313607658	969623
yborjas	1974555	434123
yelenies	202016807	564000467
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	355189	89689
ylima	0	0
yolaine	485973	71263
yperez	150834435	12679715
yudith	117762025	10496181
yuliet	64369421	9470448
yumara	10530131	774578
yumy	0	0
yunier	138138901	16115571
yusmari	149061874	8257584
zenia	0	0
zulema	0	0
