username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	136373043	5925401
addys	199711958	19387652
adria	277821160	2564626
adrianamg	0	0
aleyda	0	0
alicia	43096004	1535635
alina	143581725	8986064
amarilys	0	0
amarrero	13276135	251645
ambar	0	0
ana.laura	7579	2976
anagloria	129564982	19108231
anamayra	0	0
ananidia	7625830	1141264
anapilar	0	0
angelica	21395455	944033
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	74196894	4009096
arismary	61326749	3017350
arletys	100780519	7939342
armando	0	0
arnaldo	35279875	2221303
arodriguez	93771324	300510
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
babyr	0	0
barbara	0	0
belar	133700278	11192594
belkis	156474675	8006424
berta	0	0
biorkys	14604226	1547368
blanca	7044385	742294
bmazon	0	0
bobrador	0	0
camila	638741	132814
campos	0	0
cantero	0	0
carmen	545739727	32310742
carmen.fdez	0	0
carmenevelyn	72135608	15966277
cary	7693913	1169648
celeste	34003290	8045849
chavely	0	0
csanchez	84176825	2773123
cvarela	32564959	15919325
dailen	0	0
dainik	233382299	23572861
dalia	0	0
dalila	2654750	65744
danay	33271697	1138637
danayd	15818740	442985
dayamim	19569180	3288861
dayanira	8423965	1292802
daylin	0	0
dbcruz	0	0
deneb	184337	43673
denys	0	0
dergis	0	0
dhernandez	0	0
diadelis	62002886	4583977
dianalay	541744314	31647616
dianapr	0	0
directora	0	0
dorian	20454310	2471043
dulce	0	0
dunia	175800642	10583856
dunia.glez	0	0
e.suarez	18301289	1843359
ealcolea	35013107	1258651
eileen	91972916	9813922
elva	75722832	5381235
epelaez	0	0
eperez	15594273	4260534
erich	143214726	14850291
evelyn	12563734	988315
evelyn.mayo	0	0
fabien	0	0
faselis	54879740	4647829
fausto	14505718	564265
francis	79921871	5132586
gilberto	213923255	5873136
giset	43227109	4759325
gretel	0	0
grethel	0	0
hendrik	0	0
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	23841976	623802
ileanagr	275280	81505
ileanasl	49601218	6994923
ileanat	4317966	541745
imanuel	78830462	2174977
isac	78751890	15818797
ismaray	130101190	4732184
ismary	7084031	1339293
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	24508961	1816007
jacome	0	0
jacque	77849268	1740418
janette	0	0
jasiel	263362198	2600593
javi.lopez	323981256	9571478
jcarrillo	0	0
jcasamayor	164775545	13309481
jfalcon	2051478039	45695973
jorge	0	0
jpuñales	134753391	5852475
jvr	68862771	6386054
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	0	0
lazaro	71912232	1175605
lazaro.pina	296498602	18074884
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	300293739	14322568
leyla	216627243	26380186
lgarcia	0	0
liana	588183	228153
liena	16870067	1789315
liliana	0	0
liris	0	0
lisette	132805411	11893173
lisi	130540805	14642745
lissy	0	0
llilian	0	0
lmaria	0	0
loida	494178	192308
lorena	22549564	74282
luis	195426369	13663369
madai	0	0
magda	0	0
manresa	162414198	5073102
manuel	0	0
mariam	0	0
marieladp	171262574	3089522
marilyn	0	0
mario	195461104	56546946
marlenin	0	0
marthah	0	0
maydelin	581611	239228
maydelin.ds	0	0
mayelin	301515620	13088260
mayelis	510	351
maylen	32887598	2039065
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	0	0
mfumero	204962631	6049548
mhcollazo	203008	19356
miriam	17873450	968494
mirta	0	0
mirza	26294923	2095956
mylene	9783349	481021
naisy	10223932	236876
natacha	0	0
nestor	18111749	1879879
nieves	287754108	26820154
niovis	0	0
noaris	510	351
nod32	0	0
obriel	63644119	1730771
ocastro	0	0
oisis	0	0
olga	297446293	27466958
olguita	6573847	531904
orisel	311123766	3487468
orlando	0	0
oxana	0	0
piqueras	106309220	13080502
pmando	0	0
rachel	56538234	6848028
rafadiaz	155852969	1434944
raidel	76374417	6070468
raisi	69832265	4146954
rancol	127372861	12111931
raul	0	0
raulc	0	0
rcaballero	0	0
regla	78682600	4337184
rene	217253	75444
rfuentes	178341222	8372009
rizene	0	0
roberto	66251474	11756826
rodolfo	136314902	20989806
rodrigo	61548114	3124943
rosa	110310	49043
roseli	19898572	3195234
rquintanilla	504589052	12189159
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	147547084	1624456
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	149309256	8030789
urbano	0	0
veronica	0	0
violeta	58982437	5254589
virgilio	156207944	1110060
vladimir	0	0
wendy	0	0
xiomara	68180041	5171558
yadica	0	0
yadiley	35660173	4464833
yadira	19299050	2914212
yahimara	0	0
yailin	0	0
yalina	270359495	1461149
yamila	126823068	5047400
yamilacv	0	0
yamilaloli	0	0
yanisel	81402898	7229771
yarmas	312531745	2059152
yborjas	436194	150501
yelenies	0	0
yency	0	0
ygonzalez	289399646	11175791
ygordo	0	0
ygutierrez	311241022	3352897
yisel	0	0
ylima	143278775	14069745
yolaine	0	0
yperez	0	0
yudith	140384499	16915621
yuliet	141224430	16098353
yumara	10323698	693700
yumy	135746598	11461447
yunier	142399788	14925836
yusmari	140994618	8376609
zenia	1949949	210655
zulema	0	0
frank.tb	10710445	1106162
melissa	132505480	20764720
somja	0	0
marlon	149959864	7326720
