username	received(byte)	sent(byte)
zulema	0	0
zenia	0	0
yusmari	0	0
yunier	153664893	3652063
yumy	17742676	2835403
yumara	3486267	269336
yuliet	0	0
yudith	0	0
yperez	290078667	24543404
yolaine	0	0
ylima	0	0
yisel	0	0
ygutierrez	42104715	2192604
ygordo	0	0
ygonzalez	300778694	13794755
yency	0	0
yelenies	0	0
yborjas	0	0
yarmas	0	0
yanisel	0	0
yania	0	0
yamira	0	0
yamilaloli	0	0
yamilacv	0	0
yamila	0	0
yalina	0	0
yailin	0	0
yahimara	304272308	10319118
yadira	0	0
yadiley	17854637	56931470
yadica	145523886	11805348
xiomara	0	0
wendy	7977948	546433
vladimir	1007416	54272
virgilio	0	0
violeta	129033813	9654598
veronica	450306	110982
urbano	0	0
tamara.glez	0	0
susel	294141629	20468642
sonia	0	0
sistemas	775	156
silvita	0	0
sheila	0	0
servidores	92748573	749055
seprot	0	0
sarah	231777902	13813866
salon6	0	0
rromero	0	0
rquintanilla	0	0
roseli	0	0
rosa	15989892	1082264
rodrigo	78993787	3455311
rodolfo	0	0
roberto	0	0
rizene	0	0
rfuentes	195666950	6736324
reynaldo	0	0
rene	726179	199554
regla	0	0
rcaballero	0	0
raulc	0	0
raul	0	0
rancol	0	0
raisi	52665613	4889082
raidel	0	0
rafadiaz	113827993	1605951
pmando	0	0
piqueras	0	0
oxana	0	0
osmar	0	0
orlando	126943170	6744551
orisel	0	0
olivia	0	0
olguita	100529065	8194395
olga	20614441	1808286
oisis	0	0
ocastro	0	0
obriel	0	0
nod32	0	0
noaris	117815107	13189561
niovis	340	351
nieves	0	0
nestor	0	0
natacha	0	0
naisy	0	0
mylene	0	0
mirza	0	0
mirta	0	0
miriam	4395899	326235
mhcollazo	40930973	2780414
meylin	82280487	3192417
merleneg	0	0
mercedes	155886498	1417675
melba	147905818	9822459
mcreyes	0	0
mbravo	0	0
mayra	0	0
maylen	0	0
mayelis	0	0
mayelin	0	0
maydelin.ds	0	0
maydelin	6855493	293352
marlenin	0	0
mario	0	0
marilyn	0	0
marieladp	0	0
mariam	117047501	7746579
manuel	0	0
manresa	0	0
magda	0	0
madai	0	0
luis	0	0
lorena	2089027278	16120277
loida	0	0
lmaria	0	0
lissy	0	0
lisi	306733574	7882845
lisette	71944356	1220887
lisandra	251173711	11726330
liris	0	0
liliana	0	0
liena	22281586	2242914
liana	0	0
lgarcia	0	0
leyla	0	0
leonardo	0	0
leanie	0	0
leandy	0	0
lbcubas	0	0
lazaro.pina	0	0
lazaro	0	0
laura.rivas	20402904	1853051
ksantos	0	0
kenia	89976519	3091429
karenriera	0	0
jvr	114332903	4739802
jrodriguez	305038781	2291123
jpuñales	701769	207106
jorge	463134731	17782401
jfalcon	0	0
jessica	152250598	5036859
jcasamayor	483682185	2474818
jcarrillo	105170139	1331699
javi.lopez	893687596	13585903
janette	0	0
jacque	0	0
jacome	467651520	5953039
ivonnerv	0	0
ivonne	0	0
ivan.castellanos	0	0
ismary	0	0
ismaray	76639126	5285834
isac	87391785	8699463
imanuel	0	0
ileanat	0	0
ileanasl	0	0
ileanagr	0	0
idalis	0	0
humberto	0	0
herminio	199752095	21201226
heredia	1414872	150682
hendrik	0	0
gretel	16299022	4215030
giset	0	0
gilberto	244863727	3233858
gabriel	302077735	12520429
fausto	30542990	1141798
faselis	6609235	143440
fabien	0	0
evelyn.mayo	143219501	2802848
evelyn	151117702	6224845
estrella	0	0
erich	70408628	656988
eperez	0	0
epelaez	2305514	216524
elva	0	0
elsanchez	289983744	11541814
eloina	0	0
elenalaviellez	1014874	194974
eileen	114624914	9841737
ealcolea	0	0
e.suarez	11386600	2001979
dunia.glez	0	0
dunia	0	0
dulce	0	0
dorian	0	0
dianapr	0	0
dianalay	0	0
diadelis	0	0
dhernandez	0	0
dgmitjams	0	0
dergis	0	0
denys	0	0
deneb	0	0
dbcruz	0	0
daylin	0	0
dayanira	80680078	8060127
dayamim	68777884	5832511
danayd	0	0
danay	32532482	725935
dalia	6701005	90627
dainik	62154314	7446351
dailen	0	0
cvarela	90322620	10444712
csanchez	163223442	9982855
chavely	0	0
charly	0	0
celeste	0	0
cary	0	0
carmen.fdez	0	0
carmen	121124846	7052505
campos	106187296	9945719
bobrador	0	0
bmazon	0	0
blanca	0	0
biorkys	0	0
berta	0	0
belkis	0	0
belar	0	0
barbara	0	0
b.peon	0	0
ayme	0	0
aymara	0	0
avossirini	0	0
atorrella	0	0
arodriguez	100719656	5543301
arnaldo	0	0
armando	0	0
arletys	0	0
arismary	0	0
ariadna	0	0
aracelys	0	0
annerys	0	0
ankumu	67679739	5103690
angelica	0	0
anaraime	0	0
anapilar	0	0
ananidia	0	0
anamayra	0	0
anagloria	0	0
ana.laura	4994063	1365129
amorgado	67867676	3884141
ambar	239489929	20706528
amarrero	128099287	1861435
amarilys	0	0
alina	0	0
alida	0	0
alicia	1008141	74047
aleyda	37631256	1508186
adrianamg	731842216	18602812
adria	0	0
addys	0	0
adamelis	0	0
adalberto	36349810	2000309
aaronvega	99864463	382268
aalfonso	154925256	2373918
00-Tecnicos	0	0
00-SUBDIRECTORES	0	0
00-JDpto	0	0
00-Especialistas	0	0
grethel	196582531	1744516
