username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	143072764	8664132
aaronvega	45812574	7189935
adalberto	45582058	5444488
adamelis	0	0
adria	0	0
adrianamg	295865517	18758402
aleyda	94556868	3465293
alicia	51671097	1500118
alida	0	0
alina	0	0
amarilys	0	0
amarrero	153934149	3354951
ambar	160681206	7601542
amorgado	0	0
ana.laura	33550804	1423045
anagloria	145471710	14152218
anamayra	0	0
ananidia	0	0
anapilar	42404325	2135050
anaraime	0	0
angelica	27644427	1945600
ankumu	0	0
annerys	0	0
aracelys	117732133	10851241
ariadna	340	351
arismary	0	0
arletys	0	0
armando	110201634	6011246
arnaldo	0	0
arodriguez	239361330	747360
atorrella	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	170841332	20048032
belkis	46884208	932981
berta	20445006	1868840
biorkys	4010645	340417
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	4596249121	20028391
carmen.fdez	0	0
cary	39015703	3420803
celeste	0	0
charly	153430258	3891893
chavely	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	0	0
danay	141665196	6291777
danayd	0	0
dayamim	80331871	18305632
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	298440288	16152338
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	7105933	4635512
dianalay	0	0
dianapr	139920764	6474638
dorian	126984272	9528165
dulce	0	0
dunia	17794587	1294696
dunia.glez	101967274	10110274
e.suarez	16601409	1974595
ealcolea	0	0
eileen	261231895	16791106
elenalaviellez	45072900	1698343
eloina	165319133	8124416
elsanchez	0	0
elva	75383678	10500140
epelaez	0	0
eperez	124033488	10787953
erich	159655463	10965381
estrella	0	0
evelyn.mayo	137397981	4015535
fabien	0	0
faselis	85072612	7587269
fausto	0	0
gabriel	0	0
gilberto	302397065	2847172
giset	0	0
gretel	0	0
hendrik	0	0
heredia	18123150	466287
herminio	136325664	9858569
humberto	0	0
idalis	0	0
ileanagr	25906575	1555256
ileanasl	0	0
ileanat	3255036	413446
imanuel	118672216	3972821
isac	206720099	33843146
ismaray	92969682	5348090
ismary	0	0
ivonne	27806002	1217905
ivonnerv	0	0
jacome	327795767	3496237
jacque	304525734	4025478
janette	69463421	4726368
javi.lopez	3994878794	13050636
jcarrillo	3053719074	32263668
jcasamayor	0	0
jessica	389228	17283
jfalcon	0	0
jorge	993579	109220
jpuñales	296339318	10924664
jrodriguez	304582481	10005744
jvr	136303350	4590692
karen	0	0
karenriera	0	0
kenia	26105946	775135
ksantos	0	0
laura.rivas	56886419	1895437
lazaro	82194755	2449763
lazaro.pina	0	0
lbcubas	0	0
leandy	306725305	7891815
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	53159206	2957704
liana	1187022	101590
liena	49433596	3093562
liliana	279713285	27870851
liris	0	0
lisandra	0	0
lisi	0	0
lissy	0	0
llilian	653216	66742
lmaria	24852554	2651215
loida	0	0
lorena	4424094986	79573903
luis	104848916	7356358
madai	1102932	125785
magda	264348159	20942760
manresa	0	0
manuel	0	0
mariam	64786443	9273296
marieladp	0	0
marilyn	0	0
mario	98960156	9127356
marlenin	0	0
maydelin	1090542	224614
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	268752279	22543302
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	121209369	6881231
mercedes	0	0
merleneg	281750962	11682903
meylin	256476327	20470935
mhcollazo	0	0
miriam	243370737	1679378
mirta	287180915	3084674
mirza	0	0
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	95215119	6316910
niovis	340	351
noaris	74400939	1719176
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	0	0
olivia	279565855	35021853
orisel	0	0
orlando	67914063	2222277
osmar	0	0
oxana	0	0
piqueras	52374314	10567532
pmando	0	0
rafadiaz	153062227	4225152
raisi	136339926	11761633
rancol	302967866	11646631
raul	0	0
raulc	0	0
rcaballero	0	0
regla	19205434	1223190
rene	20432070	1504859
reynaldo	0	0
rfuentes	2456602	68091
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	993946	131365
roseli	18507512	1739074
rquintanilla	293615088	20998460
rromero	218883366	18004292
salon6	0	0
sarah	0	0
seprot	0	0
servidores	91050520	770288
sheila	0	0
silvita	0	0
sistemas	10909183	5434
sonia	0	0
susel	193120157	18002189
tamara.glez	0	0
urbano	43397070	719638
veronica	11317348	20413825
violeta	0	0
vladimir	10463899	647755
wendy	50477814	991773
xiomara	80178868	8381846
yadica	143974104	13316457
yadiley	311838745	2762718
yadira	0	0
yahimara	309982497	4611119
yailin	0	0
yalina	0	0
yamila	78971566	7042826
yamilacv	183078210	37380679
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	76656239	1279297
yarmas	1458309	98196
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	302336509	12290427
ygordo	17911643	152229
ygutierrez	314249823	375868
yisel	0	0
ylima	0	0
yolaine	110370599	9884637
yperez	0	0
yudith	0	0
yuliet	19543828	162439
yumara	0	0
yumy	93337102	7398568
yunier	149826887	7500160
yusmari	0	0
zenia	0	0
zulema	0	0
