username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	149641269	7663830
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	0	0
adria	0	0
adrianamg	4052069135	40635801
aleyda	0	0
alicia	0	0
alida	522279781	2027132
alina	846372	277727
amarilys	0	0
amarrero	0	0
ambar	0	0
amorgado	0	0
ana.laura	20988735	1797949
anagloria	138690815	13121319
anamayra	0	0
ananidia	85608346	498868
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	72773808	7274150
annerys	0	0
aracelys	65778917	12041542
ariadna	340	351
arismary	0	0
arletys	0	0
armando	29768040	1285816
arnaldo	0	0
arodriguez	107005976	40679041
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	163017257	17877670
belkis	9018722	625258
berta	0	0
biorkys	195262145	2044293
blanca	0	0
bmazon	9076442	343641
bobrador	0	0
campos	184793416	7440627
carmen	27541772	3947157
carmen.fdez	0	0
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
csanchez	159984511	5895270
cvarela	275997984	6419718
dailen	0	0
dainik	0	0
dalia	0	0
danay	8370449	454721
danayd	55624960	1925592
dayamim	0	0
dayanira	93472175	5066772
daylin	2470238	104932
dbcruz	0	0
deneb	161542183	10571999
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	52175386	5972097
dianalay	0	0
dianapr	0	0
dorian	24512024	1610619
dulce	0	0
dunia	98627497	6782955
dunia.glez	0	0
e.suarez	11238583	1149480
ealcolea	0	0
eileen	263211372	16880641
elenalaviellez	448554	53154
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	74479458	5801937
erich	13740991	667599
estrella	0	0
evelyn	141891302	1058796
evelyn.mayo	0	0
fabien	5420615	299422
faselis	133530825	7184537
fausto	6345071	680377
gabriel	0	0
gilberto	274585514	3228582
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	217734468	5503752
herminio	19501145	1234411
humberto	0	0
idalis	0	0
ileanagr	367940	63714
ileanasl	70507512	3845117
ileanat	3282373	701081
imanuel	96373493	2810948
isac	0	0
ismaray	74865631	8009651
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	244808	9038
javi.lopez	903379774	9872465
jcarrillo	4541569531	54077555
jcasamayor	308005800	6607535
jessica	145641507	11704591
jfalcon	0	0
jorge	0	0
jpuñales	68266410	3129388
jrodriguez	311255508	3321304
jvr	301803313	12784158
karenriera	0	0
kenia	80126582	8868712
ksantos	0	0
laura.rivas	27633442	1821179
lazaro	0	0
lazaro.pina	0	0
lbcubas	23234600	2181376
leandy	302806222	11793758
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	134969706	19860247
liana	7692251	633920
liena	10131079	2157524
liliana	0	0
liris	172860186	3646837
lisandra	293889460	20748495
lisette	242587596	5148874
lisi	52129254	6196035
lissy	0	0
lmaria	0	0
loida	0	0
lorena	966169416	6753796
luis	114008322	6657038
madai	0	0
magda	78237725	6623747
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	40627218	7242560
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	20771325	1029344
meylin	123585989	4652581
mhcollazo	10210478	175699
miriam	0	0
mirta	0	0
mirza	38960293	373683
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	55076836	5276547
niovis	3690498	475281
noaris	81522982	7321965
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	13494168	1054996
olguita	0	0
olivia	62816307	5902655
orisel	16143333	221985
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	63243719	5551224
pmando	0	0
rafadiaz	155520331	1789729
raidel	0	0
raisi	0	0
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	764976	158950
reynaldo	1779923883	14467432
rfuentes	295455842	776601
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	42114963	2654644
roseli	0	0
rquintanilla	68469968	1698455
rromero	154488321	7752705
salon6	0	0
sarah	0	0
seprot	0	0
servidores	83664403	766611
sheila	0	0
silvita	0	0
sistemas	14066012	6368
sonia	0	0
susel	108961273	11364548
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	74224293	7931234
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	114035169	4424369
yadica	0	0
yadiley	99628833	4701444
yadira	0	0
yahimara	73772340	4837366
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	413703	55431
yborjas	31971579	301141
yelenies	0	0
yency	0	0
ygonzalez	186618272	107684016
ygordo	554150	139701
ygutierrez	1023070	76136
yisel	0	0
ylima	0	0
yolaine	0	0
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	340	351
yumy	0	0
yunier	153124233	4183956
yusmari	0	0
zenia	0	0
zulema	0	0
carmenevelyn	134348303	17418651
