username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	147383205	13862547
adria	0	0
adrianamg	0	0
aleyda	142689362	3971998
alicia	0	0
alida	0	0
alina	0	0
amarilys	0	0
amarrero	67383213	6717341
ambar	156537977	13008680
ana.laura	0	0
anagloria	140608655	10007259
anamayra	0	0
ananidia	67101280	4982798
anapilar	0	0
anaraime	232245	64108
angelica	0	0
ankumu	155238721	2107517
annerys	39895662	2950716
antonio	16292	3664
aracelys	302685309	11950905
ariadna	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	95471406	255216
atorrella	0	0
avossirini	0	0
aymara	34021869	1262855
ayme	129075460	14725834
b.peon	0	0
barbara	0	0
belar	0	0
belkis	308659003	5949187
berta	0	0
biorkys	122712235	5667785
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	141470425	9472624
cantero	0	0
carmen	835460110	21722041
carmen.fdez	4363419	443203
carmenevelyn	6963580	493179
cary	311963511	2644003
celeste	0	0
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	0	0
dalila	0	0
danay	1050522911	4246131
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	74611042	2017970
diadelis	0	0
dianalay	0	0
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	68615990	6049222
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	73788792	6817381
elenalaviellez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	11306919	376087
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	0	0
fausto	22611556	2592350
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	33854034	672079
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	2389844	677659
imanuel	0	0
isac	0	0
ismaray	77881172	6865462
ismary	8359601	386055
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	141394321	3644974
jacque	0	0
janette	0	0
javi.lopez	3730279772	26772381
jcarrillo	203306452	2799136
jcasamayor	0	0
jfalcon	1503646393	22207084
jorge	545351521	4875608
jpuñales	283064494	31521654
jrodriguez	260306022	2597038
jvr	261641566	29459380
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	274599787	22936263
lazaro	74501797	6623329
lazaro.pina	108037838	7004359
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	23855800	669512
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	0	0
liena	69937274	932914
liliana	0	0
liris	313683580	935322
lisette	0	0
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	34440572	3555419
madai	27791992	2865780
magda	0	0
manresa	4817131	321227
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	315779466	24130621
marlenin	0	0
marthah	98804900	791154
maydelin	150221292	6311150
maydelin.ds	0	0
mayelin	299258	87961
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	0	0
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	0	0
mylene	725428	46279
naisy	0	0
natacha	0	0
nestor	0	0
nieves	176640959	11310448
niovis	2266286	125732
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	0	0
orisel	0	0
orlando	2284709	149990
osmar	228132413	3518957
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	155160459	2126975
raidel	0	0
raisi	0	0
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	115942289	1468532
reynaldo	0	0
rfuentes	3127988	270458
rizene	0	0
roberto	254637751	1802115
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	10345600	754367
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	155067331	2233371
urbano	0	0
veronica	1744665	35037
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	139629424	17657398
yadica	0	0
yadiley	128501888	9780506
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	62826774	5417011
yamilacv	0	0
yamilaloli	0	0
yanisel	0	0
yarmas	21292840	7226748
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	815318	90712
yisel	0	0
ylima	113656961	10371326
yolaine	28613847	794571
yperez	0	0
yudith	133958012	14810811
yuliet	125500969	18455733
yumara	0	0
yumy	0	0
yunier	145566785	11781127
yusmari	0	0
zenia	0	0
zulema	0	0
