username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	200326980	18870619
adria	154589558	9593588
adrianamg	4770067	758210
aleyda	0	0
alicia	52300799	3203977
alina	340438	85600
amarilys	0	0
amarrero	0	0
ambar	292105633	22478836
ana.laura	9934138	1540800
anagloria	0	0
anamayra	0	0
ananidia	89855273	4698839
anapilar	0	0
angelica	0	0
ankumu	152014107	3655470
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	101756753	5855960
arismary	0	0
arletys	307029154	7543737
armando	281104577	5773421
arnaldo	4434199	423156
arodriguez	72221755	315010
atorrella	22364272	572238
avossirini	0	0
aymara	30868163	2602607
ayme	34723460	3972870
b.peon	0	0
barbara	0	0
belar	43524	33881
belkis	0	0
berta	0	0
biorkys	0	0
blanca	24247123	1781574
bmazon	0	0
bobrador	0	0
camila	4937964	359569
campos	0	0
canfux	143208824	14133924
carmen	0	0
carmen.fdez	22663481	2468174
carmenevelyn	0	0
cary	35601579	4863511
celeste	0	0
chavely	0	0
csanchez	204173253	6646738
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	150158406	13652996
dalila	0	0
danay	6821077	148900
danayd	18041498	687925
dayamim	3309169	610286
dayanira	132982972	8723657
daylin	0	0
dbcruz	35723267	3438279
deneb	27767565	1761409
denys	0	0
dergis	0	0
dhernandez	17375402	427148
diadelis	64111166	5846991
dianalay	0	0
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	145475159	11240355
dunia.glez	3499975	342715
e.suarez	217757835	11988212
ealcolea	72178803	1850526
eileen	547816	88512
elva	125804368	6322539
epelaez	0	0
eperez	0	0
erich	187255659	8644024
evelyn	0	0
evelyn.mayo	67534978	2948772
fabien	0	0
faselis	64608294	6085747
fausto	0	0
francis	0	0
frank.tb	142620689	14691723
gilberto	217124575	2337748
giset	61593656	6498339
gretel	0	0
grethel	64015465	2307326
hendrik	5065266	219073
hendrikr	0	0
heredia	46462278	2746174
humberto	0	0
idalis	0	0
ileanagr	114186	29604
ileanasl	1163056	201306
ileanat	0	0
imanuel	0	0
isac	208385773	23459105
ismaray	58883479	3292679
ismary	68266872	558605
ivan.castellanos	0	0
ivonne	25446854	2703543
ivonnerv	104521438	7069884
jacome	0	0
jacque	0	0
janette	0	0
jasiel	101751777	6059719
javi.lopez	949309453	21167536
jcarrillo	38377	1039
jcasamayor	0	0
jfalcon	3221333358	63909438
jorge	382866354	14821725
jpuñales	303369211	11203693
jvr	0	0
karenriera	24113218	1252326
kenia	0	0
ksantos	0	0
laura.rivas	95140021	9191861
lazaro	0	0
lazaro.pina	119181984	10337852
lbcubas	5679234	1745971
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	156403131	4692414
leyla	0	0
lgarcia	200099122	15620880
liana	0	0
liena	0	0
liliana	146581917	9184033
liris	290368222	471263
lisette	230945349	6073955
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	500875	189667
lorena	8501197	25677
luis	119706281	11187502
madai	219343609	16190469
magda	0	0
manresa	5320512	382966
manuel	19981125	5914170
mariam	113046808	26705947
marieladp	0	0
marilyn	0	0
mario	126197450	8965919
marlenin	0	0
marlon	87617393	5022652
marthah	0	0
maydelin	81252833	8717497
maydelin.ds	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	39599816	2417348
melba	0	0
melissa	131649611	16501579
mercedes	0	0
merleneg	69132376	3588559
meylin	186156836	17409040
mfumero	198116547	5867167
mhcollazo	0	0
miriam	20501264	2304586
mirta	0	0
mirza	0	0
mylene	325099	62596
naisy	208642880	7299000
natacha	17742054	1042626
nestor	0	0
nieves	114052486	30806519
niovis	404599	121602
noaris	42731013	5124925
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	726164940	28003970
olguita	0	0
orisel	0	0
orlando	2195286	134598
oxana	0	0
piqueras	0	0
pmando	0	0
rachel	18409683	3363695
rafadiaz	153884535	3432889
raidel	0	0
raisi	203009323	4957135
rancol	35557897	4799490
raul	0	0
raulc	33334692	938926
regla	76791051	6338112
rene	0	0
rfuentes	278216809	36357222
roberto	0	0
rodolfo	34458412	1471078
rodrigo	286164027	8405435
rosa	547569	227928
roseli	0	0
rquintanilla	485591777	15024341
rromero	34817545	3150118
salon6	0	0
sarah	510	351
seprot	0	0
servidores	41618400	203795
silvita	3603226	420672
sistemas	0	0
somja	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	42499559	4132865
urbano	108504310	7735558
veronica	0	0
violeta	299370668	16137634
virgilio	0	0
vladimir	0	0
wendy	20337976	553826
xiomara	0	0
yadica	28548804	1659116
yadiley	65947977	4658721
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	297569328	17038959
yamilacv	107022095	445931
yamilaloli	0	0
yanisel	157048833	8534073
yarmas	13899100	1139131
yborjas	633765	217709
yelenies	187066151	1503117000
yency	0	0
ygonzalez	305432949	9198943
ygordo	16081112	562331
ygutierrez	69257718	9169518
yisel	2667496	115139
ylima	94633438	9201315
yolaine	0	0
yperez	0	0
yudith	116840143	11624988
yuliet	138907492	7529700
yumara	0	0
yumy	291448872	23180456
yunier	148913724	8379084
yusmari	149425298	7923111
zenia	0	0
zulema	0	0
orlandos	0	0
camilav	0	0
racarreras	0	0
segurmatica	506659	1041
