username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	35507134	2376310
addys	104868948	7605867
adria	395309	224124
adrianamg	73668303	5007705
aleyda	0	0
alicia	111685353	21333633
alida	0	0
alina	88396605	4091283
amarilys	0	0
amarrero	29673161	1426006
ambar	159941101	13705024
amorgado	2245537398	291756316
ana.laura	0	0
anagloria	51152797	5473846
anamayra	51009094	2931553
ananidia	0	0
anapilar	242873	52670
anaraime	4911147	1082212
angelica	0	0
ankumu	125803289	6202204
annerys	0	0
antonio	42587770	5480706
aracelys	0	0
ariadna	0	0
arismary	0	0
arletys	21777789	2802159
armando	62207704	4878801
arnaldo	0	0
arodriguez	124839541	341384
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	29424345	1011241
b.peon	18464779	761688
barbara	0	0
belar	169159133	12511633
belkis	25136638	1281768
berta	0	0
biorkys	177679571	84769776
blanca	5335406	519001
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	0	0
carmen.fdez	0	0
carmenevelyn	148862521	8423992
cary	23653050	2088494
celeste	0	0
charly	0	0
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	0	0
dalila	55901	18250
danay	54610095	948039
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	15100118	1064212
denys	149191710	8114304
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	959093	184359
dunia	12960835	969014
dunia.glez	0	0
e.suarez	0	0
ealcolea	9918622	298172
eileen	293982601	20599561
elenalaviellez	9118628	67977761
elsanchez	0	0
elva	35560503	4859363
epelaez	0	0
eperez	0	0
erich	52875660	2148359
evelyn	156103690	1234671
evelyn.mayo	181361087	1313539
fabien	0	0
faselis	78396532	5409149
fausto	9838769	1881250
gabriel	0	0
gilberto	312028384	2586068
giset	0	0
gretel	3680632	318077
grethel	78128040	2977840
hendrik	0	0
heredia	13891172	340578
herminio	61648522	4123006
humberto	0	0
idalis	0	0
ileanagr	45673598	3714914
ileanasl	0	0
ileanat	0	0
imanuel	33882485	1863239
isac	0	0
ismaray	23637934	1053558
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	15697022	317246
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	7485050790	44509187
jcarrillo	1591970379	7622509
jcasamayor	0	0
jessica	0	0
jfalcon	3532709677	43105729
jorge	344846773	1645151
jpuñales	308976285	5628376
jrodriguez	312151115	2421711
jvr	25647368	1705810
karenriera	96226987	3357237
kenia	27373345	3346260
ksantos	0	0
laura.rivas	91602953	6132065
lazaro	0	0
lazaro.pina	0	0
lbcubas	6328	2706
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	0	0
liena	46472328	4366032
liliana	126617022	11138188
liris	0	0
lisandra	306048373	8543811
lisette	7723178	2274771
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	6325715	330482
lorena	333418	59066
luis	137687131	6502744
madai	52779198	4812489
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	70482330	6775712
marlenin	0	0
marthah	0	0
maydelin	9531611	517648
maydelin.ds	0	0
mayelin	264505749	50084723
mayelis	0	0
maylen	41321908	2483324
mayra	0	0
mbravo	0	0
mcreyes	138888335	3041051
melba	66718497	4266136
mercedes	0	0
merleneg	5498143	482573
meylin	109601872	9370109
mhcollazo	0	0
miriam	149208	29873
mirta	0	0
mirza	2592511	92636
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	216456118	14766266
niovis	0	0
noaris	0	0
nod32	0	0
obriel	24142256	1308120
ocastro	0	0
oisis	0	0
olga	0	0
olguita	0	0
orisel	0	0
orlando	2800796	185390
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	153602381	3722475
raidel	0	0
raisi	65349935	3689170
rancol	0	0
raul	0	0
raulc	2441311	274047
rcaballero	0	0
regla	0	0
rene	0	0
reynaldo	0	0
rfuentes	0	0
rizene	0	0
roberto	304655345	9972257
rodolfo	0	0
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	17695791479	4319652
rromero	308867802	5713661
salon6	0	0
sarah	0	0
seprot	0	0
servidores	399079570	3070578
silvita	0	0
sistemas	0	0
sonia	0	0
susel	63002242	4987015
tamara.glez	25649297	1356162
urbano	241162495	11825084
veronica	0	0
violeta	358165368	27216507
virgilio	52714110	5273864
vladimir	10014840	440782
wendy	0	0
xiomara	35809058	297146
yadica	149987408	7299471
yadiley	0	0
yadira	74356597	3499176
yahimara	81280179	6939541
yailin	0	0
yalina	962576	133318
yamila	69971005	3998061
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	312640334	1948212
yborjas	9809565	291139
yelenies	7466747	151440
yency	0	0
ygonzalez	258906071	15659820
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	132694831	11983543
yolaine	0	0
yperez	305795574	8799680
yudith	142086809	15223122
yuliet	0	0
yumara	0	0
yumy	126725074	10684390
yunier	153359208	3941409
yusmari	0	0
zenia	0	0
zulema	46884213	4483936
