username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	33055578	2659941
adalberto	0	0
adamelis	18541387	1157372
addys	147014759	9160626
adria	509376	218023
adrianamg	0	0
aleyda	155745643	1573193
alicia	219048	72508
alida	0	0
alina	2035283	214849
amarilys	0	0
amarrero	0	0
ambar	292406247	22218778
amorgado	0	0
ana.laura	3992392	558410
anagloria	170364361	13859411
anamayra	0	0
ananidia	0	0
anapilar	13410422	589840
anaraime	197962942	14259810
angelica	0	0
ankumu	129956055	3200068
annerys	0	0
antonio	0	0
aracelys	303966069	7719053
ariadna	19198777	1879757
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	120161819	339676
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	132595414	10635171
belkis	139084246	3440832
berta	0	0
biorkys	16288623	1303202
blanca	1399992	300786
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	302157867	30335317
carmen.fdez	90329528	4099334
carmenevelyn	81718083	8539094
cary	2312674	188280
celeste	27206334	2630221
charly	61955873	3887671
chavely	0	0
csanchez	124826436	6031495
cvarela	33983471	2317493
dailen	28800768	961741
dainik	214810828	31880252
dalia	195889457	7715424
dalila	5303121	439049
danay	14513749	280928
danayd	10628396	1950095
dayamim	21734128	2108299
dayanira	19156885	2893928
daylin	0	0
dbcruz	0	0
deneb	53193440	4521580
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	51144205	3928477
dunia.glez	0	0
e.suarez	12571870	663348
ealcolea	0	0
eileen	32895513	2539803
elenalaviellez	4360	1494
elsanchez	0	0
elva	11684776	730718
epelaez	336170	65032
eperez	0	0
erich	304399157	9313633
estrella	0	0
evelyn	39572362	3228723
evelyn.mayo	0	0
fabien	0	0
faselis	93090699	8634161
fausto	11012931	2131895
gabriel	297886429	11970880
gilberto	166448386	2872931
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	10472193	134018
herminio	4389610	286788
humberto	0	0
idalis	0	0
ileanagr	44476750	1435111
ileanasl	0	0
ileanat	1029047	134218
imanuel	0	0
isac	165824107	9595403
ismaray	0	0
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	625447434	11130014
jcasamayor	17208899	3172528
jessica	0	0
jfalcon	2278523273	30194118
jorge	358508246	4691566
jpuñales	254878544	9034052
jrodriguez	0	0
jvr	286957077	17591563
karenriera	26336808	723523
kenia	9531671	638618
ksantos	0	0
laura.rivas	94954825	8266010
lazaro	17182267	1332979
lazaro.pina	31761159	2406558
lbcubas	0	0
leandy	0	0
leanie	75066356	4629297
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	0	0
liena	0	0
liliana	290847833	23762769
liris	246298198	1717865
lisandra	246724946	20281523
lisette	57986159	7291626
lisi	99740293	4918955
lissy	0	0
lmaria	0	0
loida	16333517	799886
lorena	0	0
luis	179841917	12224428
madai	30160295	2517977
magda	0	0
manresa	22636895	743938
manuel	0	0
mariam	49434868	6294472
marieladp	0	0
marilyn	0	0
mario	163704976	17625948
marlenin	0	0
marthah	0	0
maydelin	17955396	1082874
maydelin.ds	0	0
mayelin	73461360	251332
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	90311405	2084357
mcreyes	57201388	3055607
melba	61758072	3276032
mercedes	0	0
merleneg	9368487	567774
meylin	79745759	5904034
mhcollazo	0	0
miriam	37595231	1281171
mirta	0	0
mirza	780924	97300
mylene	6455061	85131
naisy	0	0
natacha	0	0
nestor	83981205	1622101
nieves	230664643	10128047
niovis	49530484	1310780
noaris	34864132	3308896
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	102288638	7135247
olguita	436772	100809
olivia	0	0
orisel	0	0
orlando	3035600	152918
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	0	0
rancol	0	0
raul	273283157	2977908
raulc	0	0
rcaballero	0	0
regla	0	0
rene	463378	160459
reynaldo	522167519	2153472
rfuentes	108347694	2277887
rizene	0	0
roberto	104254914	3204509
rodolfo	119043029	6204405
rodrigo	141650550	10262803
rosa	0	0
roseli	0	0
rquintanilla	670723891	27096417
rromero	0	0
salon6	0	0
sarah	28369187	1365914
seprot	0	0
servidores	117339805	770604
sheila	0	0
silvita	193346442	1797163
sistemas	0	0
sonia	0	0
susel	34526497	3086123
tamara.glez	0	0
urbano	0	0
veronica	8490827	984198
violeta	79035587	7611651
virgilio	10793085	400746
vladimir	7950935	334947
wendy	134253417	6841003
xiomara	36394048	1604394
yadica	47946694	1556810
yadiley	13212989	5669805
yadira	0	0
yahimara	80496663	12993444
yailin	0	0
yalina	0	0
yamila	115543809	5874060
yamilacv	15933535	1127713
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	303927874	10663715
ygordo	0	0
ygutierrez	1737922	234307
yisel	0	0
ylima	89671430	7925399
yolaine	0	0
yperez	0	0
yudith	126407934	13381863
yuliet	0	0
yumara	0	0
yumy	132179624	17411986
yunier	153349448	3963653
yusmari	0	0
zenia	203812079	9389697
zulema	0	0
