username	received(byte)	sent(byte)
zulema	52782226	6749805
zenia	0	0
yusmari	114264696	5329704
yunier	125211783	8029718
yumy	237988411	15569382
yumara	37754894	2041859
yuliet	0	0
yudith	67736154	5847895
yperez	0	0
yolaine	32010545	32476004
ylima	150328770	6975116
yisel	0	0
ygutierrez	27227229	1393419
ygordo	82620422	6836082
ygonzalez	0	0
yency	0	0
yelenies	0	0
yborjas	11581614	1873854
yarmas	1534577	147682
yanisel	0	0
yania	0	0
yamira	0	0
yamilaloli	24176	8964
yamilacv	137587943	11827832
yamila	37717112	3423132
yalina	0	0
yailin	0	0
yahimara	0	0
yadira	0	0
yadiley	18470752	6279313
yadica	145661797	11637713
xiomara	30111918	3088462
wendy	11935732	855864
vladimir	3105360	201534
virgilio	14695787	297526
violeta	10080650	1484718
veronica	0	0
urbano	126694196	7596452
tamara.glez	0	0
susel	75844716	6962865
sonia	0	0
sistemas	7935852	3996
silvita	0	0
sheila	0	0
servidores	85155687	760000
seprot	0	0
sarah	0	0
salon6	0	0
rromero	39481387	1645933
rquintanilla	261522951	14116874
roseli	0	0
rosa	85447730	4129878
rodrigo	0	0
rodolfo	119766670	11773078
roberto	204953977	7834752
rizene	0	0
rfuentes	0	0
reynaldo	0	0
rene	530373	146302
regla	11359487	651735
rcaballero	0	0
raulc	0	0
raul	190602634	6987034
rancol	300033414	14544193
raisi	45596081	2243499
raidel	0	0
rafadiaz	155759605	1536208
pmando	0	0
piqueras	23233114	4908553
oxana	0	0
osmar	155529295	7899419
orlando	1289610	97944
orisel	305207843	9391144
olivia	62406850	4315988
olguita	0	0
olga	0	0
oisis	0	0
ocastro	0	0
obriel	0	0
nod32	0	0
noaris	0	0
niovis	0	0
nieves	144145549	8528497
nestor	20649076	1791657
natacha	0	0
naisy	0	0
mylene	0	0
mirza	0	0
mirta	0	0
miriam	23480713	1102017
mhcollazo	6654078	25992
meylin	0	0
merleneg	25177701	1360685
mercedes	0	0
melba	0	0
mcreyes	73188201	1615412
mbravo	0	0
mayra	0	0
maylen	0	0
mayelis	0	0
mayelin	10369677	150052
maydelin.ds	0	0
maydelin	0	0
marlenin	0	0
mario	0	0
marilyn	0	0
marieladp	0	0
mariam	0	0
manuel	0	0
manresa	36132345	376555
magda	0	0
madai	89574594	6722931
luis	0	0
lorena	1442766713	13532162
loida	0	0
lmaria	0	0
lissy	0	0
lisi	0	0
lisette	105368570	6649231
lisandra	82431311	2890093
liris	0	0
liliana	0	0
liena	56267648	4386252
liana	8995751	2000889
lgarcia	299820565	14760541
leyla	29835869	2852404
leonardo	0	0
leanie	0	0
leandy	0	0
lbcubas	22342450	1151977
lazaro.pina	249989589	10971374
lazaro	331933	206091
laura.rivas	146709094	7107111
ksantos	0	0
kenia	0	0
karenriera	0	0
jvr	66180271	3891838
jrodriguez	0	0
jpuñales	166594821	7030458
jorge	649442091	37474595
jfalcon	7168359676	36601186
jessica	102227881	4691354
jcasamayor	0	0
jcarrillo	9926997550	14398513
javi.lopez	0	0
janette	49434495	5625267
jacque	168092716	3445411
jacome	0	0
ivonnerv	43614513	2914108
ivonne	81841700	6307620
ivan.castellanos	0	0
ismary	0	0
ismaray	35902698	3608247
isac	17655530	895699
imanuel	55176820	720331
ileanat	9006505	441705
ileanasl	30748130	2402222
ileanagr	0	0
idalis	0	0
humberto	0	0
herminio	140080410	8938914
heredia	124981249	6411923
hendrik	0	0
gretel	17248607	581127
giset	278797719	21107900
gilberto	277878720	2395099
gabriel	223186249	10905265
fausto	73770129	1229361
faselis	21069972	851514
fabien	0	0
evelyn.mayo	0	0
evelyn	94503064	7401287
estrella	0	0
erich	0	0
eperez	0	0
epelaez	0	0
elva	0	0
elsanchez	0	0
eloina	0	0
elenalaviellez	740863	103264
eileen	0	0
ealcolea	141975397	3289499
e.suarez	8714062	1517586
dunia.glez	154057183	16903325
dunia	0	0
dulce	0	0
dorian	0	0
dianapr	0	0
dianalay	0	0
diadelis	0	0
dhernandez	152363017	12193672
dgmitjams	0	0
dergis	42341083	3989405
denys	0	0
deneb	0	0
dbcruz	0	0
daylin	340	351
dayanira	96935566	3472945
dayamim	0	0
danayd	0	0
danay	337970421	6381247
dalia	0	0
dainik	111663685	7757588
dailen	0	0
cvarela	0	0
csanchez	228592809	8061091
chavely	0	0
charly	0	0
celeste	0	0
cary	2685450	298947
carmen.fdez	0	0
carmen	157992653	12558354
campos	0	0
bobrador	0	0
bmazon	0	0
blanca	39599268	4682239
biorkys	724	705
berta	0	0
belkis	53696169	2653210
belar	156559597	6886377
barbara	0	0
b.peon	0	0
ayme	11976590	554127
aymara	0	0
avossirini	0	0
atorrella	117133802	4383215
arodriguez	110690347	5461072
arnaldo	0	0
armando	0	0
arletys	19295827	996538
arismary	0	0
ariadna	36378968	2827946
aracelys	0	0
annerys	0	0
ankumu	0	0
angelica	0	0
anaraime	65715864	9751878
anapilar	0	0
ananidia	82179411	13620374
anamayra	0	0
anagloria	207421509	16889054
ana.laura	0	0
amorgado	0	0
ambar	0	0
amarrero	0	0
amarilys	0	0
alina	24498766	1864176
alida	0	0
alicia	0	0
aleyda	12607474	710535
adrianamg	204815276	8705747
adria	10407773	341563
addys	0	0
adamelis	10233866	295747
adalberto	312760851	1855932
aaronvega	147720194	9566409
aalfonso	69595432	1776092
00-Tecnicos	0	0
00-SUBDIRECTORES	0	0
00-JDpto	0	0
00-Especialistas	0	0
