username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	12367147	1153364
addys	149601860	12798394
adria	0	0
adrianamg	0	0
aleyda	0	0
alicia	111878603	5125618
alida	2696437	379417
alina	2400354	211490
amarilys	0	0
amarrero	14379022	1217069
ambar	294316386	20259903
ana.laura	10531618	2600774
anagloria	89811136	6975225
anamayra	0	0
ananidia	87825129	13642184
anapilar	2891585	261038
anaraime	0	0
angelica	12251801	592522
ankumu	97391068	3096699
annerys	0	0
antonio	0	0
aracelys	301852845	12724736
ariadna	0	0
arismary	0	0
arletys	0	0
armando	71132728	1104988
arnaldo	0	0
arodriguez	91174369	298396
atorrella	67625867	10449511
avossirini	0	0
aymara	0	0
ayme	11386005	384140
b.peon	0	0
barbara	0	0
belar	48447748	5061478
belkis	9503655	500463
berta	0	0
biorkys	2544342719	7590213
blanca	255497	32917
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	19109426	2473487
carmen	0	0
carmen.fdez	0	0
carmenevelyn	35785535	7171396
cary	5084951	493375
celeste	141743383	16830833
chavely	0	0
csanchez	99964026	3215404
cvarela	0	0
dailen	112255018	6070509
dainik	94628006	7450958
dalia	43257145	990190
dalila	32760348	1884981
danay	22021227	441963
danayd	0	0
dayamim	16383599	686536
dayanira	62905413	7164070
daylin	0	0
dbcruz	11461963	331276
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	133171259	8286312
dianalay	92048236	12352949
dianapr	58537088	6956431
directora	0	0
dorian	0	0
dulce	0	0
dunia	123766011	6683600
dunia.glez	0	0
e.suarez	7504	1457
ealcolea	134346955	4564343
eileen	832889	123617
elenalaviellez	20061693	2618292
elva	168536326	4838207
epelaez	0	0
eperez	57827636	4272711
erich	84484129	11150968
evelyn	435622	168594
evelyn.mayo	0	0
fabien	509	351
faselis	57588827	3276304
fausto	0	0
gabriel	0	0
gilberto	264478333	2743630
giset	0	0
gretel	0	0
grethel	0	0
hendrik	196533545	1245667
heredia	14671259	1045760
herminio	51969629	3484148
humberto	0	0
idalis	0	0
ileanagr	348732	138688
ileanasl	0	0
ileanat	0	0
imanuel	124432187	5400781
isac	49644598	4297939
ismaray	68515188	5825779
ismary	16238699	1350782
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	60962896	2584537
jacque	0	0
janette	0	0
javi.lopez	6707559585	15699276
jcarrillo	0	0
jcasamayor	0	0
jfalcon	4284456419	59427825
jorge	610769933	8059921
jpuñales	16908605	2114069
jrodriguez	313426527	1190203
jvr	106131017	11522270
karenriera	31677492	424031
kenia	109444788	7298070
ksantos	0	0
laura.rivas	406230	87057
lazaro	116757655	3082423
lazaro.pina	164673757	9115515
lbcubas	2145074	255650
leandy	0	0
leanie	115103354	5884862
lenier	139410128	17894836
leonardo	90141190	1855064
leyla	0	0
lgarcia	0	0
liana	2577517	296999
liena	0	0
liliana	77519900	4589943
liris	0	0
lisette	0	0
lisi	0	0
lissy	0	0
llilian	14680602	662056
lmaria	0	0
loida	342200	80014
lorena	3855791541	138748019
luis	129674622	8043905
madai	46777506	3187493
magda	0	0
manresa	11443175	782651
manuel	3159505	208558
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	111888236	11566833
marlenin	0	0
marthah	156457449	832227
maydelin	86939688	6412293
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	3139132	505269
mayra	0	0
mbravo	6133760	283609
mcreyes	0	0
melba	77534809	5335571
mercedes	0	0
merleneg	4866932	539099
meylin	282098424	20537262
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	225006375	19434464
niovis	0	0
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	598534	37427
olguita	1165992	145229
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	45064478	1497148
raisi	48165907	4181084
rancol	57645941	3736052
raul	0	0
raulc	0	0
rcaballero	0	0
regla	828801	52635
rene	0	0
reynaldo	0	0
rfuentes	259904390	10000249
rizene	0	0
roberto	212809290	1606242
rodolfo	0	0
rodrigo	0	0
rosa	7908161	15164
roseli	0	0
rquintanilla	206431729	13549712
rromero	117516357	5441694
salon6	0	0
sarah	0	0
seprot	0	0
servidores	180154377	1780500
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	48042037	678679
urbano	0	0
veronica	0	0
violeta	190566418	10935765
virgilio	0	0
vladimir	0	0
wendy	10168695	703580
xiomara	1013681	100089
yadica	90383055	2465306
yadiley	0	0
yadira	0	0
yahimara	65664790	2219197
yailin	0	0
yalina	0	0
yamila	484135	153626
yamilacv	0	0
yamilaloli	9872981	164172
yanisel	0	0
yarmas	5448845	391508
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	306598056	7983353
ygordo	387442	30023
ygutierrez	190317	29258
yisel	262109	50391
ylima	125063107	6998568
yolaine	99925891	6197942
yperez	0	0
yudith	145113667	12178939
yuliet	33442784	4023847
yumara	50832910	2573564
yumy	16412634	815664
yunier	140810485	16481743
yusmari	142134048	7668679
zenia	93855978	4530305
zulema	0	0
hendrikr	12670755	16011
francis	43121649	3192761
rachel	16913959	3298164
mfumero	0	0
babyr	10604716	92671
camila	157760	24016
