username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	0	0
adria	0	0
adrianamg	0	0
aleyda	0	0
alicia	0	0
alida	0	0
alina	0	0
amarilys	0	0
amarrero	70540320	4212423
ambar	0	0
amorgado	1358343171	12848493
ana.laura	6952165	2006433
anagloria	140380271	13664228
anamayra	0	0
ananidia	0	0
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	63245169	28698356
ariadna	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	110238024	22316226
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	0	0
belkis	12264894	452095
berta	0	0
biorkys	0	0
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	0	0
carmen.fdez	0	0
carmenevelyn	0	0
cary	309273812	5338995
celeste	0	0
charly	0	0
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	0	0
dainik	0	0
dalia	3394303	264531
dalila	0	0
danay	42851075	848419
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	16679052	283881
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	309790498	4844014
dulce	65852241	236763
dunia	0	0
dunia.glez	0	0
e.suarez	9653286	842702
ealcolea	91411937	1379795
eileen	78512308	2335267
elenalaviellez	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	22161595	493634
estrella	0	0
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	0	0
fausto	0	0
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	3834560	258128
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	21318545	1386022
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	0	0
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	0	0
jacome	221885898	5166069
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	0	0
jcasamayor	0	0
jessica	0	0
jfalcon	0	0
jorge	0	0
jpuñales	83623737	4695910
jrodriguez	0	0
jvr	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	198958813	11483424
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	0	0
liena	110541649	4298701
liliana	0	0
liris	0	0
lisandra	0	0
lisette	111770221	12064150
lisi	0	0
lissy	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	77677119	6591088
madai	4765115	118680
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marthah	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	0	0
mhcollazo	0	0
miriam	39678821	2287191
mirta	0	0
mirza	0	0
mylene	0	0
naisy	512338	138678
natacha	0	0
nestor	0	0
nieves	0	0
niovis	33602172	4632952
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	13219958	1680424
olguita	0	0
olivia	0	0
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	154255763	3076366
raidel	0	0
raisi	0	0
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	0	0
rene	0	0
reynaldo	0	0
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	32254606	1331831
roseli	0	0
rquintanilla	0	0
rromero	29575543	3206420
salon6	0	0
sarah	0	0
seprot	0	0
servidores	74226380	744899
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
urbano	0	0
veronica	22388	6290
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	5318662	694726
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	100137588	7442450
yolaine	0	0
yperez	2070941	2757762
yudith	0	0
yuliet	0	0
yumara	0	0
yumy	0	0
yunier	0	0
yusmari	0	0
zenia	0	0
zulema	47740612	2100522
