username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	216096158	21933206
adria	80998201	2197216
adrianamg	20217537	1589151
aleyda	17017002	1557577
alicia	49004091	3596167
alina	45787922	4493491
amarilys	0	0
amarrero	152598674	4703357
ambar	0	0
ana.laura	1004087	269173
anagloria	91893417	8948711
anamayra	0	0
ananidia	7955212	1077022
anapilar	0	0
angelica	2871641	315841
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	33726028	21652386
ariadna	0	0
arismary	0	0
arletys	300108538	14489538
armando	16432013	979172
arnaldo	16896810	2010500
arodriguez	71514829	327838
atorrella	0	0
avossirini	83237706	3882554
aymara	0	0
ayme	16117068	1256751
b.peon	305295983	9327339
barbara	0	0
belar	73658296	16820785
belkis	11431277	471959
berta	0	0
biorkys	8088604	1051849
blanca	1287548	264799
bmazon	0	0
bobrador	0	0
camila	0	0
campos	43444149	2344296
canfux	147351288	9936063
carmen	810451498	31930813
carmen.fdez	0	0
carmenevelyn	0	0
cary	10340954	542838
celeste	32582780	20051878
chavely	0	0
csanchez	75437588	1934590
cvarela	130283428	23264441
dailen	15087041	1042643
dainik	0	0
dalia	191112937	9966638
dalila	0	0
danay	34152989	623340
danayd	17420964	349054
dayamim	0	0
dayanira	43068713	5645036
daylin	0	0
dbcruz	0	0
deneb	171330906	10188011
denys	0	0
dergis	0	0
dhernandez	0	0
diadelis	61970777	5014770
dianalay	92171356	11949092
dianapr	2224653	131323
directora	0	0
dorian	0	0
dulce	0	0
dunia	302164835	12452486
dunia.glez	0	0
e.suarez	39812680	5301243
ealcolea	0	0
eileen	196689178	8945985
elva	38157260	1208746
epelaez	0	0
eperez	0	0
erich	296117247	18513204
evelyn	5463366	372666
evelyn.mayo	0	0
fabien	0	0
faselis	15761711	2094865
fausto	178271315	3996408
francis	0	0
frank.tb	152454868	4867759
gilberto	216805640	3533181
giset	80831035	7335148
gretel	2647030	232213
grethel	10813818	852042
hendrik	1384699	192782
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	37347856	5205232
ileanat	22036	6396
imanuel	0	0
isac	299950284	14661426
ismaray	139854618	17431833
ismary	757888	264503
ivan.castellanos	0	0
ivonne	220130	19721
ivonnerv	0	0
jacome	305950741	8654812
jacque	267280037	2541675
janette	0	0
jasiel	104231182	1808870
javi.lopez	359549563	11563593
jcarrillo	0	0
jcasamayor	258847455	9707364
jfalcon	2386455013	35439640
jorge	0	0
jpuñales	268719858	10785840
jvr	110925676	7586197
karenriera	87208087	5890155
kenia	57315688	2206605
ksantos	0	0
laura.rivas	0	0
lazaro	0	0
lazaro.pina	169665186	13198043
lbcubas	2111648	240076
leandy	0	0
leanie	149476306	5558085
lenier	0	0
leonardo	303262804	11347123
leyla	10282584	972849
lgarcia	141306160	10461862
liana	1687770	349552
liena	7352219	2607597
liliana	295720733	18901037
liris	0	0
lisette	344774294	6401183
lisi	99070945	10528781
lissy	0	0
llilian	24555104	3494248
lmaria	0	0
loida	324572	125039
lorena	0	0
luis	90256990	6505611
madai	295928544	18679931
magda	301588809	12984598
manresa	61460459	3037105
manuel	81445939	59281561
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	317222667	27138017
marlenin	0	0
marlon	153295053	4002672
marthah	156724446	618375
maydelin	21229397	2213344
maydelin.ds	0	0
mayelin	158996420	9332080
mayelis	0	0
maylen	59252953	2474915
mayra	0	0
mbravo	48079926	6301699
mcreyes	0	0
melba	54652815	3405870
melissa	107740170	16159919
mercedes	0	0
merleneg	266638801	7348260
meylin	83012656	8431933
mfumero	257370699	7677953
mhcollazo	0	0
miriam	94624995	6985617
mirta	206405966	2465871
mirza	511	351
mylene	488630	93624
naisy	60947689	3584663
natacha	0	0
nestor	0	0
nieves	221531911	26439212
niovis	510	351
noaris	2892835	238430
nod32	0	0
obriel	62713184	1348290
ocastro	0	0
oisis	0	0
olga	385874274	18416002
olguita	1204810	151124
orisel	0	0
orlando	0	0
oxana	124227879	6483171
piqueras	87379816	9395197
pmando	0	0
rachel	0	0
rafadiaz	155947606	1348257
raidel	124250551	9183551
raisi	61826026	6118326
rancol	0	0
raul	247736164	3099311
raulc	0	0
rcaballero	0	0
regla	0	0
rene	0	0
rfuentes	213815030	8219625
rizene	0	0
roberto	313826587	759715
rodolfo	0	0
rodrigo	154554207	3702993
rosa	661541	295091
roseli	53840572	4318757
rquintanilla	67194708	5233052
rromero	0	0
salon6	0	0
sarah	2246384	175916
seprot	0	0
servidores	43798743	230846
silvita	11145924	918412
sistemas	0	0
somja	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	152149396	5138421
urbano	0	0
veronica	0	0
violeta	219330169	15305078
virgilio	0	0
vladimir	0	0
wendy	5016937	507684
xiomara	3477623	204061
yadica	4105438	341465
yadiley	65082747	1012270
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	287581380	13602304
yamilacv	0	0
yamilaloli	571702	91302
yanisel	0	0
yarmas	19292713	1553782
yborjas	11965659	778144
yelenies	0	0
yency	74545486	1703430
ygonzalez	0	0
ygordo	17751769	1152354
ygutierrez	1861313	85475
yisel	0	0
ylima	0	0
yolaine	132251065	6881841
yperez	209765968	14509644
yudith	145440669	11900600
yuliet	92493982	16047164
yumara	21345209	987579
yumy	131463825	11421520
yunier	149989330	7298460
yusmari	147459498	9887049
zenia	0	0
zulema	90315711	3760948
