username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	13056263	707694
addys	284655699	21146430
adria	2829489	383899
adrianamg	102022812	3666002
aleyda	150618883	6709699
alicia	123936	23155
alida	0	0
alina	37509259	2582386
amarilys	0	0
amarrero	0	0
ambar	160625074	10729748
ana.laura	691607	211187
anagloria	69721910	5698405
anamayra	0	0
ananidia	26123123	3124561
anapilar	0	0
anaraime	137525072	3093764
angelica	0	0
ankumu	151394131	2548431
annerys	0	0
antonio	0	0
aracelys	305372392	9250447
ariadna	509	351
arismary	100461945	12996243
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	111119770	330444
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	10752445	538896
b.peon	0	0
barbara	0	0
belar	177453430	16568877
belkis	0	0
berta	0	0
biorkys	29895031	4376747
blanca	726329	208269
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	25960713	1638695
carmen	1107741245	26342392
carmen.fdez	0	0
carmenevelyn	23461506	3139378
cary	14600126	900433
celeste	63130958	13869199
chavely	0	0
csanchez	265141460	7180586
cvarela	0	0
dailen	44153365	5461043
dainik	0	0
dalia	1898851	184121
dalila	30231735	670469
danay	33381496	621698
danayd	0	0
dayamim	218580323	16607525
dayanira	0	0
daylin	0	0
dbcruz	88656966	4438048
deneb	125119299	9794644
denys	149968106	7333800
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	509	351
directora	0	0
dorian	0	0
dulce	0	0
dunia	77191864	5334006
dunia.glez	0	0
e.suarez	37973085	4406077
ealcolea	4320631	788816
eileen	0	0
elenalaviellez	0	0
elva	174819604	9477244
epelaez	49483392	3125162
eperez	32852589	4105524
erich	54749620	2810658
evelyn	2454088	307003
evelyn.mayo	0	0
fabien	86040532	2887435
faselis	60940912	3051796
fausto	136206218	4830028
gabriel	0	0
gilberto	259067782	2079948
giset	0	0
gretel	82692168	2687200
grethel	0	0
hendrik	0	0
heredia	39301677	2534699
herminio	35253041	2166615
humberto	0	0
idalis	0	0
ileanagr	202680	51941
ileanasl	14591711	1529804
ileanat	164415594	13011885
imanuel	11494203	780201
isac	0	0
ismaray	79618355	7321101
ismary	4571969	154218
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	65625128	4563187
jacome	0	0
jacque	0	0
janette	3476656	232280
javi.lopez	963338468	15311380
jcarrillo	0	0
jcasamayor	0	0
jfalcon	16330597	1425501
jorge	0	0
jpuñales	304694265	9901365
jrodriguez	93654749	1735554
jvr	60431829	4656040
karenriera	26077434	548518
kenia	0	0
ksantos	0	0
laura.rivas	10154069	640715
lazaro	0	0
lazaro.pina	297915016	16722563
lbcubas	0	0
leandy	0	0
leanie	38943476	3682285
lenier	0	0
leonardo	196848093	3212870
leyla	0	0
lgarcia	299619597	10421372
liana	7049362	578077
liena	0	0
liliana	88489371	6015326
liris	10487963	560328
lisette	51026013	19306304
lisi	0	0
lissy	0	0
llilian	18945797	493772
lmaria	0	0
loida	2348607	169271
lorena	1161216731	13675220
luis	0	0
madai	0	0
magda	0	0
manresa	8144608	511641
manuel	70513636	793177
mariam	0	0
marieladp	124045883	2578376
marilyn	0	0
mario	159046046	13497968
marlenin	301303999	13281411
marthah	0	0
maydelin	50196087	3235902
maydelin.ds	0	0
mayelin	20966136	1260753
mayelis	0	0
maylen	304715911	9860112
mayra	0	0
mbravo	0	0
mcreyes	188704607	10539786
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	91359787	9722836
mhcollazo	16694478	1066683
miriam	30192013	1222071
mirta	80991909	809027
mirza	0	0
mylene	2980117	61689
naisy	0	0
natacha	79475444	2797498
nestor	0	0
nieves	218210697	16446813
niovis	1456394	324199
noaris	509	351
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	965566517	44771239
olguita	29581182	3256601
orisel	0	0
orlando	134966158	9331794
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	155592409	1741605
raidel	0	0
raisi	33913571	2274819
rancol	17650425	2061425
raul	5908193	301025
raulc	0	0
rcaballero	0	0
regla	18374903	1065119
rene	230154	73830
reynaldo	403354287	1074547
rfuentes	288110479	14902192
rizene	0	0
roberto	264389506	5885255
rodolfo	0	0
rodrigo	85549134	5171252
rosa	0	0
roseli	24051733	1706503
rquintanilla	1153927243	13425865
rromero	135195565	9523120
salon6	0	0
sarah	0	0
seprot	0	0
servidores	262737121	1673670
silvita	0	0
sistemas	0	0
sonia	0	0
susel	296402728	18207235
tamara.glez	0	0
torresvinent	22489702	681729
urbano	0	0
veronica	0	0
violeta	134891845	24784041
virgilio	154369477	2925805
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	45546118	2566480
yadira	250464475	12848931
yahimara	0	0
yailin	0	0
yalina	9879529	243593
yamila	52484336	3224292
yamilacv	0	0
yamilaloli	301062	43413
yanisel	5299558	1569395
yarmas	0	0
yborjas	31314460	619643
yelenies	0	0
yency	0	0
ygonzalez	211302922	6929909
ygordo	0	0
ygutierrez	81636464	8871851
yisel	0	0
ylima	0	0
yolaine	75175077	4261348
yperez	69160059	5684586
yudith	144395037	12892290
yuliet	69583080	8940716
yumara	0	0
yumy	139722386	14197058
yunier	144872498	12420286
yusmari	0	0
zenia	302012264	12571450
zulema	0	0
hendrikr	0	0
francis	7002804	748888
rachel	0	0
