username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	0	0
adria	11999161	1018208
adrianamg	140809493	5731364
aleyda	153918961	3407596
alicia	0	0
alida	510273318	4830045
alina	0	0
amarilys	0	0
amarrero	28463554	1854897
ambar	123190848	8552988
amorgado	0	0
ana.laura	28166244	3384906
anagloria	126552896	12439609
anamayra	0	0
ananidia	0	0
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	92845436	4675214
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	14332213	1315246
arismary	0	0
arletys	0	0
armando	21110731	1929880
arnaldo	0	0
arodriguez	112987811	298977
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	94559212	3159895
b.peon	0	0
barbara	0	0
belar	206137415	14886812
belkis	0	0
berta	1146531	190318
biorkys	0	0
blanca	658797	140762
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	13151531	113385
carmen	511751029	26050132
carmen.fdez	0	0
carmenevelyn	5258826	445927
cary	57476886	9515603
celeste	50183587	8118906
charly	0	0
chavely	0	0
csanchez	0	0
cvarela	0	0
dailen	0	0
dainik	404168552	31397100
dalia	97979739	3662547
dalila	0	0
danay	39634934	1395040
danayd	0	0
dayamim	0	0
dayanira	65445194	7242853
daylin	0	0
dbcruz	35563412	2321630
deneb	37190873	4705360
denys	152116082	5173059
dergis	0	0
dgmitjams	0	0
dhernandez	32512148	596926
diadelis	0	0
dianalay	326354868	26084518
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	74990749	4690167
dunia.glez	0	0
e.suarez	13218927	1242608
ealcolea	0	0
eileen	121566454	11911677
elenalaviellez	12365748	1341198
elva	36349208	2243517
epelaez	0	0
eperez	0	0
erich	39675787	2563984
evelyn	0	0
evelyn.mayo	0	0
fabien	510	351
faselis	0	0
fausto	273527654	5293690
gabriel	0	0
gilberto	310043783	4551794
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	109328837	1602450
herminio	21879208	1197842
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	67252915	2818790
imanuel	0	0
isac	0	0
ismaray	25213440	1317190
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	69992628	4372410
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	1656166913	20990720
jcasamayor	0	0
jfalcon	3829518546	40102502
jorge	1115395293	23954906
jpuñales	216769160	16074210
jrodriguez	312052150	2542014
jvr	128459173	12358436
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	58971321	5572493
lazaro	0	0
lazaro.pina	111813207	5783681
lbcubas	168397690	473089
leandy	294386259	8598238
leanie	0	0
leonardo	47449793	1672014
leyla	0	0
lgarcia	0	0
liana	0	0
liena	0	0
liliana	0	0
liris	0	0
lisette	129712660	4630439
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	175571387	6437475
loida	0	0
lorena	1718058629	22665708
luis	24568949	2867576
madai	116236067	5366508
magda	0	0
manresa	29744170	671665
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	199054845	13933305
marlenin	0	0
marthah	0	0
maydelin	92887617	8840404
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	12897139	176194
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	122301900	13449748
mhcollazo	60482626	3226026
miriam	842511	48218
mirta	0	0
mirza	0	0
mylene	0	0
naisy	1054993	121255
natacha	1165929	197765
nestor	0	0
nieves	94090292	7607950
niovis	8626745	1696922
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	1252311	123081
olguita	559560	169979
orisel	156847574	8526718
orlando	0	0
osmar	128072474	1189112
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	6901396	539676
rancol	0	0
raul	65144108	2312939
raulc	292996	60642
rcaballero	0	0
regla	0	0
rene	0	0
reynaldo	498473565	8250307
rfuentes	0	0
rizene	0	0
roberto	17714368	649910
rodolfo	0	0
rodrigo	65696164	10586721
rosa	62184968	2544191
roseli	0	0
rquintanilla	218451432	17364498
rromero	5654280	423532
salon6	0	0
sarah	0	0
seprot	0	0
servidores	73324440	745505
silvita	0	0
sistemas	0	0
sonia	0	0
susel	98816125	11508501
tamara.glez	9669471	1233272
urbano	0	0
veronica	26471654	432212
violeta	364538456	18173744
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	60847068	7147364
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	642822	116439
yanisel	0	0
yarmas	6320552	630529
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	302670888	11935937
ygordo	0	0
ygutierrez	108011519	6333121
yisel	0	0
ylima	0	0
yolaine	138309955	8909882
yperez	280709326	12833274
yudith	142808127	14479440
yuliet	121630219	16214049
yumara	0	0
yumy	0	0
yunier	110343468	14321401
yusmari	0	0
zenia	0	0
zulema	46605283	3164856
