username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	5296562	269023
addys	290113821	24474580
adria	493710	217524
adrianamg	42719484	3447527
aleyda	0	0
alicia	746730	168527
alida	10520183	933092
alina	32537602	2348704
amarilys	0	0
amarrero	0	0
ambar	130096347	7818407
amorgado	1034346493	31641630
ana.laura	0	0
anagloria	150361444	12918805
anamayra	0	0
ananidia	0	0
anapilar	3059918	479985
anaraime	0	0
angelica	0	0
ankumu	22034447	113989557
annerys	0	0
antonio	0	0
aracelys	131001496	11901806
ariadna	23793112	2194448
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	140579487	360293
atorrella	0	0
avossirini	0	0
aymara	176681169	14250035
ayme	0	0
b.peon	0	0
barbara	0	0
belar	66473512	6418378
belkis	118731933	7511402
berta	0	0
biorkys	0	0
blanca	766202	175379
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	2019716458	53949223
carmen.fdez	0	0
carmenevelyn	196242	18395
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
csanchez	167995483	6717933
cvarela	0	0
dailen	23229072	1435532
dainik	74920549	6587350
dalia	0	0
dalila	0	0
danay	60156540	1699077
danayd	0	0
dayamim	294988111	19639140
dayanira	64058276	5052919
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	523649	113235
dianalay	0	0
dianapr	2695330	138417
dorian	1053011	96967
dulce	0	0
dunia	0	0
dunia.glez	8841550	770784
e.suarez	3149818	150877
ealcolea	0	0
eileen	295224675	19349460
elenalaviellez	6527997	265501
elsanchez	0	0
elva	50051815	4141858
epelaez	0	0
eperez	0	0
erich	20116592	564863
evelyn	156219235	1104768
evelyn.mayo	0	0
fabien	0	0
faselis	31118726	1009751
fausto	31158915	2471656
gabriel	0	0
gilberto	264932275	3157335
giset	18594781	1983851
gretel	3479727	334244
grethel	18483002	1210142
hendrik	0	0
heredia	0	0
herminio	1621238	97845
humberto	0	0
idalis	11534311	467526
ileanagr	29697889	1874010
ileanasl	0	0
ileanat	0	0
imanuel	0	0
isac	20645966	1710812
ismaray	84582971	8308866
ismary	381125	74820
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	45666573	3164698
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	3429722718	12040881
jcarrillo	25656415	580331
jcasamayor	0	0
jessica	0	0
jfalcon	2164968650	20286655
jorge	0	0
jpuñales	212571681	7059450
jrodriguez	311596388	2976582
jvr	0	0
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	75233455	8853995
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	110008368	3048536
leanie	112235040	14566765
leonardo	49184574	3805403
leyla	0	0
lgarcia	139202811	9439714
liana	219206	38424
liena	37284700	2059515
liliana	0	0
liris	0	0
lisandra	148243485	3470324
lisette	24728199	2599744
lisi	0	0
lissy	0	0
llilian	306854803	7740151
lmaria	0	0
loida	0	0
lorena	0	0
luis	174891278	12055147
madai	32196865	2468504
magda	0	0
manresa	2441078	197089
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	163408045	16615281
marlenin	0	0
marthah	156462367	858391
maydelin	1250762	274937
maydelin.ds	0	0
mayelin	0	0
mayelis	509	351
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	21267376	1153516
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	208549796	11902908
mhcollazo	69098889	7547681
miriam	35512161	1923929
mirta	0	0
mirza	0	0
mylene	8332273	1200727
naisy	2485213	854088
natacha	7042429	861119
nestor	6588165	344979
nieves	68473876	3547467
niovis	0	0
noaris	0	0
nod32	0	0
obriel	312670407	1924969
ocastro	0	0
oisis	0	0
olga	0	0
olguita	4947010	349025
orisel	0	0
orlando	5461756	168372
osmar	96897015	684804
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	151145391	6147802
raidel	0	0
raisi	30727070	2233963
rancol	459274	100672
raul	0	0
raulc	280624	30133
rcaballero	0	0
regla	95424086	9620630
rene	449373	130197
reynaldo	124154620	886894
rfuentes	0	0
rizene	0	0
roberto	304820210	9776697
rodolfo	20119820	1064564
rodrigo	0	0
rosa	1153885	92220
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	63781544	756210
silvita	0	0
sistemas	0	0
sonia	0	0
susel	198957456	21378184
tamara.glez	0	0
urbano	0	0
veronica	0	0
violeta	280922795	9724308
virgilio	2725441	333123
vladimir	0	0
wendy	1202198	79329
xiomara	2717514	135361
yadica	0	0
yadiley	28969264	939696
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	66713740	3724130
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	13834689	470263
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	72260607	3537432
ygutierrez	148616306	11438460
yisel	0	0
ylima	151273126	6049561
yolaine	183430878	10908104
yperez	0	0
yudith	142363839	14922779
yuliet	118566377	9453998
yumara	0	0
yumy	0	0
yunier	133434458	23888050
yusmari	0	0
zenia	0	0
zulema	0	0
