username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	0	0
adria	0	0
adrianamg	0	0
aleyda	0	0
alicia	0	0
alida	0	0
alina	16145250	1175345
amarilys	0	0
amarrero	31295011	1399006
ambar	39190858	2937958
amorgado	855517624	3150902
ana.laura	16807630	12878683
anagloria	174130524	13014817
anamayra	0	0
ananidia	0	0
anapilar	0	0
anaraime	0	0
angelica	125525374	1000366
ankumu	150889697	6397166
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	0	0
arismary	0	0
arletys	8394449	999772
armando	0	0
arnaldo	0	0
arodriguez	234749423	16399020
atorrella	9385976	221776
avossirini	0	0
aymara	0	0
ayme	61545836	6105044
b.peon	0	0
barbara	0	0
belar	0	0
belkis	38348892	547414
berta	0	0
biorkys	519808588	4528096
blanca	8176354	911585
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	663025554	724350390
carmen.fdez	0	0
carmenevelyn	128825832	28509433
cary	43133954	1248150
celeste	32020561	6284690
charly	0	0
chavely	0	0
csanchez	73119619	2892103
cvarela	0	0
dailen	28342501	2981310
dainik	106464623	24400459
dalia	0	0
dalila	0	0
danay	0	0
danayd	0	0
dayamim	0	0
dayanira	5257562	411041
daylin	0	0
dbcruz	0	0
deneb	281387103	8907504
denys	0	0
dergis	69518514	7929705
dgmitjams	300928479	13690486
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	79167277	4082351
dunia.glez	6283368	110717
e.suarez	14042401	1353540
ealcolea	156492115	2669856
eileen	307244224	7340378
elenalaviellez	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	61472703	4662990
estrella	0	0
evelyn	134508527	9509778
evelyn.mayo	893119777	898838
fabien	0	0
faselis	0	0
fausto	39060519	3288447
gabriel	304128923	10464986
gilberto	221904552	1534450
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	51266933	4206869
humberto	0	0
idalis	0	0
ileanagr	132012930	10204991
ileanasl	0	0
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	2080334	166964
ismary	0	0
ivan.castellanos	0	0
ivonne	31966248	3484011
ivonnerv	0	0
jacome	1762254508	32424401
jacque	0	0
janette	509	351
javi.lopez	0	0
jcarrillo	3762392017	22130550
jcasamayor	0	0
jessica	0	0
jfalcon	0	0
jorge	0	0
jpuñales	274129897	13056632
jrodriguez	0	0
jvr	149587065	8988011
karenriera	0	0
kenia	18461665	2218935
ksantos	0	0
laura.rivas	143793799	9399583
lazaro	0	0
lazaro.pina	217134607	10918815
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	977003	163277
liena	15534722	3207068
liliana	0	0
liris	0	0
lisandra	26318216	4110122
lisette	113559604	11181170
lisi	0	0
lissy	0	0
lmaria	305068475	9569014
loida	0	0
lorena	0	0
luis	48881471	4157856
madai	0	0
magda	146611356	17409423
manresa	3729738	416389
manuel	0	0
mariam	214161920	17574641
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marthah	89175345	4225632
maydelin	1152952	192874
maydelin.ds	0	0
mayelin	0	0
mayelis	5754439	522290
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	111284976	4878657
meylin	128229776	5219440
mhcollazo	510528	31348
miriam	156834248	6349420
mirta	0	0
mirza	9232167	488233
mylene	0	0
naisy	0	0
natacha	0	0
nestor	0	0
nieves	151227317	9634472
niovis	395534	30840
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	14428865	1481887
olguita	0	0
olivia	0	0
orisel	0	0
orlando	11858941	734942
osmar	97428097	3635159
oxana	0	0
piqueras	50285470	3888141
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	102780412	7719836
rancol	31626222	3906010
raul	0	0
raulc	0	0
rcaballero	0	0
regla	29920861	2576718
rene	908152	207784
reynaldo	978091123	8786932
rfuentes	0	0
rizene	0	0
roberto	308203143	6414916
rodolfo	0	0
rodrigo	83553935	3862444
rosa	0	0
roseli	0	0
rquintanilla	0	0
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	53010953	792685
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	4572713	468691
tamara.glez	0	0
urbano	0	0
veronica	10689028	5750345
violeta	79679525	11382592
virgilio	0	0
vladimir	3349105	238112
wendy	275875474	4085417
xiomara	34411486	3519793
yadica	0	0
yadiley	12934386	3101903
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	286012	73615
yamilacv	73672274	3771610
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	8198364	184291
yelenies	0	0
yency	0	0
ygonzalez	189514212	9803058
ygordo	0	0
ygutierrez	4464435	529446
yisel	0	0
ylima	147704834	9595355
yolaine	52522509	4198169
yperez	103732758	14920134
yudith	53980966	8993106
yuliet	0	0
yumara	0	0
yumy	91698550	16584472
yunier	0	0
yusmari	0	0
zenia	61663209	6925390
zulema	9347633	812305
