username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	42146435	1165184
addys	291073077	23526135
adria	311593916	2979880
adrianamg	93106932	4681728
aleyda	38538679	3310998
alicia	53881267	3723017
alina	15421974	1165363
amarilys	0	0
amarrero	0	0
ambar	0	0
ana.laura	18864795	1757590
anagloria	152474819	12648429
anamayra	0	0
ananidia	0	0
anapilar	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	9707341	153315
aracelys	92493556	8179915
ariadna	0	0
arismary	0	0
arletys	0	0
armando	11480261	3437857
arnaldo	44713761	5073613
arodriguez	912374943	772020
atorrella	0	0
avossirini	305490707	9137504
aymara	1060708	75293
ayme	0	0
b.peon	0	0
babyr	0	0
barbara	0	0
belar	149137726	14507985
belkis	50593781	2879244
berta	39471125	996705
biorkys	24510485	1821656
blanca	20859725	2008764
bmazon	0	0
bobrador	0	0
camila	0	0
campos	95783214	9150100
cantero	0	0
carmen	0	0
carmen.fdez	0	0
carmenevelyn	91468667	24852999
cary	9121433	990188
celeste	51546757	21791237
chavely	0	0
csanchez	60033702	2104016
cvarela	0	0
dailen	1412940	88875
dainik	53196431	15757638
dalia	204304125	12141050
dalila	38592552	1686884
danay	10120940	213041
danayd	0	0
dayamim	0	0
dayanira	0	0
daylin	0	0
dbcruz	5942686	338837
deneb	150665	30388
denys	0	0
dergis	0	0
dhernandez	0	0
diadelis	0	0
dianalay	292353147	21663928
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	19235275	1416794
dunia.glez	0	0
e.suarez	17185030	2540186
ealcolea	0	0
eileen	178902103	11628366
elva	89724056	6134824
epelaez	0	0
eperez	70496537	11402144
erich	54082340	5515921
evelyn	0	0
evelyn.mayo	66412527	3151686
fabien	235753643	14776453
faselis	61784148	3444614
fausto	521593307	2696099
francis	319083196	7730240
gilberto	258744821	3218965
giset	58838967	7498652
gretel	21802357	681890
grethel	0	0
hendrik	0	0
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	7371557	879046
ileanasl	37239403	5991562
ileanat	27402732	3189172
imanuel	0	0
isac	190402485	14766835
ismaray	39785291	4214064
ismary	0	0
ivan.castellanos	0	0
ivonne	25492219	3210732
ivonnerv	0	0
jacome	260066489	1550292
jacque	7177311	347967
janette	0	0
jasiel	198804681	5939290
javi.lopez	241305099	8862064
jcarrillo	0	0
jcasamayor	0	0
jfalcon	2807653878	27571910
jorge	0	0
jpuñales	247443353	67133122
jvr	116462411	10781089
karenriera	21885453	1373612
kenia	4586465	331052
ksantos	0	0
laura.rivas	89185515	6645296
lazaro	152221466	5077426
lazaro.pina	273563454	14554826
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	51786061	2138914
leonardo	306657585	7951050
leyla	0	0
lgarcia	0	0
liana	3273407	607295
liena	8708298	2021235
liliana	198508546	13873961
liris	0	0
lisette	0	0
lisi	24980802	2943530
lissy	0	0
llilian	4374486	281894
lmaria	0	0
loida	592462	172072
lorena	111768670	9793427
luis	87644106	5897743
madai	71339872	5034136
magda	0	0
manresa	65751531	2302673
manuel	16011840	3172308
mariam	18124188	4022636
marieladp	109525412	47721891
marilyn	0	0
mario	81951861	8125873
marlenin	191914383	11401462
marthah	0	0
maydelin	2323372	339606
maydelin.ds	0	0
mayelin	149734767	8095953
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	93458814	22709090
mercedes	0	0
merleneg	249020599	9334210
meylin	241814994	10118457
mfumero	27493764	2154565
mhcollazo	0	0
miriam	62546451	2630742
mirta	0	0
mirza	21629083	1616249
mylene	1676599	99655
naisy	611529	113253
natacha	0	0
nestor	0	0
nieves	0	0
niovis	0	0
noaris	50375510	127092
nod32	0	0
obriel	182855623	8147424
ocastro	0	0
oisis	0	0
olga	109396848	4424959
olguita	466369	95947
orisel	241188795	2263981
orlando	0	0
oxana	0	0
piqueras	19954600	2596007
pmando	0	0
rachel	20330800	661599
rafadiaz	0	0
raidel	31821246	2450497
raisi	178914773	4775633
rancol	140346519	13226096
raul	0	0
raulc	0	0
rcaballero	0	0
regla	6199094	295718
rene	458920	129923
rfuentes	79380057	5327486
rizene	0	0
roberto	305140164	9496275
rodolfo	151609303	5700378
rodrigo	0	0
rosa	11569956	852514
roseli	25740608	2576502
rquintanilla	689422583	9783025
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	7696623	1587630
silvita	8043863	842142
sistemas	0	0
sonia	0	0
susel	28848825	2802484
tamara.glez	8030318	608669
torresvinent	151792643	5515982
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	309134142	5473952
xiomara	0	0
yadica	11067807	946113
yadiley	687894	154988
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	227038	56804
yamilacv	0	0
yamilaloli	1381498	299521
yanisel	0	0
yarmas	5879798	383758
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	286073909	13825231
ygordo	0	0
ygutierrez	70663851	6589275
yisel	0	0
ylima	142453224	14849258
yolaine	250773594	63846663
yperez	293246515	21339342
yudith	90290669	14588073
yuliet	66225781	13559108
yumara	11088301	578990
yumy	179418725	11729970
yunier	137773830	13349252
yusmari	114202380	7153752
zenia	237827673	10646152
zulema	0	0
frank.tb	109587888	12936521
melissa	139949199	17343661
somja	0	0
