username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	190798671	23722641
adria	0	0
adrianamg	0	0
aleyda	119502394	2392223
alicia	12319682	781349
alida	147466762	17453017
alina	0	0
amarilys	0	0
amarrero	0	0
ambar	0	0
ana.laura	0	0
anagloria	87847804	11854160
anamayra	0	0
ananidia	71842921	5735567
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	306648758	7973887
ariadna	68196199	2641073
arismary	0	0
arletys	106602417	21621534
armando	0	0
arnaldo	5658387	596923
arodriguez	111227299	312006
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	84677916	9310391
b.peon	0	0
barbara	0	0
belar	0	0
belkis	2493923	209797
berta	0	0
biorkys	65871550	6538336
blanca	691064	166657
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	37455317	2192339
carmen	0	0
carmen.fdez	0	0
carmenevelyn	0	0
cary	307138647	7448554
celeste	0	0
chavely	0	0
csanchez	170359767	18755633
cvarela	11782360	512553
dailen	0	0
dainik	0	0
dalia	0	0
dalila	10967517	964590
danay	61300564	1870652
danayd	0	0
dayamim	0	0
dayanira	29577789	5574304
daylin	0	0
dbcruz	0	0
deneb	271496835	8911151
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	87767566	7164160
diadelis	124563848	8992519
dianalay	554171791	33314022
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	25624668	3138677
ealcolea	0	0
eileen	209538643	21863369
elenalaviellez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	39032271	3417665
evelyn	72363340	5198874
evelyn.mayo	16029434	1456334
fabien	28425489	2329155
faselis	43580556	1981995
fausto	39599614	3873706
gabriel	0	0
gilberto	0	0
giset	0	0
gretel	0	0
grethel	0	0
hendrik	0	0
heredia	1169145	401034
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	12250971	1510577
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	144843785	12454051
ismary	0	0
ivan.castellanos	0	0
ivonne	52097950	5839757
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	2803321881	7943527
jcasamayor	311347680	3260015
jfalcon	4859051690	31000502
jorge	350282020	8111836
jpuñales	299908975	14669032
jrodriguez	312086755	2542296
jvr	188009587	12340301
karenriera	0	0
kenia	313062550	1558928
ksantos	0	0
laura.rivas	0	0
lazaro	26401738	1958233
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	50150206	3694909
lenier	80134948	2852009
leonardo	306317481	8292046
leyla	0	0
lgarcia	208373525	16740838
liana	903607	137468
liena	67642991	3321931
liliana	0	0
liris	0	0
lisette	313137003	8564590
lisi	62276085	5282110
lissy	0	0
llilian	0	0
lmaria	194381012	16951400
loida	0	0
lorena	816736585	16805700
luis	132947484	9799039
madai	140627931	10658624
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marthah	152427275	4902069
maydelin	304473764	10105931
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	23467686	671994
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	182184140	19017837
mhcollazo	0	0
miriam	192114	39666
mirta	0	0
mirza	0	0
mylene	0	0
naisy	5685710	695969
natacha	0	0
nestor	295231	24197
nieves	0	0
niovis	8791535	615402
noaris	1614682	103418
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	11722934	246146
olguita	0	0
orisel	0	0
orlando	3171978	127041
osmar	108846655	2418949
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	155262127	2071220
raidel	0	0
raisi	0	0
rancol	35758921	2674738
raul	0	0
raulc	0	0
rcaballero	0	0
regla	12573699	806992
rene	414164	128440
reynaldo	508038023	11518324
rfuentes	0	0
rizene	0	0
roberto	311071469	3509311
rodolfo	0	0
rodrigo	0	0
rosa	48106709	3304487
roseli	0	0
rquintanilla	142384034	9630026
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	45541669	223680
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	0	0
torresvinent	83416660	1614322
urbano	0	0
veronica	12959219	1742542
violeta	0	0
virgilio	86548463	4997612
vladimir	0	0
wendy	4114171	376796
xiomara	1998323	231673
yadica	0	0
yadiley	3797488	322628
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yanisel	0	0
yarmas	48325763	4041803
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	14231364	1397299
yisel	1527	880
ylima	148691666	8615982
yolaine	194328212	10194442
yperez	0	0
yudith	139583206	17730004
yuliet	113471812	11824734
yumara	509	351
yumy	114587023	24228595
yunier	153471222	3851280
yusmari	143782607	13506102
zenia	0	0
zulema	0	0
