username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	5070779	581895
addys	187739409	9577386
adria	2060496	235048
adrianamg	101952512	5044445
aleyda	0	0
alicia	32955834	1995890
alida	0	0
alina	2232169	133182
amarilys	0	0
amarrero	31828754	3702850
ambar	272976850	16204650
ana.laura	4716162	570978
anagloria	0	0
anamayra	0	0
ananidia	312119763	2502416
anapilar	0	0
anaraime	0	0
angelica	6276995	297388
ankumu	85360641	1291541
annerys	0	0
antonio	0	0
aracelys	120758756	14656781
ariadna	27257999	1095229
arismary	174600988	7156531
arletys	0	0
arnaldo	17123930	4264733
arodriguez	106142100	290044
atorrella	2435460	159651
avossirini	0	0
aymara	0	0
ayme	27655537	1750928
b.peon	0	0
babyr	0	0
barbara	0	0
belar	0	0
belkis	74439244	1643726
berta	0	0
biorkys	2545513	186881
blanca	1608514	364321
bmazon	25035518	2533244
bobrador	0	0
camila	28672156	173396
campos	0	0
cantero	26663788	614557
carmen	362926637	34660074
carmen.fdez	0	0
carmenevelyn	23599341	470183
cary	2087065	76628
celeste	0	0
chavely	0	0
csanchez	175676378	7030180
cvarela	98623354	10880572
dailen	10455792	874124
dainik	0	0
dalia	98587022	4293927
dalila	0	0
danay	6434772	83325
danayd	0	0
dayamim	0	0
dayanira	45872813	4665145
daylin	62486838	3055494
dbcruz	0	0
deneb	305057812	9538197
denys	27105624	1203200
dergis	0	0
dgmitjams	0	0
dhernandez	86044901	1867560
diadelis	44253452	4057774
dianalay	0	0
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	67039737	4724854
dunia.glez	0	0
e.suarez	0	0
ealcolea	4008696	885285
eileen	204259631	10971183
elenalaviellez	0	0
elva	95062778	3619536
epelaez	510	351
eperez	0	0
erich	0	0
evelyn	2330139	193325
evelyn.mayo	0	0
fabien	0	0
faselis	120090059	6952804
fausto	92061507	3378423
francis	15036401	207452
frank.tb	0	0
gabriel	0	0
gilberto	188899780	3622330
giset	48375257	4828020
gretel	8270396	474908
grethel	130376027	2452678
hendrik	0	0
hendrikr	0	0
heredia	59184813	1934575
herminio	6887833	192551
humberto	0	0
idalis	0	0
ileanagr	252521	48092
ileanasl	18942205	642681
ileanat	17715392	1315182
imanuel	2056112	67928
isac	267359050	29165269
ismaray	33318553	1701771
ismary	14045100	1426641
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	80617855	5943803
jacome	0	0
jacque	0	0
janette	4719877	254257
jasiel	18944654	1117126
javi.lopez	447520304	14844129
jcarrillo	0	0
jcasamayor	0	0
jfalcon	2785854050	32552276
jorge	126110554	633208
jpuñales	195929034	9180625
jvr	129858635	6191382
karenriera	0	0
kenia	0	0
ksantos	67291604	2425000
laura.rivas	10330579	906848
lazaro	0	0
lazaro.pina	257465539	15135952
lbcubas	0	0
leandy	0	0
leanie	211070851	11439992
lenier	0	0
leonardo	166784564	5878438
leyla	0	0
lgarcia	0	0
liana	4707464	553138
liena	0	0
liliana	151074828	6600656
liris	0	0
lisette	11910692	703795
lisi	0	0
lissy	0	0
llilian	10920285	576176
lmaria	0	0
loida	33708054	2594447
lorena	1074167652	15605157
luis	71448540	4721877
madai	185178077	8979675
magda	64726698	3006937
manresa	35219647	1473923
manuel	8706525	833172
mariam	0	0
marieladp	0	0
marilyn	0	0
mario	219459588	16270939
marlenin	88820446	5448281
marthah	0	0
maydelin	11418439	667005
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	41844657	1624254
mayra	0	0
mbravo	0	0
mcreyes	22475661	1190210
melba	0	0
mercedes	0	0
merleneg	0	0
meylin	109084952	17792471
mfumero	0	0
mhcollazo	0	0
miriam	29042094	2160680
mirta	12855030	308485
mirza	0	0
mylene	0	0
naisy	3605182	244518
natacha	38795481	2070373
nestor	0	0
nieves	247285327	14866182
niovis	5603333	416229
noaris	0	0
nod32	0	0
obriel	77253959	1312421
ocastro	0	0
oisis	0	0
olga	193968	20148
olguita	100104771	4310735
orisel	0	0
orlando	11192533	538056
osmar	0	0
oxana	0	0
piqueras	15916409	2360176
pmando	0	0
rachel	280225361	2599198
rafadiaz	155641348	1665962
raidel	0	0
raisi	66974711	3533446
rancol	32203967	3245485
raul	0	0
raulc	0	0
rcaballero	0	0
regla	74319269	3130344
rene	16844131	267928
reynaldo	0	0
rfuentes	125974182	7946221
rizene	0	0
roberto	294443712	20132272
rodolfo	37683551	8741065
rodrigo	152707608	7641248
rosa	317364	132145
roseli	0	0
rquintanilla	29138731	2247924
rromero	41401380	7806765
salon6	0	0
sarah	1657044	538948
seprot	0	0
servidores	239492351	2026932
silvita	0	0
sistemas	0	0
sonia	0	0
susel	301427635	13167856
tamara.glez	0	0
torresvinent	152185299	5154263
urbano	65547074	2903342
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	962939	104240
yadica	86275677	5295930
yadiley	11913385	5948992
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	8112665	216799
yamila	2235868	80772
yamilacv	0	0
yamilaloli	1130536	143577
yanisel	0	0
yarmas	4745762	307454
yborjas	38118705	1913803
yelenies	0	0
yency	0	0
ygonzalez	303818897	10786410
ygordo	0	0
ygutierrez	75780315	6994310
yisel	0	0
ylima	101501670	6802844
yolaine	225604027	13729632
yperez	236272435	13556508
yudith	143040188	14262477
yuliet	50089581	6642909
yumara	0	0
yumy	126048280	14847206
yunier	61105888	11350101
yusmari	0	0
zenia	12577058	699301
zulema	0	0
