username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	149653944	7677821
aaronvega	151755538	5566799
adalberto	0	0
adamelis	193260042	5904447
addys	0	0
adria	2073867	361776
adrianamg	0	0
aleyda	62684897	2396665
alicia	42595306	2627226
alida	0	0
alina	89571533	6259314
amarilys	0	0
amarrero	0	0
ambar	162467910	18207443
amorgado	0	0
ana.laura	50811371	4829197
anagloria	122409847	6895659
anamayra	0	0
ananidia	19706769	1817038
anapilar	48299257	4870384
anaraime	0	0
angelica	0	0
ankumu	65543132	5665823
annerys	0	0
aracelys	217006677	12734336
ariadna	340	351
arismary	0	0
arletys	0	0
armando	293745896	10094981
arnaldo	0	0
arodriguez	123218399	1066390
atorrella	0	0
avossirini	0	0
aymara	10641285	296789
ayme	25359265	2208893
b.peon	0	0
barbara	0	0
belar	176211378	14888665
belkis	7823909	392132
berta	171034743	12078924
biorkys	0	0
blanca	0	0
bmazon	69064702	902557
bobrador	53274317	1052553
campos	245287168	17496262
carmen	737755544	21258483
carmen.fdez	42951268	1994881
cary	806	928
celeste	0	0
charly	0	0
chavely	0	0
cvarela	65589901	8313829
dailen	0	0
dainik	148492129	12357583
dalia	2442504	266892
danay	39574488	1494072
danayd	0	0
dayamim	0	0
dayanira	108610981	7217669
daylin	0	0
dbcruz	0	0
deneb	126625938	6416287
denys	0	0
dergis	0	0
dgmitjams	51512978	5033145
dhernandez	0	0
diadelis	5586430	176254
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	40908457	4470976
ealcolea	0	0
eileen	128255844	5655700
elenalaviellez	36134001	5060994
eloina	0	0
elsanchez	10450	2617
elva	41089103	3054318
epelaez	0	0
eperez	201046550	5815220
erich	0	0
estrella	0	0
evelyn.mayo	219173853	2672377
fabien	145882565	3317606
faselis	98050999	4120195
fausto	13209787	739780
gabriel	0	0
gilberto	237881387	2895154
giset	0	0
gretel	0	0
hendrik	0	0
heredia	15953323	1690272
herminio	247230140	23975540
humberto	0	0
idalis	26316675	341622
ileanagr	24279811	2376410
ileanasl	5997008	15230
ileanat	0	0
imanuel	0	0
isac	0	0
ismaray	18973503	1902233
ismary	0	0
ivonne	340	351
ivonnerv	0	0
jacome	0	0
jacque	175354722	3461647
janette	9114574	958968
javi.lopez	1933107501	9533165
jcarrillo	10379818922	26598295
jcasamayor	311947357	2628364
jessica	153190086	4137710
jfalcon	0	0
jorge	880044	66129
jpuñales	478511639	45832940
jrodriguez	294881498	8635648
jvr	0	0
karen	0	0
karenriera	0	0
kenia	0	0
ksantos	124027155	6049707
laura.rivas	41311499	3368664
lazaro	79007899	1495059
lazaro.pina	277400620	10083675
lbcubas	0	0
leandy	298258726	16356584
leanie	0	0
leonardo	212772139	7780434
leyla	74050295	4888146
lgarcia	256798212	14037132
liana	0	0
liena	63503728	5888265
liliana	0	0
liris	308338901	6238562
lisandra	59781814	3862801
lisette	130404772	5079690
lisi	268349169	9611309
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	189049791	7475002
luis	41076449	1701758
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	367784	47799
marieladp	0	0
marilyn	0	0
mario	179291382	23451214
marlenin	0	0
maydelin	168130944	8087704
maydelin.ds	0	0
mayelin	58252151	5859741
mayelis	0	0
maylen	145703103	11880075
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	208540938	10603137
mercedes	0	0
merleneg	304321379	10292186
meylin	149687907	11555869
mhcollazo	29436110	1697196
miriam	121864289	3852254
mirta	0	0
mirza	0	0
mylene	435539	72635
naisy	0	0
natacha	0	0
nestor	31442120	2701858
nieves	0	0
niovis	59119339	862342
noaris	32986062	510089
nod32	0	0
obriel	87377226	778578
ocastro	0	0
oisis	0	0
olga	0	0
olguita	8507703	2253135
olivia	0	0
orisel	0	0
orlando	202058000	9553875
osmar	0	0
oxana	0	0
piqueras	33943701	4561126
pmando	0	0
rafadiaz	153733508	3600785
raidel	0	0
raisi	110163298	6675663
rancol	31645026	1699573
raul	0	0
raulc	0	0
rcaballero	0	0
regla	8612332	184439
rene	17783127	1203184
reynaldo	34301931	5401502
rfuentes	264331704	1663827
rizene	0	0
roberto	0	0
rodolfo	139435780	13025820
rodrigo	0	0
rosa	47117498	3828669
roseli	0	0
rquintanilla	153441483	10431132
rromero	306583258	7989631
salon6	0	0
sarah	303136572	11450031
seprot	0	0
servidores	136124276	781907
sheila	0	0
silvita	0	0
sistemas	775	156
sonia	0	0
susel	311915042	2723232
tamara.glez	9342223	381575
urbano	0	0
veronica	7767741	284319
violeta	45469492	4792116
vladimir	4119333	231426
wendy	0	0
xiomara	0	0
yadica	118567814	9870578
yadiley	33374156	4799973
yadira	0	0
yahimara	0	0
yailin	149503378	2625667
yalina	754066	63955
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yamira	0	0
yania	6554017	74394
yanisel	0	0
yarmas	10607617	581595
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	301503870	13081168
ygordo	81301048	5283267
ygutierrez	43520575	1308093
yisel	0	0
ylima	148318949	8987426
yolaine	2226175	262369
yperez	245692638	28060349
yudith	142592737	14694281
yuliet	0	0
yumara	0	0
yumy	0	0
yunier	152757064	4571786
yusmari	0	0
zenia	88895529	1669716
zulema	69995927	4069733
