username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	139236894	17894654
adria	0	0
adrianamg	295953509	7714849
aleyda	0	0
alicia	605720	162309
alida	33393175	2276239
alina	45368364	3529218
amarilys	0	0
amarrero	22539607	770282
ambar	152594132	10397163
ana.laura	12276471	836624
anagloria	74228939	7252412
anamayra	0	0
ananidia	38443410	4758633
anapilar	0	0
anaraime	0	0
angelica	5029549	231031
ankumu	141191955	6602010
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	0	0
arodriguez	116920057	328243
atorrella	2159753	35032
avossirini	0	0
aymara	0	0
ayme	26474686	1636963
b.peon	0	0
barbara	0	0
belar	0	0
belkis	25935923	348672
berta	0	0
biorkys	162716307	7726162
blanca	165275950	2599809
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	0	0
carmen	614954980	27005982
carmen.fdez	0	0
carmenevelyn	7860018	775464
cary	22222717	1473241
celeste	0	0
chavely	0	0
csanchez	0	0
cvarela	2654849	261557
dailen	65832422	3900192
dainik	23147751	1790440
dalia	0	0
dalila	0	0
danay	76004701	2373177
danayd	74710082	850179
dayamim	0	0
dayanira	141407624	105802510
daylin	0	0
dbcruz	0	0
deneb	183962773	10298523
denys	0	0
dergis	0	0
dgmitjams	97250089	19214015
dhernandez	0	0
diadelis	66427398	3616366
dianalay	177026707	12409664
dianapr	1737709	138538
directora	0	0
dorian	17199829	729701
dulce	0	0
dunia	14599303	446971
dunia.glez	52979496	3257582
e.suarez	53331359	3682032
ealcolea	8786794	433168
eileen	309194726	5421909
elenalaviellez	4239255	276689
elva	88550234	4205440
epelaez	0	0
eperez	0	0
erich	0	0
evelyn	0	0
evelyn.mayo	15091078	791867
fabien	509	351
faselis	36602154	1586486
fausto	0	0
gabriel	0	0
gilberto	0	0
giset	99558466	8415845
gretel	50426545	2365004
grethel	0	0
hendrik	0	0
heredia	461723	144846
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	814823	199112
imanuel	296714342	17887019
isac	0	0
ismaray	146362701	10930124
ismary	4721031	134565
ivan.castellanos	0	0
ivonne	101888406	4768222
ivonnerv	22888625	1465939
jacome	0	0
jacque	62720932	1924298
janette	32840468	3070792
javi.lopez	299476202	7708841
jcarrillo	0	0
jcasamayor	0	0
jfalcon	3950549428	34342949
jorge	386123127	4868290
jpuñales	0	0
jrodriguez	178664413	1452985
jvr	306458685	8120501
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	14933215	3175977
lazaro	0	0
lazaro.pina	298855888	15772253
lbcubas	0	0
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	143613276	1804494
leyla	0	0
lgarcia	209087045	12510122
liana	19740766	1013184
liena	0	0
liliana	225846284	17239169
liris	312503797	2071145
lisette	81697798	5998918
lisi	0	0
lissy	0	0
llilian	0	0
lmaria	0	0
loida	0	0
lorena	193319501	6717522
luis	54363684	4529258
madai	40803912	3293122
magda	0	0
manresa	0	0
manuel	0	0
mariam	25534174	6187212
marieladp	0	0
marilyn	0	0
mario	214470169	17641357
marlenin	0	0
marthah	58292653	414833
maydelin	127420242	10082405
maydelin.ds	0	0
mayelin	4691263	316466
mayelis	6126002	489558
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	103413852	8427587
melba	0	0
mercedes	0	0
merleneg	57104912	2189493
meylin	89806586	10612814
mhcollazo	0	0
miriam	0	0
mirta	0	0
mirza	0	0
mylene	0	0
naisy	1539596	113430
natacha	107474302	7483805
nestor	18822152	925639
nieves	130747864	6900868
niovis	259524525	8938281
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	0	0
olguita	157783540	2924182
orisel	294174079	6504332
orlando	0	0
osmar	0	0
oxana	30987230	7384156
piqueras	24755443	2727706
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	64383256	5579867
rancol	50154396	7838927
raul	0	0
raulc	0	0
rcaballero	0	0
regla	49562334	4049340
rene	0	0
reynaldo	522418091	1892830
rfuentes	0	0
rizene	0	0
roberto	309181129	5438991
rodolfo	4262643	1941043
rodrigo	0	0
rosa	18556332	941439
roseli	0	0
rquintanilla	287139686	27433202
rromero	39230230	2174520
salon6	0	0
sarah	0	0
seprot	0	0
servidores	767087328	1725368
silvita	0	0
sistemas	0	0
sonia	0	0
susel	0	0
tamara.glez	509	351
torresvinent	82973439	3353047
urbano	0	0
veronica	95762723	708272
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	9702612	199015
yamila	17712797	1390021
yamilacv	104756275	2319881
yamilaloli	0	0
yanisel	0	0
yarmas	7281606	528238
yborjas	83029032	914353
yelenies	0	0
yency	0	0
ygonzalez	146258394	5920721
ygordo	0	0
ygutierrez	0	0
yisel	0	0
ylima	123565085	6658636
yolaine	0	0
yperez	171478446	11676108
yudith	145221599	12064802
yuliet	48492136	6344663
yumara	0	0
yumy	0	0
yunier	154030849	3266393
yusmari	0	0
zenia	0	0
zulema	12841190	845882
hendrikr	0	0
francis	0	0
rachel	0	0
