username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	31403269	2493235
addys	59404614	6146984
adria	135091896	3890719
adrianamg	310694992	3926878
aleyda	149835564	7485721
alicia	45860685	7440557
alina	123131442	7392562
amarilys	0	0
ambar	262620837	12373263
ana.laura	787029	196890
anagloria	143194556	9112385
anamayra	0	0
ananidia	21391007	1349336
anapilar	71860978	398284
angelica	0	0
ankumu	155595359	1731387
annerys	0	0
antonio	0	0
aracelys	17434085	24141327
ariadna	64627879	3288104
arismary	0	0
arletys	0	0
armando	124070467	3162239
arnaldo	89409979	1128183
arodriguez	41688	44170
atorrella	0	0
avossirini	0	0
aymara	50123999	3765312
ayme	0	0
b.peon	208850611	1920783
barbara	0	0
belar	152377005	12353737
belkis	35945566	1043333
berta	6375039	988909
biorkys	21594767	1711067
blanca	3623890	440644
bmazon	118241606	11061272
bobrador	0	0
camila	0	0
camilav	0	0
campos	158198016	6723640
canfux	141951313	15337047
carmen	1673052727	42516113
carmen.fdez	181629618	4569936
carmenevelyn	148268334	4727043
cary	0	0
celeste	33823141	6837525
chavely	0	0
csanchez	306630873	8001179
cvarela	0	0
dailen	216938069	19529523
dalia	0	0
dalila	13398977	1092611
danay	0	0
danayd	0	0
dayamim	95290184	16150219
dayanira	236927143	5633576
daylin	0	0
dbcruz	0	0
deneb	0	0
denys	149745343	7599453
dergis	0	0
dhernandez	0	0
diadelis	217153302	11977166
dianalay	909943679	31380467
dianapr	17635182	766925
directora	0	0
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	123681555	10668940
elva	0	0
epelaez	36942229	11443730
eperez	26148228	1845232
erich	22892444	969445
evelyn	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	67817020	3932245
fausto	1045815799	2799583
francis	81283298	7829467
frank.tb	156502106	796182
gilberto	0	0
giset	44397418	5958168
gretel	1480324	222725
grethel	135021125	1413993
hendrik	0	0
hendrikr	0	0
heredia	3809939	198071
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	0	0
ileanat	0	0
imanuel	75920165	3809877
isac	81657165	8983459
ismaray	149191059	8112732
ismary	4452770	246629
ivan.castellanos	0	0
ivonne	100468527	8273315
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	15214698	1842012
jasiel	82605682	4239408
javi.lopez	0	0
jcarrillo	0	0
jcasamayor	161737267	9383827
jfalcon	3224891636	56340961
jorge	364801521	20621513
jpuñales	116777741	6339448
jvr	89140783	1975577
karenriera	102842240	3428847
kenia	24409114	1742391
ksantos	0	0
laura.rivas	135618861	10641447
lazaro	0	0
lazaro.pina	296816630	17767303
lbcubas	12796876	584474
leandy	0	0
leanie	0	0
lenier	0	0
leonardo	159273354	5072996
leyla	0	0
lgarcia	294773091	19859455
liana	424871	81420
liena	30454548	3173172
liliana	120043494	11540348
liris	144515227	2245792
lisette	6446326	531458
lisi	90608271	3029755
lissy	0	0
llilian	148469476	1241930
lmaria	0	0
loida	12512834	302054
lorena	43664540	2149591
luis	330051156	16673300
madai	294089420	20505757
magda	0	0
manresa	0	0
manuel	5738575	488150
mariam	18517036	831686
marieladp	0	0
marilyn	3779717	3830129
mario	186867542	10000994
marlenin	0	0
marlon	0	0
marthah	0	0
maydelin	50101951	6284331
maydelin.ds	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	89662310	1814838
melba	146731339	4661128
melissa	69022465	9491717
mercedes	0	0
merleneg	166929090	7661612
mfumero	0	0
mhcollazo	0	0
miriam	0	0
mirta	311462900	3164885
mirza	73153065	5927441
mylene	0	0
naisy	279073375	11741391
natacha	5142625	448340
nestor	0	0
nieves	303263266	11349938
niovis	26374672	4309757
noaris	32074044	1225430
nod32	0	0
obriel	19211606	413352
ocastro	0	0
oisis	0	0
olga	0	0
olguita	1990299	1170846
orisel	0	0
orlando	0	0
orlandos	0	0
oxana	302531179	12104579
piqueras	80928731	12865428
pmando	0	0
racarreras	0	0
rachel	19223162	1124899
rafadiaz	154886657	2449845
raidel	77860873	3364979
raisi	258014485	16126405
rancol	41880253	2140913
raul	115769933	8751389
raulc	0	0
regla	24784437	2289892
rene	572853	128663
rfuentes	0	0
roberto	309533312	5055626
rodolfo	90164667	4105322
rodrigo	0	0
rosa	38932275	2756357
roseli	0	0
rquintanilla	734840988	36686261
rromero	142054598	10011557
salon6	0	0
sarah	0	0
segurmatica	99946	2532
seprot	0	0
servidores	145056179	260802
silvita	0	0
sistemas	0	0
somja	299738070	14865240
sonia	0	0
susel	249113132	18543957
tamara.glez	0	0
torresvinent	151035505	6285841
urbano	0	0
veronica	79794816	731022
violeta	100446824	8248629
virgilio	0	0
vladimir	0	0
wendy	0	0
xiomara	0	0
yadica	0	0
yadiley	38471235	1982938
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	5042377	511138
yamila	117047551	6797465
yamilacv	0	0
yamilaloli	1013317	176196
yanisel	67463976	8150112
yarmas	35300096	812567
yborjas	0	0
yelenies	0	0
yency	149092979	8209984
ygonzalez	302493195	12087719
ygordo	0	0
ygutierrez	2736824	344570
yisel	0	0
ylima	151368582	5958015
yolaine	69260527	3553843
yperez	0	0
yudith	142519993	14773353
yuliet	70123172	8378926
yumara	486	351
yumy	35481391	2676548
yunier	153987403	3311433
yusmari	151351159	5972349
zenia	14611443	811121
zulema	0	0
meylin	49062069	4317987
daryll	0	0
