username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	0	0
adria	364790	202711
adrianamg	113378286	11839557
aleyda	0	0
alicia	0	0
alida	0	0
alina	37354880	2227141
amarilys	0	0
amarrero	0	0
ambar	199793122	12886543
amorgado	0	0
ana.laura	0	0
anagloria	88290695	9289733
anamayra	0	0
ananidia	0	0
anapilar	4549932	619221
anaraime	0	0
angelica	0	0
ankumu	107714852	4777145
annerys	0	0
aracelys	56957939	72115183
ariadna	105547626	4219544
arismary	0	0
arletys	46745368	3110681
armando	0	0
arnaldo	0	0
arodriguez	72015868	25221622
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	142395799	18007861
belkis	187905291	4502486
berta	0	0
biorkys	94884533	351542
blanca	0	0
bmazon	0	0
bobrador	0	0
campos	169820253	13410979
carmen	0	0
carmen.fdez	0	0
carmenevelyn	139534536	17780013
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
csanchez	137579669	5226666
cvarela	22419701	2517148
dailen	0	0
dainik	0	0
dalia	0	0
danay	51850704	1561249
danayd	9637047	366845
dayamim	54231771	1116652
dayanira	0	0
daylin	0	0
dbcruz	0	0
deneb	24145050	1991922
denys	0	0
dergis	26058721	3628651
dgmitjams	0	0
dhernandez	0	0
diadelis	30511838	9076572
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	71262005	2480722
dunia.glez	0	0
e.suarez	0	0
ealcolea	0	0
eileen	81631836	8421426
elenalaviellez	0	0
elsanchez	34474856	783663
elva	0	0
epelaez	0	0
eperez	53800389	3975633
erich	30529289	1586906
estrella	0	0
evelyn	155313604	1981005
evelyn.mayo	0	0
fabien	0	0
faselis	10616956	394780
fausto	20981435	1152677
gabriel	82246634	2836314
gilberto	240665361	6008273
giset	0	0
gretel	383414	90194
grethel	30154134	3314144
hendrik	0	0
heredia	9550871	706214
herminio	73010271	3548199
humberto	0	0
idalis	1250	1511
ileanagr	20387958	1447580
ileanasl	0	0
ileanat	0	0
imanuel	78627954	3713720
isac	23140672	1681288
ismaray	18922827	1984966
ismary	18670994	4806256
ivan.castellanos	10089770	240571
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	0	0
jcarrillo	666293127	19536113
jcasamayor	0	0
jessica	0	0
jfalcon	3834065617	45003013
jorge	0	0
jpuñales	966358	278311
jrodriguez	0	0
jvr	23166221	2529328
karenriera	0	0
kenia	0	0
ksantos	0	0
laura.rivas	56620743	3322491
lazaro	57520191	425626
lazaro.pina	0	0
lbcubas	23834526	1639143
leandy	0	0
leanie	0	0
leonardo	82781150	3284261
leyla	17310650	646933
lgarcia	84532238	6488743
liana	0	0
liena	7187351	2409581
liliana	0	0
liris	0	0
lisandra	21839898	228147
lisette	130223011	14687527
lisi	0	0
lissy	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	23394500	1775599
madai	0	0
magda	0	0
manresa	671151	211815
manuel	0	0
mariam	0	0
marieladp	0	0
marilyn	65934280	2225707
mario	0	0
marlenin	0	0
marthah	44936608	2588732
maydelin	797234	318567
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	72613289	5810886
mayra	0	0
mbravo	0	0
mcreyes	129400655	6929921
melba	0	0
mercedes	0	0
merleneg	304267024	10356937
meylin	172441693	6928610
mhcollazo	0	0
miriam	111411581	5898726
mirta	0	0
mirza	0	0
mylene	0	0
naisy	0	0
natacha	39223631	1950742
nestor	0	0
nieves	0	0
niovis	8563492	1405923
noaris	0	0
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	602171200	23877299
olguita	74652908	4361471
olivia	0	0
orisel	0	0
orlando	6306908	270658
osmar	222775856	11084400
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	155672526	1623473
raidel	0	0
raisi	89862885	5190659
rancol	148032971	15185292
raul	386760219	9450808
raulc	0	0
rcaballero	0	0
regla	802747	73634
rene	330180	76816
reynaldo	1276335197	5841518
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	23977236	893835
rodrigo	22102927	1080022
rosa	22496353	1600051
roseli	0	0
rquintanilla	2557602	278711
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	127044411	771827
sheila	0	0
silvita	0	0
sistemas	0	0
sonia	0	0
susel	51180175	4494498
tamara.glez	0	0
urbano	0	0
veronica	916445	231985
violeta	48279796	4341988
virgilio	9250000	121547
vladimir	0	0
wendy	806	1578
xiomara	1324284	88666
yadica	0	0
yadiley	13219577	2736500
yadira	0	0
yahimara	233388636	16866297
yailin	0	0
yalina	7961740	150626
yamila	108485994	3716873
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	304884396	9741803
ygordo	29121053	1810264
ygutierrez	2423498	354140
yisel	0	0
ylima	76830239	9015424
yolaine	0	0
yperez	0	0
yudith	0	0
yuliet	0	0
yumara	1018696	93685
yumy	0	0
yunier	0	0
yusmari	0	0
zenia	8593452	540790
zulema	8412050	483272
antonio	0	0
