username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	0	0
addys	188551883	13446273
adria	105589290	1076074
adrianamg	80824923	5132750
aleyda	0	0
alicia	74474515	3044820
alina	95079718	6593095
amarilys	0	0
amarrero	150054683	7247005
ambar	0	0
ana.laura	11804389	1719704
anagloria	0	0
anamayra	0	0
ananidia	0	0
anapilar	2856681	177639
angelica	2537298	330266
ankumu	0	0
annerys	14777292	727131
antonio	0	0
aracelys	149292428	35699260
ariadna	0	0
arismary	0	0
arletys	288863931	25733518
armando	5607190	312382
arnaldo	0	0
arodriguez	95846923	333896
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	10298937	250897
b.peon	11497769	212617
barbara	0	0
belar	84761959	8381277
belkis	69363582	3150220
berta	0	0
biorkys	26557638	2964060
blanca	823471	229820
bmazon	73066203	8676720
bobrador	0	0
camila	1855925	181166
campos	81310241	6000350
carmen	361789613	19486176
carmen.fdez	20004973	506006
carmenevelyn	51274342	6446168
cary	18998207	1169726
celeste	45159116	12209462
chavely	0	0
csanchez	172402948	5808362
cvarela	49061131	13708413
dailen	32441357	2082581
dainik	219887256	18449123
dalia	244352238	13062358
dalila	21288588	1025918
danay	59918549	949457
danayd	0	0
dayamim	295418	72116
dayanira	46622929	3743415
daylin	0	0
dbcruz	0	0
deneb	230986906	13692999
denys	0	0
dergis	0	0
dhernandez	20191795	682461
diadelis	78765857	7542755
dianalay	0	0
dianapr	14985458	339723
directora	0	0
dorian	0	0
dulce	0	0
dunia	102759279	6530156
dunia.glez	0	0
e.suarez	41919585	1277249
ealcolea	0	0
eileen	180722485	5622123
elva	0	0
epelaez	0	0
eperez	0	0
erich	209788048	26269869
evelyn	0	0
evelyn.mayo	0	0
fabien	20277385	1663527
faselis	85490583	3905439
fausto	184710649	945545
francis	84798985	5292553
gilberto	311880811	2696649
giset	45093882	4571041
gretel	486562	109474
grethel	27777982	1724483
hendrik	18922827	548278
hendrikr	0	0
heredia	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanasl	150526883	6815950
ileanat	31652828	2529143
imanuel	196770605	5787374
isac	436952397	26194181
ismaray	35867951	4553059
ismary	35214206	10047112
ivan.castellanos	0	0
ivonne	24703641	2168979
ivonnerv	0	0
jacome	1857014	181383
jacque	0	0
janette	0	0
jasiel	27573472	3065197
javi.lopez	1745279056	14457815
jcarrillo	0	0
jcasamayor	250223777	9355336
jfalcon	977791406	14563020
jorge	0	0
jpuñales	147683461	4084261
jvr	52870379	6851233
karenriera	144891881	12430164
kenia	10339257	1233278
ksantos	19776127	293731
laura.rivas	130607195	11711558
lazaro	45459055	2915399
lazaro.pina	164749069	11992391
lbcubas	464204	125008
leandy	0	0
leanie	63165063	3995669
lenier	10129376	698450
leonardo	0	0
leyla	27973025	2847881
lgarcia	90660215	9383188
liana	0	0
liena	119607379	9374574
liliana	191520367	12871235
liris	43645377	712878
lisette	216556024	5085578
lisi	252160929	8700959
lissy	0	0
llilian	8588562	160467
lmaria	8349020	20529
loida	7253562	276243
lorena	0	0
luis	0	0
madai	155858189	7680639
magda	184354952	10256182
manresa	12690891	435279
manuel	47244421	10211138
mariam	47946099	6025632
marieladp	0	0
marilyn	0	0
mario	219513128	13660633
marlenin	0	0
marthah	0	0
maydelin	601547	235197
maydelin.ds	0	0
mayelin	140078247	6356297
mayelis	15562068	1895430
maylen	91059815	6440825
mayra	0	0
mbravo	41238197	375663
mcreyes	95622915	900085
melba	48439089	2484601
mercedes	0	0
merleneg	165699837	7952501
meylin	192354416	17411688
mfumero	108778074	2910356
mhcollazo	0	0
miriam	88775896	1467627
mirta	0	0
mirza	10670523	311805
mylene	0	0
naisy	25100962	1529316
natacha	0	0
nestor	0	0
nieves	26537709	243258482
niovis	0	0
noaris	172383437	12300470
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	7332709	1167300
olguita	19490814	1576810
orisel	0	0
orlando	1764695	103474
oxana	0	0
piqueras	132559939	4272612
pmando	0	0
rachel	0	0
rafadiaz	0	0
raidel	36770193	2941618
raisi	118132687	8166852
rancol	72303346	5030283
raul	6495943	634402
raulc	0	0
rcaballero	0	0
regla	15883391	239523
rene	473351	124287
rfuentes	241062083	8506040
rizene	0	0
roberto	307990266	6615057
rodolfo	0	0
rodrigo	0	0
rosa	8710199	133684
roseli	0	0
rquintanilla	236705926	10192846
rromero	0	0
salon6	0	0
sarah	21256431	596783
seprot	0	0
servidores	130159178	265079
silvita	0	0
sistemas	0	0
sonia	0	0
susel	145370184	11092242
tamara.glez	0	0
torresvinent	70765343	2928773
urbano	0	0
veronica	0	0
violeta	408832229	16430637
virgilio	0	0
vladimir	0	0
wendy	26412020	1312779
xiomara	14978517	1049002
yadica	0	0
yadiley	3233554	446542
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	118184955	1746495
yamila	35132841	2427689
yamilacv	0	0
yamilaloli	814300	149998
yanisel	0	0
yarmas	0	0
yborjas	10311354	676794
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	4417664	275600
yisel	0	0
ylima	0	0
yolaine	210379739	11349215
yperez	185199697	12334823
yudith	145271067	12019283
yuliet	38644053	7344074
yumara	0	0
yumy	0	0
yunier	144837591	12458124
yusmari	29211703	1683261
zenia	27866578	1609633
zulema	0	0
frank.tb	114008174	10788264
melissa	77484161	11391815
somja	0	0
marlon	153172585	4133237
canfux	144893862	12430431
