username	received(byte)	sent(byte)
00-Tecnicos	0	0
aaronvega	154645329	2677357
aleyda	76896771	4968697
amarilys	0	0
amarrero	0	0
ankumu	146460052	2609591
ariadna	4415	702
barbara	0	0
camilav	0	0
canfux	134507276	11943415
carmenevelyn	40471329	2772973
chavely	0	0
dalila	0	0
dbcruz	0	0
denys	0	0
evelyn	0	0
faselis	46366532	3323464
frank.tb	139272583	18040542
hendrikr	0	0
ileanasl	15488895	1356584
ismaray	150293229	7008510
javi.lopez	473949235	9271246
karenriera	9906706	343047
ksantos	0	0
lazaro	82151801	2020909
lenier	0	0
marlon	154444716	2857129
marthah	153869713	3452223
melissa	149264205	8022275
mercedes	0	0
mfumero	80964284	2983701
nestor	73377839	2193979
oisis	0	0
piqueras	22937013	5107342
rafadiaz	154695652	2592052
raidel	26542794	2290864
rodolfo	0	0
salon6	0	0
torresvinent	122558109	3853890
virgilio	2395894	255656
xiomara	0	0
yadica	7028960	256954
yency	0	0
ylima	0	0
yudith	143199284	14087555
yuliet	149203693	8108888
yunier	138677586	16207050
yusmari	103270619	6958944
seprot	0	0
00-JDpto	0	0
anamayra	0	0
anapilar	0	0
celeste	64643984	2989653
cvarela	0	0
dainik	506005764	730310
danay	5084868	150725
dayanira	12887435	713281
diadelis	65141662	4285801
dulce	0	0
e.suarez	4412954	100579
fausto	1046797386	1780693
giset	96243849	6074518
ismary	61100396	275679
liena	0	0
liliana	0	0
mario	523512615	779389
miriam	75523428	3199203
mylene	0	0
niovis	3217554	252141
rosa	20018578	1597639
rquintanilla	509971347	14382051
violeta	208781321	14872131
00-Especialistas	0	0
adalberto	0	0
adamelis	0	0
addys	158105312	12133520
adria	126415530	5763464
adrianamg	17061287	1584350
alicia	56548513	2156902
alina	18961406	1095019
ambar	147620263	4920143
ana.laura	0	0
anagloria	37976794	5788151
ananidia	1609862	390284
angelica	186767959	4854909
annerys	0	0
antonio	0	0
aracelys	103972789	12809330
arismary	0	0
arletys	0	0
armando	272360934	5582426
arnaldo	0	0
atorrella	0	0
avossirini	0	0
aymara	74649143	5140705
ayme	59837321	4195031
b.peon	516598	134441
belar	110043773	21928881
