username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	0	0
adamelis	45527243	1507311
addys	149798581	7487846
adria	0	0
adrianamg	0	0
aleyda	0	0
alicia	6046602	457406
alida	2056686	145101
alina	60091582	5262363
amarilys	0	0
amarrero	0	0
ambar	220873939	14886983
amorgado	8075495818	35073673
ana.laura	0	0
anagloria	0	0
anamayra	32216811	2085549
ananidia	887128	516200
anapilar	0	0
anaraime	0	0
angelica	0	0
ankumu	154848786	2438633
annerys	0	0
antonio	0	0
aracelys	0	0
ariadna	0	0
arismary	0	0
arletys	170816741	15442309
armando	7386591	1543344
arnaldo	0	0
arodriguez	115574777	5375113
atorrella	32489952	771390
avossirini	0	0
aymara	156237085	10973432
ayme	47155562	2438105
b.peon	0	0
barbara	0	0
belar	234244610	37215993
belkis	310473203	4145545
berta	0	0
biorkys	13289875	332192
blanca	12724984	791396
bmazon	0	0
bobrador	0	0
campos	65493907	4371945
carmen	747008659	11912372
carmen.fdez	12203764	681684
carmenevelyn	63671242	4917836
cary	0	0
celeste	0	0
charly	0	0
chavely	0	0
csanchez	235380061	16191249
cvarela	0	0
dailen	21376542	1692993
dainik	127432855	16061399
dalia	5327839	338179
dalila	0	0
danay	50018194	1237600
danayd	16289762	766816
dayamim	0	0
dayanira	44866831	16822904
daylin	0	0
dbcruz	0	0
deneb	56057400	5169581
denys	0	0
dergis	38603431	3000743
dgmitjams	17662882	870563
dhernandez	0	0
diadelis	0	0
dianalay	0	0
dianapr	0	0
dorian	0	0
dulce	0	0
dunia	299463362	15147223
dunia.glez	0	0
e.suarez	32045421	4203587
ealcolea	96711784	1331826
eileen	310905434	3680449
elenalaviellez	54801377	3043339
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	179988350	8060732
estrella	0	0
evelyn	154589746	2755804
evelyn.mayo	186663906	7329560
fabien	0	0
faselis	42980179	3305698
fausto	0	0
gabriel	0	0
gilberto	203816938	2228889
giset	0	0
gretel	6653305	89682
grethel	16960691	712928
hendrik	0	0
heredia	2083838	227089
herminio	64694447	4427194
humberto	0	0
idalis	27327462	504866
ileanagr	36352604	537999
ileanasl	0	0
ileanat	0	0
imanuel	56617668	2348901
isac	46092301	5344899
ismaray	0	0
ismary	0	0
ivan.castellanos	96358155	2790395
ivonne	46370871	3673699
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	1255566009	5987679
jcarrillo	282637629	11030533
jcasamayor	309658479	4926728
jessica	152912837	4381315
jfalcon	21145666	480656
jorge	407312867	9642562
jpuñales	303003885	11587284
jrodriguez	313140577	1494497
jvr	87553757	9480915
karenriera	151795942	5514371
kenia	31313461	2957051
ksantos	0	0
laura.rivas	128572084	7754776
lazaro	0	0
lazaro.pina	0	0
lbcubas	0	0
leandy	145841508	3130946
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	0	0
liana	0	0
liena	61980150	2503067
liliana	0	0
liris	6942008	446592
lisandra	296628040	17999364
lisette	75195742	5832634
lisi	0	0
lissy	0	0
lmaria	36759850	1626294
loida	0	0
lorena	1036550982	13994222
luis	90328891	7894797
madai	0	0
magda	0	0
manresa	20288285	869714
manuel	0	0
mariam	57476142	5759372
marieladp	0	0
marilyn	0	0
mario	0	0
marlenin	0	0
marthah	80624317	3471519
maydelin	13102827	574572
maydelin.ds	0	0
mayelin	0	0
mayelis	2467404	264189
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	141153054	5891474
meylin	0	0
mhcollazo	0	0
miriam	6215439	497057
mirta	83761833	930462
mirza	129793960	625892
mylene	1239447	115452
naisy	39655865	2089275
natacha	0	0
nestor	0	0
nieves	76680653	5484281
niovis	0	0
noaris	11205206	3080265
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	101206360	5545349
olguita	310780	75469
olivia	0	0
orisel	0	0
orlando	94630	14789
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	0	0
raidel	0	0
raisi	13911774	861408
rancol	0	0
raul	0	0
raulc	0	0
rcaballero	0	0
regla	34102691	1921582
rene	29355647	1371947
reynaldo	471430932	1131739
rfuentes	0	0
rizene	0	0
roberto	267594929	1965758
rodolfo	0	0
rodrigo	0	0
rosa	30298877	1741576
roseli	0	0
rquintanilla	0	0
rromero	210106302	9618549
salon6	0	0
sarah	0	0
seprot	0	0
servidores	84160848	774746
sheila	0	0
silvita	3936907	664738
sistemas	0	0
sonia	0	0
susel	110447264	11272898
tamara.glez	22666065	3113803
urbano	0	0
veronica	22301911	2810951
violeta	111867346	15308071
virgilio	0	0
vladimir	0	0
wendy	114930060	3800761
xiomara	41548554	2090181
yadica	153528355	3808971
yadiley	9870936	697367
yadira	0	0
yahimara	306749993	7822888
yailin	0	0
yalina	0	0
yamila	93570889	6572010
yamilacv	117997163	5815413
yamilaloli	0	0
yania	0	0
yanisel	306136484	8446820
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	304688936	9898181
ygordo	135302	60762
ygutierrez	0	0
yisel	0	0
ylima	102173140	9801329
yolaine	226315973	14306015
yperez	176391644	19340018
yudith	69364934	6821172
yuliet	0	0
yumara	15560339	998612
yumy	72330243	7918054
yunier	152392595	4912644
yusmari	0	0
zenia	79193392	1725229
zulema	12021882	769017
