username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	0	0
adalberto	312582649	2020560
adamelis	10020520	414544
addys	99547744	7762501
adria	11265958	613671
adrianamg	0	0
aleyda	69752828	5860681
alicia	38793288	2711779
alida	0	0
alina	28475475	3289785
amarilys	0	0
amarrero	35778156	1490183
ambar	0	0
ana.laura	1516339	237709
anagloria	61030758	8691193
anamayra	15375561	1070538
ananidia	47170288	6102134
anapilar	0	0
anaraime	0	0
angelica	33299977	1036406
ankumu	0	0
annerys	0	0
antonio	0	0
aracelys	16306166	18674280
ariadna	510	351
arismary	305196366	9396678
arletys	0	0
armando	21115201	1900111
arnaldo	0	0
arodriguez	141132468	299392
atorrella	8494896	509747
avossirini	0	0
aymara	6197430	244777
ayme	18080985	646242
b.peon	0	0
babyr	0	0
barbara	0	0
belar	104346665	10371696
belkis	20879456	972919
berta	0	0
biorkys	16091923	1379953
blanca	859611	144893
bmazon	152969932	11243120
bobrador	0	0
camila	2142603	166709
campos	189194578	10384723
cantero	5473787	511396
carmen	2055840383	20373924
carmen.fdez	0	0
carmenevelyn	31323518	9350213
cary	0	0
celeste	7177950	3129244
chavely	0	0
csanchez	204169651	6890533
cvarela	1307057	288676
dailen	16277121	1839829
dainik	169482111	15433774
dalia	45555998	3538095
dalila	25816654	2171632
danay	57399928	929558
danayd	0	0
dayamim	40456532	4190543
dayanira	0	0
daylin	0	0
dbcruz	45545848	2919120
deneb	20084104	2020521
denys	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	18746418	1453892
dianalay	178256710	24694247
dianapr	0	0
directora	0	0
dorian	160442906	13136460
dulce	0	0
dunia	168019557	11610266
dunia.glez	103668019	5214330
e.suarez	11453587	549243
ealcolea	0	0
eileen	20795397	1572407
elenalaviellez	0	0
elva	102366208	6347650
epelaez	0	0
eperez	0	0
erich	49685732	10316209
evelyn	21865163	727962
evelyn.mayo	924768	93559
fabien	35720377	2447076
faselis	94843063	5268554
fausto	504090799	20204534
francis	112756308	7786691
gabriel	0	0
gilberto	306510075	8083075
giset	0	0
gretel	0	0
grethel	22393853	1424244
hendrik	0	0
hendrikr	0	0
heredia	1460305	212468
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	244434	46761
ileanasl	23021421	1189043
ileanat	1693134	350443
imanuel	44757633	2051961
isac	0	0
ismaray	15411360	1701988
ismary	0	0
ivan.castellanos	0	0
ivonne	0	0
ivonnerv	3250942	640377
jacome	0	0
jacque	101645967	2057921
janette	33439734	1101237
jasiel	124060	29646
javi.lopez	414453228	13130436
jcarrillo	515020002	2946916
jcasamayor	82900378	10355772
jfalcon	2789991385	50962785
jorge	77802469	2431644
jpuñales	307954022	6666000
jvr	25508044	1523421
karenriera	18413710	949531
kenia	0	0
ksantos	566733	70884
laura.rivas	43044928	2908319
lazaro	0	0
lazaro.pina	105587427	6168178
lbcubas	439084	100782
leandy	0	0
leanie	56766807	4665719
lenier	0	0
leonardo	233954227	3130124
leyla	90674978	8393566
lgarcia	0	0
liana	4096245	338422
liena	7572052	2133847
liliana	122142175	8637170
liris	0	0
lisette	89784754	4310963
lisi	74962646	11411075
lissy	0	0
llilian	0	0
lmaria	19475821	855943
loida	1807934	334566
lorena	0	0
luis	286020435	19018277
madai	0	0
magda	201194680	11984710
manresa	91783309	5674382
manuel	31118742	3166504
mariam	0	0
marieladp	0	0
marilyn	9591908	638058
mario	93439788	14975702
marlenin	203602196	11249188
marthah	0	0
maydelin	55325008	7544391
maydelin.ds	0	0
mayelin	0	0
mayelis	27671141	479813
maylen	72604365	8026489
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	273643740	8282264
meylin	267908483	21840365
mfumero	0	0
mhcollazo	44216264	2629849
miriam	61073684	2324727
mirta	7762552	652788
mirza	176466	72651
mylene	330966	66672
naisy	30476981	2338354
natacha	40219991	13848535
nestor	4176026	455890
nieves	156380622	15151693
niovis	14232492	1090583
noaris	510	351
nod32	0	0
obriel	249715370	9028071
ocastro	0	0
oisis	0	0
olga	401704979	25069331
olguita	111416268	4589022
orisel	0	0
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rachel	0	0
rafadiaz	155110378	2200961
raidel	35510289	1346561
raisi	53502871	3777384
rancol	0	0
raul	9377926	879090
raulc	0	0
rcaballero	0	0
regla	3932020	101326
rene	2459047	200972
reynaldo	0	0
rfuentes	304954216	9661681
rizene	0	0
roberto	167690296	5837572
rodolfo	31664741	4972507
rodrigo	238543513	10371082
rosa	38335477	3528881
roseli	58042310	4132501
rquintanilla	273545071	5260641
rromero	173899511	19051924
salon6	0	0
sarah	74653712	5788210
seprot	0	0
servidores	297989038	8703753
silvita	290551	50949
sistemas	0	0
sonia	0	0
susel	182236827	2742167
tamara.glez	312759288	1859540
torresvinent	0	0
urbano	60088960	2103886
veronica	0	0
violeta	49689194	3649681
virgilio	9795	2981
vladimir	0	0
wendy	0	0
xiomara	44241199	2088298
yadica	151193150	6098562
yadiley	11835377	1936295
yadira	311004943	3611357
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	15851807	1015272
yamilacv	0	0
yamilaloli	752823	171968
yanisel	62705591	6455935
yarmas	1323514	94742
yborjas	0	0
yelenies	0	0
yency	154010771	3331980
ygonzalez	312697482	1876426
ygordo	0	0
ygutierrez	510	351
yisel	0	0
ylima	70665110	3203154
yolaine	212554729	17123435
yperez	67690876	4500049
yudith	0	0
yuliet	56863410	10087477
yumara	0	0
yumy	30284014	5168980
yunier	105299723	14619908
yusmari	151229033	6082101
zenia	99164121	4011110
zulema	0	0
frank.tb	139010689	14202311
melissa	34809819	5840691
