username	received(byte)	sent(byte)
aaronvega	0	0
aleyda	0	0
amarilys	0	0
amarrero	23789907	2220022
ankumu	152026911	5296335
ariadna	0	0
barbara	0	0
carmenevelyn	14527467	3264386
charly	0	0
chavely	0	0
dalila	0	0
dbcruz	106298410	6183794
denys	0	0
evelyn	806	1112
faselis	150678685	6636349
ileanasl	1106096	187468
ismaray	40911874	1879830
karenriera	39507640	1922988
ksantos	0	0
lazaro	0	0
lenier	0	0
marieladp	0	0
marthah	0	0
mercedes	0	0
nestor	0	0
oisis	0	0
piqueras	0	0
rafadiaz	0	0
raidel	0	0
rodolfo	22258736	4913473
salon6	0	0
virgilio	0	0
xiomara	0	0
yadica	8766585	607872
yency	0	0
ylima	143679144	13568779
yudith	142782702	14524032
yuliet	93010405	11001124
yunier	138911617	18406263
yusmari	0	0
ivan.castellanos	0	0
jorge	0	0
liana	0	0
lisette	26817308	1726561
olga	197079665	8434823
seprot	0	0
alida	0	0
anamayra	0	0
anapilar	0	0
biorkys	0	0
celeste	19467308	9446954
cvarela	0	0
dainik	0	0
dayanira	309019659	181978566
dulce	0	0
e.suarez	0	0
evelyn.mayo	29730202	1506485
fausto	434197	130073
giset	0	0
ismary	0	0
ivonnerv	0	0
liena	12133901	1816200
luis	63324641	5265079
mario	0	0
miriam	27533491	765222
mylene	0	0
niovis	22325313	5458607
reynaldo	0	0
rodrigo	479596158	10680942
violeta	253605109	19382892
adalberto	8522079	555160
adamelis	0	0
addys	294549788	20080239
adria	7591784	608230
adrianamg	0	0
alicia	49105170	2656611
alina	30073260	1748591
ambar	141224812	11952937
ana.laura	9738945	2837483
anagloria	82232408	7081514
ananidia	0	0
anaraime	0	0
angelica	0	0
annerys	0	0
antonio	0	0
aracelys	0	0
arismary	0	0
arletys	35308055	5413726
armando	8138846	825876
arnaldo	0	0
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	174586509	14451438
b.peon	0	0
belar	167193095	17865713
belkis	172767721	1638858
berta	0	0
blanca	82821247	3606572
bmazon	0	0
bobrador	0	0
campos	135698041	7740071
cantero	0	0
carmen.fdez	0	0
cary	52260121	3631615
csanchez	79602324	2711783
dailen	0	0
dalia	0	0
danayd	0	0
dayamim	0	0
daylin	0	0
deneb	0	0
dergis	98917163	19348004
dgmitjams	0	0
dhernandez	0	0
diadelis	48335588	4924673
dianapr	18779049	554303
dorian	0	0
dunia	61424277	5503091
dunia.glez	0	0
ealcolea	0	0
eileen	9258521	1075922
elenalaviellez	11917784	1173565
elva	301356991	13234567
epelaez	0	0
eperez	0	0
erich	228020736	12423416
fabien	0	0
gabriel	0	0
gilberto	271810361	6448747
gretel	1168996	164225
grethel	31982927	2239545
hendrik	55786135	149680
heredia	35111260	905947
herminio	0	0
humberto	0	0
idalis	0	0
ileanagr	0	0
ileanat	28542603	893754
imanuel	0	0
isac	0	0
ivonne	0	0
jacome	281409880	9872869
jacque	0	0
janette	0	0
jcasamayor	5792151	975187
jpuñales	299622761	7101042
jrodriguez	312170828	2405135
jvr	111188934	9023928
kenia	27697329	481959
laura.rivas	66644864	7551036
lazaro.pina	283548082	11669042
lbcubas	0	0
leandy	291804759	10130292
leanie	160009941	18803571
leonardo	0	0
leyla	71568248	5385495
lgarcia	0	0
liliana	170596414	12662025
liris	0	0
lisi	0	0
lissy	0	0
llilian	576402	155217
lmaria	67102328	3563368
loida	0	0
madai	0	0
magda	0	0
manresa	223664846	9632369
manuel	0	0
mariam	0	0
marilyn	0	0
marlenin	0	0
maydelin	40618962	5858200
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	7222189	668740
mcreyes	0	0
melba	78892052	6916813
merleneg	0	0
meylin	256311737	22659766
mhcollazo	0	0
mirta	0	0
mirza	0	0
naisy	0	0
natacha	0	0
nieves	230533171	16275685
noaris	32602388	1064669
obriel	0	0
ocastro	0	0
olguita	21755652	1203699
orisel	146966672	6359097
orlando	21550709	218565
osmar	142217532	2163098
oxana	13442731	502338
pmando	0	0
raisi	101562352	3696867
rancol	0	0
raul	96934023	3392364
raulc	0	0
rcaballero	0	0
regla	0	0
rene	499201	123714
rfuentes	0	0
rizene	0	0
roberto	310851572	3764326
rosa	0	0
roseli	0	0
rquintanilla	41175009	3917898
rromero	303287635	11338486
sarah	70308	9708
silvita	0	0
sonia	0	0
susel	181752486	20015106
tamara.glez	9539372	634470
urbano	0	0
veronica	5391417	341600
vladimir	0	0
wendy	31688135	2664833
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	0	0
yamila	0	0
yamilacv	0	0
yamilaloli	0	0
yanisel	0	0
yarmas	1454584	147191
yborjas	0	0
yelenies	509	351
ygonzalez	79409282	4129397
ygordo	0	0
ygutierrez	2466569	435780
yisel	5270101	153174
yolaine	212560825	14737308
yperez	0	0
yumara	0	0
yumy	47202076	6283943
zenia	0	0
zulema	11888459	1676781
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
amorgado	0	0
arodriguez	131264167	343522
carmen	524261828	30254934
danay	36875312	985103
dianalay	606764499	40198187
directora	0	0
javi.lopez	3076159413	15192410
jcarrillo	160042758	13571847
jfalcon	0	0
lorena	884874371	29084623
nod32	0	0
servidores	81873515	749789
sistemas	0	0
