username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aaronvega	7987964	57315
adalberto	0	0
adamelis	5513541	862840
addys	0	0
adria	85907824	1119744
adrianamg	136375423	4522126
aleyda	376930	71675
alicia	847152	180810
alida	2360495	184221
alina	0	0
amarilys	0	0
amarrero	35268756	1944618
ambar	294029517	14448402
ana.laura	11672168	1016098
anagloria	146459359	9573538
anamayra	0	0
ananidia	26709601	2679115
anapilar	0	0
anaraime	0	0
angelica	680794	133848
ankumu	153464518	3859985
annerys	0	0
antonio	0	0
aracelys	295811714	18808759
ariadna	0	0
arismary	0	0
arletys	30588175	1919918
armando	13003004	558081
arnaldo	19151571	1206079
arodriguez	94269301	318896
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
barbara	0	0
belar	245745658	18480121
belkis	239894208	74683439
berta	0	0
biorkys	524137048	24300001
blanca	1371688	123359
bmazon	0	0
bobrador	0	0
campos	0	0
cantero	0	0
carmen	1288505417	34477797
carmen.fdez	12870324	793861
carmenevelyn	121645033	14097711
cary	1238726	290198
celeste	95705204	30348391
chavely	0	0
csanchez	304030178	10577785
cvarela	0	0
dailen	67901144	3639532
dainik	175830839	14075875
dalia	142698686	6142584
dalila	47715156	1841082
danay	46372505	841982
danayd	0	0
dayamim	73586198	5537131
dayanira	32324713	3208395
daylin	0	0
dbcruz	0	0
deneb	138626879	6755485
denys	47273436	2953423
dergis	0	0
dgmitjams	0	0
dhernandez	0	0
diadelis	0	0
dianalay	174973313	10350406
dianapr	0	0
directora	0	0
dorian	0	0
dulce	0	0
dunia	298465619	16132816
dunia.glez	0	0
e.suarez	36199144	2814475
ealcolea	25384809	3221194
eileen	32541334	559193
elenalaviellez	12885662	541252
elva	7294850	768018
epelaez	0	0
eperez	82256533	8613767
erich	206386897	5680585
evelyn	9895882	1058688
evelyn.mayo	0	0
fabien	102380187	4315464
faselis	89065891	6058008
fausto	0	0
gabriel	0	0
gilberto	311253754	3374576
giset	91082905	5658325
gretel	50466594	3290281
grethel	59323023	2963828
hendrik	0	0
heredia	3099624	267415
herminio	66071835	2793760
humberto	0	0
idalis	0	0
ileanagr	88105670	4328041
ileanasl	88474543	1297201
ileanat	0	0
imanuel	56357118	1504532
isac	79654367	7639403
ismaray	153402885	3651865
ismary	4608556	134741
ivan.castellanos	0	0
ivonne	72512604	4496036
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	73579564	6131760
javi.lopez	1310698237	7886458
jcarrillo	0	0
jcasamayor	307926369	6692613
jfalcon	3710102292	31061183
jorge	17419529	687596
jpuñales	149086028	7234800
jrodriguez	311896364	2724657
jvr	97911514	8367021
karenriera	0	0
kenia	71399278	2004729
ksantos	0	0
laura.rivas	15156469	1157552
lazaro	0	0
lazaro.pina	226137169	12764260
lbcubas	1341408	169903
leandy	0	0
leanie	155253917	4886767
lenier	0	0
leonardo	42886441	1909778
leyla	0	0
lgarcia	198863090	12649730
liana	5420940	355363
liena	0	0
liliana	290435033	24142695
liris	0	0
lisette	0	0
lisi	167962800	14980383
lissy	509	351
llilian	0	0
lmaria	0	0
loida	7766388	175424
lorena	1730300231	44697725
luis	21629036	1334961
madai	19833922	1467934
magda	0	0
manresa	33398214	860186
manuel	0	0
mariam	65960717	17534245
marieladp	0	0
marilyn	0	0
mario	220880177	16785077
marlenin	0	0
marthah	31656845	446419
maydelin	0	0
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	40319585	2633048
mercedes	0	0
merleneg	5492999	427587
meylin	85190508	9036462
mhcollazo	0	0
miriam	13049402	800426
mirta	0	0
mirza	509	351
mylene	266803	38443
naisy	0	0
natacha	0	0
nestor	0	0
nieves	232973429	32252082
niovis	9864977	351735
noaris	0	0
nod32	0	0
obriel	3216292	962994
ocastro	0	0
oisis	0	0
olga	847568812	40769806
olguita	3155551	375868
orisel	0	0
orlando	2124992	101668
osmar	0	0
oxana	291865497	17586102
piqueras	0	0
pmando	0	0
rafadiaz	155276709	2023757
raidel	0	0
raisi	101244565	8234343
rancol	22486528	2689474
raul	0	0
raulc	0	0
rcaballero	0	0
regla	49372116	4051994
rene	0	0
reynaldo	468423530	4797421
rfuentes	205541157	7967290
rizene	0	0
roberto	287138567	13061879
rodolfo	10495802	440470
rodrigo	0	0
rosa	0	0
roseli	0	0
rquintanilla	1093336279	34062744
rromero	0	0
salon6	0	0
sarah	0	0
seprot	0	0
servidores	138887346	1805993
silvita	0	0
sistemas	0	0
sonia	0	0
susel	282518493	14785231
tamara.glez	0	0
torresvinent	63646766	1727272
urbano	0	0
veronica	0	0
violeta	0	0
virgilio	0	0
vladimir	0	0
wendy	28964872	377367
xiomara	93392240	4231688
yadica	0	0
yadiley	0	0
yadira	0	0
yahimara	0	0
yailin	0	0
yalina	509	351
yamila	66745322	3195310
yamilacv	0	0
yamilaloli	0	0
yanisel	10046750	1811886
yarmas	2873246	161972
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	0	0
ygutierrez	84251819	7174736
yisel	490101	76894
ylima	147908019	9412203
yolaine	106850679	6843112
yperez	146926522	10714990
yudith	93830305	7792004
yuliet	59404174	8017767
yumara	12125802	451077
yumy	151517640	12859794
yunier	140511083	16783055
yusmari	148905611	8390371
zenia	187891850	8783663
zulema	0	0
hendrikr	0	0
francis	988599506	9926754
rachel	121445716	1897867
mfumero	17278675	1006886
