username	received(byte)	sent(byte)
luis	72090892	6617370
00-SUBDIRECTORES	0	0
amorgado	0	0
arodriguez	114270778	18934318
carmen	217640498	7958336
dianalay	0	0
dulce	0	0
ivan.castellanos	671074	119171
jacome	0	0
jcarrillo	5804754794	17598697
jfalcon	1704991676	20959818
jorge	0	0
liana	0	0
lorena	0	0
nod32	0	0
olga	357454566	15140972
reynaldo	1449024511	13652759
servidores	317659920	841359
sistemas	775	156
bmazon	0	0
diadelis	33716720	3187717
jpuñales	102160848	3784252
rodrigo	0	0
yumy	0	0
00-Especialistas	0	0
adalberto	0	0
adamelis	0	0
adria	0	0
alicia	23194711	1434373
alina	37203772	3053138
ambar	218301348	15659562
ana.laura	0	0
anagloria	169620542	13961516
ananidia	662621	397414
anapilar	0	0
anaraime	0	0
angelica	0	0
annerys	0	0
arismary	0	0
arletys	0	0
armando	0	0
arnaldo	25631850	6486608
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	0	0
b.peon	0	0
belar	51163475	8003424
belkis	8099945	397960
berta	0	0
blanca	0	0
bobrador	0	0
campos	89698774	5249434
carmen.fdez	0	0
cary	0	0
csanchez	237485080	9029647
dailen	0	0
dalia	92583662	4565416
danayd	14500122	175370
dayamim	0	0
dayanira	0	0
daylin	5956300	57295
deneb	0	0
dergis	0	0
dgmitjams	0	0
dhernandez	78799556	11336591
dianapr	0	0
dorian	0	0
dunia	24239747	1433317
dunia.glez	0	0
ealcolea	0	0
eileen	209222556	17649382
elenalaviellez	13798033	868408
eloina	0	0
elsanchez	0	0
elva	0	0
epelaez	0	0
eperez	0	0
erich	37366199	1542975
estrella	0	0
evelyn.mayo	0	0
fabien	0	0
gabriel	0	0
gilberto	0	0
gretel	12000811	1073339
grethel	0	0
hendrik	0	0
heredia	0	0
herminio	26633075	1844129
humberto	0	0
idalis	0	0
ileanagr	78426236	6826733
ileanat	0	0
imanuel	1673349	312636
isac	72130870	9288091
ivonne	32576054	2414339
ivonnerv	0	0
jacque	0	0
janette	0	0
jcasamayor	0	0
jrodriguez	0	0
jvr	259986621	17023288
kenia	0	0
laura.rivas	54381636	5020854
lazaro.pina	0	0
lbcubas	0	0
leandy	0	0
leanie	0	0
leonardo	0	0
leyla	0	0
lgarcia	99704370	8922864
liliana	35850110	5159982
liris	0	0
lisandra	300636172	13959293
lisette	53425413	7425969
lisi	0	0
lissy	0	0
lmaria	0	0
loida	10980283	344761
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	0	0
marilyn	32647961	2699644
marlenin	0	0
maydelin	0	0
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	122633810	3387440
melba	0	0
merleneg	48446295	3763668
meylin	77927179	7191257
mhcollazo	0	0
mirta	0	0
mirza	14984499	387829
naisy	0	0
natacha	17445019	344484
nieves	162824915	12343904
noaris	24120135	4202152
ocastro	0	0
olguita	101700466	6953815
olivia	0	0
orisel	6553930	465791
orlando	28109453	1934311
osmar	141130673	1594174
oxana	0	0
pmando	0	0
raisi	153372674	6068052
rancol	0	0
raul	69742442	3058721
raulc	0	0
rcaballero	0	0
regla	90710088	6428377
rene	241334	100099
rfuentes	0	0
rizene	0	0
roberto	0	0
rosa	176567637	4549325
roseli	0	0
rquintanilla	0	0
rromero	203205482	8528856
sarah	0	0
sheila	0	0
silvita	0	0
sonia	0	0
susel	28059760	5439919
tamara.glez	8187853	1142271
urbano	299468663	13031576
veronica	5513200	435794
vladimir	0	0
wendy	31633318	2994770
yadiley	0	0
yahimara	307464894	7160663
yailin	0	0
yalina	0	0
yamila	148183	60071
yamilacv	0	0
yamilaloli	0	0
yania	0	0
yanisel	0	0
yarmas	4762676	273235
yborjas	0	0
yelenies	0	0
ygonzalez	0	0
ygordo	20340990	11037397
ygutierrez	806	706
yisel	0	0
yolaine	71225587	5384721
yperez	0	0
yumara	0	0
zenia	6060145	670114
zulema	9553395	670055
adrianamg	48718529	18608593
00-JDpto	0	0
alida	0	0
anamayra	0	0
biorkys	0	0
celeste	0	0
cvarela	0	0
dainik	286686915	19524131
danay	4210178	85450
e.suarez	0	0
fausto	6267177	581100
giset	0	0
ismary	18890715	732390
liena	13549290	3533960
mario	0	0
miriam	0	0
mylene	0	0
niovis	18650708	863151
violeta	0	0
yadira	0	0
aracelys	0	0
seprot	0	0
00-Tecnicos	0	0
aalfonso	0	0
aaronvega	0	0
addys	140851377	16454720
aleyda	151163427	6142820
amarilys	0	0
amarrero	0	0
ankumu	0	0
ariadna	35723214	2479428
barbara	0	0
carmenevelyn	1902473	416505
charly	96345094	4867549
chavely	0	0
dbcruz	0	0
denys	0	0
evelyn	78315550	511856
faselis	7013679	210158
ileanasl	0	0
ismaray	9467266	1924121
javi.lopez	0	0
jessica	25140743	1568231
karenriera	0	0
ksantos	0	0
lazaro	0	0
marieladp	0	0
marthah	0	0
mercedes	93830056	1620704
nestor	0	0
oisis	0	0
piqueras	0	0
rafadiaz	0	0
raidel	0	0
rodolfo	7279778	1059904
salon6	0	0
virgilio	0	0
xiomara	2488559	177260
yadica	145841731	11466382
yency	0	0
ylima	0	0
yudith	0	0
yuliet	0	0
yunier	155256312	2065486
yusmari	0	0
obriel	0	0
