username	received(byte)	sent(byte)
zulema	25051136	1765626
zenia	14520719	588664
yusmari	0	0
yunier	150747255	6570787
yumy	0	0
yumara	0	0
yuliet	0	0
yudith	0	0
yperez	291212748	23372246
yolaine	0	0
ylima	0	0
yisel	0	0
ygutierrez	0	0
ygordo	0	0
ygonzalez	0	0
yency	0	0
yelenies	0	0
yborjas	7902866	910462
yarmas	0	0
yanisel	0	0
yania	0	0
yamira	0	0
yamilaloli	0	0
yamilacv	0	0
yamila	0	0
yalina	0	0
yailin	0	0
yahimara	0	0
yadira	518002165	6327600
yadiley	0	0
yadica	142909466	14383034
xiomara	0	0
wendy	175286624	6621899
vladimir	28756179	1080090
virgilio	0	0
violeta	0	0
veronica	0	0
urbano	179077300	7960225
tamara.glez	0	0
susel	171496202	12755431
sonia	0	0
sistemas	8991808	4147
silvita	136757979	2474687
sheila	0	0
servidores	66935938	765755
seprot	0	0
sarah	0	0
salon6	0	0
rromero	217230890	7741590
rquintanilla	0	0
roseli	0	0
rosa	93361118	5268710
rodrigo	85750512	4554897
rodolfo	0	0
roberto	0	0
rizene	0	0
rfuentes	0	0
reynaldo	0	0
rene	415865	130244
regla	0	0
rcaballero	0	0
raulc	0	0
raul	35077044	2514321
rancol	0	0
raisi	206816446	10923574
raidel	0	0
rafadiaz	137533026	2791671
pmando	0	0
piqueras	69865310	5188162
oxana	0	0
osmar	0	0
orlando	0	0
orisel	306882163	7697024
olivia	0	0
olguita	71609561	9424848
olga	31207511	711301
oisis	0	0
ocastro	0	0
obriel	0	0
nod32	0	0
noaris	0	0
niovis	7282000	412676
nieves	0	0
nestor	0	0
natacha	0	0
naisy	0	0
mylene	359228	56838
mirza	0	0
mirta	0	0
miriam	54497392	3895287
mhcollazo	0	0
meylin	13886525	907471
merleneg	0	0
mercedes	0	0
melba	2260871	130041
mcreyes	0	0
mbravo	0	0
mayra	0	0
maylen	223752321	12868723
mayelis	0	0
mayelin	0	0
maydelin.ds	0	0
maydelin	0	0
marlenin	0	0
mario	0	0
marilyn	309757275	4856588
marieladp	0	0
mariam	0	0
manuel	0	0
manresa	0	0
magda	0	0
madai	0	0
luis	0	0
lorena	1246221154	10968357
loida	30600261	580551
lmaria	0	0
lissy	0	0
lisi	0	0
lisette	68572445	3537167
lisandra	310597656	3993394
liris	0	0
liliana	0	0
liena	26760177	4382869
liana	14205840	177749
lgarcia	0	0
leyla	0	0
leonardo	0	0
leanie	0	0
leandy	251182553	12312327
lbcubas	0	0
lazaro.pina	0	0
lazaro	0	0
laura.rivas	107325515	2588246
ksantos	0	0
kenia	66991796	1467153
karenriera	0	0
jvr	57890600	3247993
jrodriguez	0	0
jpuñales	250882332	10804163
jorge	674157822	30135911
jfalcon	3094463046	22629055
jessica	80371306	12079524
jcasamayor	0	0
jcarrillo	157531811	1627240
javi.lopez	0	0
janette	0	0
jacque	0	0
jacome	0	0
ivonnerv	25700092	1169760
ivonne	0	0
ivan.castellanos	0	0
ismary	0	0
ismaray	45096412	6300440
isac	193123647	8788578
imanuel	0	0
ileanat	0	0
ileanasl	13332855	120620
ileanagr	0	0
idalis	9991307	280814
humberto	0	0
herminio	51835763	4681150
heredia	119424826	4869566
hendrik	0	0
gretel	0	0
giset	303390119	8767511
gilberto	271584874	2818022
gabriel	0	0
fausto	284023	90296
faselis	5673721	160549
fabien	0	0
evelyn.mayo	0	0
evelyn	8181624	696882
estrella	0	0
erich	5089797	118952
eperez	157024130	9009290
epelaez	0	0
elva	0	0
elsanchez	0	0
eloina	0	0
elenalaviellez	0	0
eileen	224653582	13025810
ealcolea	4029650	179899
e.suarez	0	0
dunia.glez	0	0
dunia	0	0
dulce	0	0
dorian	0	0
dianapr	28887902	2462234
dianalay	0	0
diadelis	0	0
dhernandez	0	0
dgmitjams	0	0
dergis	0	0
denys	60325101	3376770
deneb	0	0
dbcruz	0	0
daylin	0	0
dayanira	0	0
dayamim	0	0
danayd	0	0
danay	58306870	1997270
dalia	305558226	9016224
dainik	0	0
dailen	0	0
cvarela	0	0
csanchez	0	0
chavely	0	0
charly	153510609	3788385
celeste	0	0
cary	0	0
carmen.fdez	0	0
carmen	737322182	16848632
campos	0	0
bobrador	0	0
bmazon	0	0
blanca	0	0
biorkys	101833625	2570365
berta	0	0
belkis	55167578	1364862
belar	0	0
barbara	0	0
b.peon	0	0
ayme	0	0
aymara	0	0
avossirini	0	0
atorrella	0	0
arodriguez	261398942	5720212
arnaldo	0	0
armando	0	0
arletys	0	0
arismary	0	0
ariadna	340	351
aracelys	0	0
annerys	0	0
ankumu	16405760	178806
angelica	0	0
anaraime	0	0
anapilar	0	0
ananidia	0	0
anamayra	0	0
anagloria	152947319	11519899
ana.laura	0	0
amorgado	0	0
ambar	0	0
amarrero	0	0
amarilys	0	0
alina	0	0
alida	0	0
alicia	47692370	1143689
aleyda	0	0
adrianamg	0	0
adria	0	0
addys	0	0
adamelis	0	0
adalberto	0	0
aaronvega	146894150	6185806
aalfonso	146014357	11329313
00-Tecnicos	0	0
00-SUBDIRECTORES	0	0
00-JDpto	0	0
00-Especialistas	0	0
grethel	0	0
