username	received(byte)	sent(byte)
00-Especialistas	0	0
00-JDpto	0	0
00-SUBDIRECTORES	0	0
00-Tecnicos	0	0
aalfonso	154694703	2639685
aaronvega	0	0
adalberto	0	0
adamelis	507344	189691
addys	0	0
adria	0	0
adrianamg	0	0
aleyda	140444521	8438685
alicia	12318160	1480320
alida	1171498	247065
alina	293404	81685
amarilys	0	0
amarrero	153378498	3945858
ambar	146834986	10179433
amorgado	0	0
ana.laura	24172406	2554845
anagloria	78525779	7186251
anamayra	0	0
ananidia	0	0
anapilar	74386388	3167601
anaraime	0	0
angelica	0	0
ankumu	0	0
annerys	0	0
aracelys	172481373	10146640
ariadna	0	0
arismary	0	0
arletys	10071680	555194
armando	303567996	11047263
arnaldo	0	0
arodriguez	324654647	16725873
atorrella	0	0
avossirini	0	0
aymara	0	0
ayme	19459016	1904775
b.peon	0	0
barbara	0	0
belar	169288801	47612520
belkis	45545416	540704
berta	8676969	263353
biorkys	45822653	2490999
blanca	41253331	1765426
bmazon	0	0
bobrador	0	0
campos	0	0
carmen	569120287	15748647
carmen.fdez	29779934	1156600
cary	12247271	3453606
celeste	0	0
charly	153182174	4131343
chavely	0	0
cvarela	62647940	7891212
dailen	0	0
dainik	177719628	11110681
dalia	340	351
danay	4140064	60723
danayd	22247064	295350
dayamim	0	0
dayanira	56342941	3617613
daylin	41589591	1633815
dbcruz	0	0
deneb	179388836	7263976
denys	15590362	1364864
dergis	71705776	5472827
dgmitjams	0	0
dhernandez	212398	61896
diadelis	35364578	8640167
dianalay	0	0
dianapr	49147608	2116825
dorian	0	0
dulce	0	0
dunia	0	0
dunia.glez	0	0
e.suarez	23277232	3363154
ealcolea	0	0
eileen	303204511	11389244
elenalaviellez	25716513	2734408
eloina	0	0
elsanchez	23770742	1577977
elva	0	0
epelaez	0	0
eperez	0	0
erich	162335548	7682876
estrella	0	0
evelyn.mayo	0	0
fabien	0	0
faselis	71965702	4781792
fausto	0	0
gabriel	0	0
gilberto	262279011	3391968
giset	0	0
gretel	12773559	1546634
hendrik	6355032	20785
heredia	0	0
herminio	24608870	1997786
humberto	0	0
idalis	8850763	906386
ileanagr	14019479	9917363
ileanasl	0	0
ileanat	17256987	1621455
imanuel	309071952	5529533
isac	146842103	20578002
ismaray	75640472	4245100
ismary	0	0
ivonne	0	0
ivonnerv	0	0
jacome	0	0
jacque	0	0
janette	0	0
javi.lopez	350063024	8688184
jcarrillo	326017326	9273902
jcasamayor	284393999	4021120
jessica	144117935	13169679
jfalcon	0	0
jorge	0	0
jpuñales	433558940	18395865
jrodriguez	312185018	2449305
jvr	0	0
karenriera	0	0
kenia	51827878	2450358
ksantos	0	0
laura.rivas	101825687	6607147
lazaro	0	0
lazaro.pina	0	0
lbcubas	24572172	1472182
leandy	303731703	10901609
leanie	0	0
leonardo	75769805	2125538
leyla	0	0
lgarcia	33162444	3916557
liana	62812769	6212353
liena	38996838	4164630
liliana	0	0
liris	0	0
lisandra	38363	26098
lisette	108116762	7898912
lisi	0	0
lissy	0	0
lmaria	0	0
loida	0	0
lorena	0	0
luis	116117684	4830706
madai	0	0
magda	0	0
manresa	0	0
manuel	0	0
mariam	79949334	9574399
marieladp	0	0
marilyn	0	0
mario	206072549	22361510
marlenin	0	0
maydelin	42208987	7058353
maydelin.ds	0	0
mayelin	0	0
mayelis	0	0
maylen	0	0
mayra	0	0
mbravo	0	0
mcreyes	0	0
melba	0	0
mercedes	0	0
merleneg	302288466	12291349
meylin	126737401	11411171
mhcollazo	25020660	1455657
miriam	10797494	967212
mirta	267052356	1995868
mirza	117049460	9649119
mylene	30201198	1599409
naisy	0	0
natacha	0	0
nestor	0	0
nieves	144107132	7529856
niovis	9812399	1025973
noaris	30824495	4458444
nod32	0	0
obriel	0	0
ocastro	0	0
oisis	0	0
olga	190176938	7566911
olguita	57537500	9128063
olivia	102472244	8680990
orisel	186853430	3807385
orlando	0	0
osmar	0	0
oxana	0	0
piqueras	0	0
pmando	0	0
rafadiaz	155172316	2171373
raidel	0	0
raisi	49268528	3595410
rancol	205548384	12064326
raul	188179888	6693955
raulc	0	0
rcaballero	0	0
regla	56386006	2594905
rene	0	0
reynaldo	2152192279	26430015
rfuentes	0	0
rizene	0	0
roberto	0	0
rodolfo	0	0
rodrigo	0	0
rosa	218506097	5044325
roseli	0	0
rquintanilla	0	0
rromero	301861203	12742571
salon6	0	0
sarah	0	0
seprot	0	0
servidores	62374954	761334
sheila	0	0
silvita	0	0
sistemas	254860	1404
sonia	0	0
susel	61366066	8557483
tamara.glez	116503561	7262795
urbano	0	0
veronica	0	0
violeta	0	0
vladimir	8506437	135716
wendy	153122950	6813707
xiomara	9814604	267726
yadica	71419325	4356561
yadiley	99337687	3912094
yadira	0	0
yahimara	176543211	3197784
yailin	0	0
yalina	9750538	245845
yamila	136923203	6662338
yamilacv	0	0
yamilaloli	0	0
yamira	0	0
yania	0	0
yanisel	0	0
yarmas	0	0
yborjas	0	0
yelenies	0	0
yency	0	0
ygonzalez	0	0
ygordo	55237300	1163684
ygutierrez	213698996	10621128
yisel	0	0
ylima	35322652	2077206
yolaine	138799854	8453585
yperez	289659649	24978339
yudith	147589902	9709293
yuliet	0	0
yumara	15784708	923725
yumy	76882097	5022706
yunier	150548651	6739662
yusmari	0	0
zenia	305851968	8767989
zulema	0	0
csanchez	151836344	9823419
